study_id,site_id,core_id,method_id,depth_min,depth_max,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,be7_activity,be7_activity_se
Stevens_et_al_2024,FORT,FORT_W,single set of methods,44,46,19.102479333677298,1.0383055311170433,disintegrationsPerMinutePerGram,44.796406339265914,4.813852056800797,64.79640633926591,4.516125977758757,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,23964.14420642815,9068.644973590803
Stevens_et_al_2024,FORT,FORT_W,single set of methods,46,48,17.10355223868003,1.304838172486716,disintegrationsPerMinutePerGram,42.42040557542581,5.453218603199314,62.42040557542581,5.192284213763851,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,12776.724081843742,10626.564217986946
Stevens_et_al_2024,FORT,FORT_W,single set of methods,48,50,21.065121416866475,1.1040717202212142,disintegrationsPerMinutePerGram,43.38964929127001,4.45070348882678,63.38964929127001,4.12686124890056,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,21912.0871798028,9582.081553890355
Stevens_et_al_2024,FORT,FORT_W,single set of methods,52,54,NA,NA,disintegrationsPerMinutePerGram,38.21619928513262,5.123044512080181,58.21619928513262,4.844358295479092,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,56,58,NA,NA,disintegrationsPerMinutePerGram,35.09625026628068,5.809671713584156,55.09625026628067,5.565474610654699,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,64,66,NA,NA,disintegrationsPerMinutePerGram,33.03700189853924,6.305974405492603,53.03700189853924,6.081737862235596,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,76,78,NA,NA,disintegrationsPerMinutePerGram,28.32508067813842,5.666454417277835,48.32508067813842,5.415803530900074,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_W,single set of methods,88,90,NA,NA,disintegrationsPerMinutePerGram,20.635322457433954,4.746806316250326,40.63532245743395,4.444591367743069,disintegrationsPerMinutePerGram,1.2,1.6666666666666667,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_M,single set of methods,0,2,0.5991450233637959,0.9826242328383127,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,FORT,FORT_M,single set of methods,2,4,4.895219156554138,0.9808106092946555,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1956.791110604604,1316.603800356801
Stevens_et_al_2024,FORT,FORT_M,single set of methods,4,6,3.924967841234718,1.0810547690827852,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,4166.0917527333695,1497.0721090190648
Stevens_et_al_2024,FORT,FORT_M,single set of methods,6,8,5.043657287119243,0.9359762944768599,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2134.739264499037,1255.3641081929031
Stevens_et_al_2024,FORT,FORT_M,single set of methods,8,10,2.1390539631280014,0.816015717815047,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,FORT,FORT_M,single set of methods,10,12,1.9727994334933805,0.9745105284030245,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,FORT,FORT_M,single set of methods,12,14,1.6721847982659537,1.003512214742788,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,5297.481142043972,1604.920297054078
Stevens_et_al_2024,FORT,FORT_M,single set of methods,14,16,0.09438895842413973,1.0146819374316611,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1387.1731222735773,1430.4428289701482
Stevens_et_al_2024,FORT,FORT_M,single set of methods,16,18,0.912583312728103,0.41532919709310673,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,290.8445173882392,616.3356413485521
Stevens_et_al_2024,FORT,FORT_M,single set of methods,18,20,0.518221746877045,0.9871086979869621,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1492.13902794674,1580.173693133802
Stevens_et_al_2024,FORT,FORT_M,single set of methods,20,22,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1681.8243165673323,1645.7872023094149
Stevens_et_al_2024,FORT,FORT_M,single set of methods,22,24,0.08128514043453891,0.5960918306844463,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2779.1247411923937,1068.2664098229154
Stevens_et_al_2024,FORT,FORT_M,single set of methods,24,26,0.7853577921025019,1.0134088665682768,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,965.8830813951648,1702.1120411426723
Stevens_et_al_2024,FORT,FORT_M,single set of methods,26,28,2.530887365751319,0.9466151259729914,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1120.8947151377877,1677.26926641749
Stevens_et_al_2024,FORT,FORT_M,single set of methods,28,30,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1037.5141018489016,1658.4405925303372
Stevens_et_al_2024,FORT,FORT_M,single set of methods,30,32,0.9781853375844247,0.9782560078920629,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,FORT,FORT_M,single set of methods,32,34,1.2961890078824367,0.5942909170319344,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2580.633973095963,1143.874290371501
Stevens_et_al_2024,FORT,FORT_M,single set of methods,34,36,1.149417459557276,0.8940981221737708,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2474.4719718424003,1694.378463836361
Stevens_et_al_2024,FORT,FORT_M,single set of methods,36,38,0.33874636939762864,1.1394268822068299,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,4776.260548691443,2239.2580256753413
Stevens_et_al_2024,FORT,FORT_M,single set of methods,38,40,1.5725824031685423,0.6824850959703088,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,979.7854724999905,1306.1542766542516
Stevens_et_al_2024,FORT,FORT_M,single set of methods,40,42,0.8500087807344856,0.6326471913492873,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1046.903071886852,1264.1713142141846
Stevens_et_al_2024,FORT,FORT_M,single set of methods,42,44,1.1262254971023606,0.954939324643909,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,3504.136287092236,2010.5907364483355
Stevens_et_al_2024,FORT,FORT_M,single set of methods,44,46,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,3038.7180404970686,2153.5129571033585
Stevens_et_al_2024,FORT,FORT_M,single set of methods,46,48,2.5324515662358387,1.0189407992925512,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stevens_et_al_2024,FORT,FORT_M,single set of methods,48,50,0,0,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,3083.030325366735,2173.4961544158778
Stevens_et_al_2024,FORT,FORT_H,single set of methods,0,2,0.5007184914287939,0.8490561163989986,disintegrationsPerMinutePerGram,11.917637682862235,2.857110273703727,22.917637682862235,2.191339317630264,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,2,4,2.1231734310759034,0.7236989071344676,disintegrationsPerMinutePerGram,3.1032643185447757,2.843450559440508,14.103264318544776,2.1734994761608357,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,4,6,3.0621284196697838,0.8925331378099887,disintegrationsPerMinutePerGram,2.4379128268435744,3.114758993852481,13.437912826843574,2.5180572826434684,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,6,8,2.3472063471297004,0.9385941831718385,disintegrationsPerMinutePerGram,3.2534837135557995,3.2000962727780284,14.2534837135558,2.6228810579087876,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,8,10,1.2250543103987297,0.9698960661305206,disintegrationsPerMinutePerGram,-0.528980768387142,3.0634907290984787,10.471019231612859,2.4543561958609876,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,10,12,1.6133769858220284,0.353469396211492,disintegrationsPerMinutePerGram,-1.525689736465676,2.848727706408331,9.474310263534324,2.180398686971573,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,12,14,3.391133549226996,0.8025260851269387,disintegrationsPerMinutePerGram,2.026087714827612,3.1009912435142213,13.026087714827613,2.5010069134732045,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,14,16,0.9128120595295232,0.9650070124440385,disintegrationsPerMinutePerGram,-0.059411053093622046,2.718034314868577,10.940588946906379,2.0066388378808933,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,16,18,0.952857118570948,0.5105297471540436,disintegrationsPerMinutePerGram,-3.2074272725662767,2.374032427467168,7.792572727433724,1.5082834135382321,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,18,20,2.5225206061232677,0.8725629084329107,disintegrationsPerMinutePerGram,-3.928715108680424,2.446848080572818,7.071284891319576,1.6204796877134158,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,20,22,0.8795092488106797,0.8569935481499428,disintegrationsPerMinutePerGram,-0.19121897191220666,2.703041182857637,10.808781028087795,1.9862830928931812,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,22,24,2.247002355299284,0.8573377187192824,disintegrationsPerMinutePerGram,-0.5048305107163161,2.726731278047145,10.495169489283684,2.018403416458044,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,24,26,0.2583972080501085,0.8035298035995483,disintegrationsPerMinutePerGram,-0.88000937889632,2.475055966110097,10.119990621103682,1.6627660461610574,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,26,28,0.9057656094056756,0.4995060301103226,disintegrationsPerMinutePerGram,0.09656063042969658,2.679224574278777,11.096560630429696,1.9537485018057423,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,28,30,0.9549382583036102,0.7974356082579659,disintegrationsPerMinutePerGram,3.0189695197024244,2.664159269832869,14.018969519702424,1.9330373777879455,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,30,32,0.4227728794482948,0.8704229003770424,disintegrationsPerMinutePerGram,0.4663660817265899,2.48623068932666,11.46636608172659,1.6793546169402727,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,32,34,0.2831154321723081,0.5880143837568389,disintegrationsPerMinutePerGram,1.0523852492288357,2.294728711453982,12.052385249228836,1.3800973690505107,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,34,36,0.8819335077104112,0.5621663729275115,disintegrationsPerMinutePerGram,0.4352708094835363,2.2961161354408604,11.435270809483537,1.3824030513279253,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,36,38,0.15934314637298536,0.9560599320845818,disintegrationsPerMinutePerGram,-2.736774785952704,2.2117526328671193,8.263225214047296,1.237230212160827,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,38,40,0,0,disintegrationsPerMinutePerGram,0.029795258037057515,2.3332207868438894,11.029795258037057,1.4431937254053278,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,40,42,1.228931521173285,0.9285905801152816,disintegrationsPerMinutePerGram,-1.5204027567661946,2.210034291872765,9.479597243233806,1.234155768184245,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,42,44,0.94502535485202,0.9195226705893949,disintegrationsPerMinutePerGram,-1.472332794229423,2.219296039144995,9.527667205770578,1.2506653422293081,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,44,46,0.5654342421454213,0.5952152544992693,disintegrationsPerMinutePerGram,-0.9083664862198951,2.1669676011473826,10.091633513780106,1.1552651095360456,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,46,48,2.587767200764178,0.9463462691056749,disintegrationsPerMinutePerGram,-0.670167438099541,2.18052582322144,10.329832561900458,1.1805006372825175,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,FORT,FORT_H,single set of methods,48,50,2.418233507513896,0.9790458515263766,disintegrationsPerMinutePerGram,0.886393982298241,2.4092731930305162,11.886393982298241,1.5631654447128578,disintegrationsPerMinutePerGram,0.6566804076067311,1.9139968708190915,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,0,2,7.5615752848085025,1.0860137779083616,disintegrationsPerMinutePerGram,103.2590655491577,8.551746000317507,118.25906554915771,8.525720802929337,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,3030.850416683336,2046.4014839251936
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,2,4,7.723503394448774,1.3383991269639322,disintegrationsPerMinutePerGram,89.41257030349622,7.356069079888878,104.41257030349622,7.325797421690882,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,3339.49194013088,2442.127783987159
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,4,6,6.914648549794745,0.8893634408792475,disintegrationsPerMinutePerGram,89.00281584153522,7.484169686176878,104.00281584153522,7.454418250074546,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,2807.7026845524583,1699.5957524480914
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,6,8,7.777041927507152,0.812152916453943,disintegrationsPerMinutePerGram,86.90350887603876,7.279268829300101,101.90350887603876,7.24867644779208,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,3857.489605933909,1720.5034018773551
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,8,10,8.642878940324774,1.3911122777983835,disintegrationsPerMinutePerGram,80.523455488786,6.94948207637246,95.523455488786,6.91743136470306,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,5293.8177092939,2759.1334032694667
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,10,12,9.829820350304052,1.318973313617915,disintegrationsPerMinutePerGram,69.74707744362782,6.564233309461215,84.74707744362783,6.530292068245929,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,12,14,15.972604418282746,1.5122033690604,disintegrationsPerMinutePerGram,53.11642714448239,5.764355534432925,68.11642714448237,5.725674657444574,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,4403.136834617998,2971.740876178445
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,14,16,18.662389824349745,1.535876847865457,disintegrationsPerMinutePerGram,51.29483615100105,5.161640820668349,66.29483615100104,5.1184071269434375,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,16,18,25.1351856996602,0.9568748008447134,disintegrationsPerMinutePerGram,44.21723953818058,4.660905792081865,59.21723953818057,4.612981504213715,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,3621.8859747646775,1838.3353968688407
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,18,20,19.497086947346027,1.414275147338596,disintegrationsPerMinutePerGram,29.028700879796112,5.55583115258567,44.02870087979611,5.515688112248277,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,7268.257091746397,3074.7290867740544
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,20,22,12.219162897073746,1.3533147952326816,disintegrationsPerMinutePerGram,34.55171078679178,4.293775450749968,49.55171078679177,4.241705220429474,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,4169.653902300275,2905.9914751498127
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,22,24,5.772517500232355,1.3369822636232473,disintegrationsPerMinutePerGram,28.331543055596242,3.7691108521222354,43.33154305559624,3.7096835675217847,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,2863.1115869020136,2981.484226545472
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,24,26,8.12884825670344,0.7287950430315395,disintegrationsPerMinutePerGram,26.17341605955852,3.540254213016113,41.17341605955851,3.476917521071487,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,5974.100880130412,1940.8324583473805
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,26,28,1.3712372066951406,1.187755678800064,disintegrationsPerMinutePerGram,20.028742772104444,3.443527929121928,35.028742772104444,3.3783783320105383,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,2750.821411648485,2878.3635096379103
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,28,30,1.8956466704967212,1.1727450646367001,disintegrationsPerMinutePerGram,17.99583501462644,3.0900246263983187,32.99583501462644,3.017251687762164,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,7321.855273063571,3121.588340452559
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,30,32,0.16027244719553002,1.2652679906893947,disintegrationsPerMinutePerGram,12.929862940198399,2.7178977527979833,27.929862940198397,2.6348669321656235,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,32,34,4.372024549926839,1.143932346672151,disintegrationsPerMinutePerGram,12.487385134869161,2.70217979932795,27.48738513486916,2.6186506493710837,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,11087.874018942442,3636.4881814272735
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,34,36,2.511438376512565,1.2098046166440888,disintegrationsPerMinutePerGram,15.154127788235263,2.8344554837969347,30.154127788235265,2.7549398260546587,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,1949.27000374048,3325.4555660398846
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,36,38,1.5674261073929077,0.32734756411080973,disintegrationsPerMinutePerGram,8.867308698997158,2.876439497754776,23.86730869899716,2.7981171776391536,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,3913.7132613328095,1177.829251247771
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,38,40,0,0,disintegrationsPerMinutePerGram,10.191693837743937,2.5892992970517725,25.191693837743937,2.502004477467688,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,4863.0700265102605,3693.0854279967994
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,40,42,0.23399949165907222,1.1845351183570838,disintegrationsPerMinutePerGram,9.880672803417344,2.5991398918710615,24.880672803417344,2.5121870418165657,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,9853.098124173293,3998.3835577094624
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,42,44,0.709294667806232,1.3437136056191534,disintegrationsPerMinutePerGram,6.323864285343278,2.370086894744814,21.323864285343276,2.27439386303179,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,44,46,1.081687716800963,0.38671525240680615,disintegrationsPerMinutePerGram,15.514074541414736,10.825251164321836,30.51407454141474,10.804703527918145,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,5762.936531801221,1626.7208660236336
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,46,48,1.1756753549345196,0.5634724245530403,disintegrationsPerMinutePerGram,4.462626030969494,2.3901868878254793,19.462626030969496,2.2953319834586896,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,4486.564510053248,2207.686240825941
Stevens_et_al_2024,BRAD,BRAD_W,single set of methods,48,50,0.7578370115820952,0.48500931209277703,disintegrationsPerMinutePerGram,0.21876115052782974,1.7748149745466806,15.21876115052783,1.644847637147797,disintegrationsPerMinutePerGram,0.9,0.6666666666666666,disintegrationsPerMinutePerGram,3219.7993559035726,1879.9108896961652
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,0,2,5.558613401724339,1.2402487835981044,disintegrationsPerMinutePerGram,112.52544614419128,11.455672528988305,149.5254461441913,10.04900159674668,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,2367.812617508761,925.9325595522135
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,2,4,7.4908477766786685,1.4615205635950717,disintegrationsPerMinutePerGram,90.58379440080027,10.875607614766965,127.58379440080029,9.382368623667332,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,4,6,6.130608988135737,0.6174743131981659,disintegrationsPerMinutePerGram,80.30015799915518,9.870724293054167,117.30015799915518,8.196413732205668,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,751.6666099623902,475.4665925744099
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,6,8,4.158887931190553,1.4209877649012006,disintegrationsPerMinutePerGram,31.600586934152428,7.5893657510022665,68.60058693415243,5.229576703949011,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,1943.8202105317112,1118.97881685525
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,8,10,0,0,disintegrationsPerMinutePerGram,18.90275768277692,7.069508249520161,55.90275768277692,4.4416153469243165,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,10,12,1.9876939828847076,1.0414471648158274,disintegrationsPerMinutePerGram,7.742394291062834,7.022539212422507,44.74239429106284,4.366469625453923,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,2412.751191531551,956.669215175311
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,12,14,0.28574968284331875,0.9429802094572449,disintegrationsPerMinutePerGram,12.343398158967714,6.7908504014640485,49.343398158967716,3.983170743900447,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,550.3690935964136,808.6608307721533
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,14,16,0.3176032639710557,1.5880209091489148,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1684.9146758137254,1391.7271875687334
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,16,18,0.29402322761959365,1.680136446752704,disintegrationsPerMinutePerGram,-1.5707251011257397,6.316318358190123,35.42927489887426,3.1057813190901853,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,565.2044625123177,1513.1385208052704
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,18,20,1.6746441234589022,1.871769331380105,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2838.549137123244,1755.9380681950336
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,20,22,0.845435145858875,0.7418193202901842,disintegrationsPerMinutePerGram,3.9509379007510352,6.4477176148368756,40.950937900751036,3.3649758454820615,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,2155.0794847912616,778.4344270213309
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,22,24,2.840438755114196,1.4732158210196178,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,2805.5398882662535,1503.89546010908
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,24,26,0,0,disintegrationsPerMinutePerGram,8.532863388537507,6.575569111810222,45.53286338853751,3.6039019332097095,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,NA,NA
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,26,28,0.7966255085167059,0.9028930256933072,disintegrationsPerMinutePerGram,NA,NA,NA,NA,NA,NA,NA,NA,1610.1538912089443,935.4100556241992
Stevens_et_al_2024,BRAD,BRAD_M,single set of methods,28,30,2.7414245365571084,1.2885606941478285,disintegrationsPerMinutePerGram,3.4392530959379846,6.443015534127063,40.439253095937985,3.3559572662658637,disintegrationsPerMinutePerGram,2.2194067137384628,5.523984893884676,disintegrationsPerMinutePerGram,NA,NA
