"","study_id","country","site_id","core_id","core_latitude","core_longitude","core_date","Data_owner","core_position_accuracy_flag","core_position_accuracy","landscape_position","hydrogeomorphology","Dominant species","core_length","core_length_flag","vegetation_class","vegetation_notes"
"1221","Bukoski et al 2017","Vietnam","Kien Luong","M1581",10.2,104.6,"2015","J. Bukoski, jbukoski@berkeley.edu","fuzzy (by request)",30,NA,NA,NA,3,"core depth limited by length of corer","forested","mangrove"
"1222","Bukoski et al 2017","Vietnam","Kien Luong","M1582",10.2,104.6,"2015","J. Bukoski, jbukoski@berkeley.edu","fuzzy (by request)",30,NA,NA,NA,3,"core depth limited by length of corer","forested","mangrove"
"1223","Bukoski et al 2017","Vietnam","Kien Luong","M1583",10.2,104.6,"2015","J. Bukoski, jbukoski@berkeley.edu","fuzzy (by request)",30,NA,NA,NA,3,"core depth limited by length of corer","forested","mangrove"
"1224","Bukoski et al 2017","Vietnam","Kien Luong","M1584",10.2,104.6,"2015","J. Bukoski, jbukoski@berkeley.edu","fuzzy (by request)",30,NA,NA,NA,3,"core depth limited by length of corer","forested","mangrove"
"1225","Bukoski et al 2017","Vietnam","An Bien","M1585",9.8,104.9,"2015","J. Bukoski, jbukoski@berkeley.edu","fuzzy (by request)",30,NA,NA,NA,3,"core depth limited by length of corer","forested","mangrove"
"1226","Bukoski et al 2017","Vietnam","An Minh","M1586",9.7,104.9,"2015","J. Bukoski, jbukoski@berkeley.edu","fuzzy (by request)",30,NA,NA,NA,3,"core depth limited by length of corer","forested","mangrove"
"1227","Bukoski et al 2017","Vietnam","Vam Rang","M1587",10.1,105,"2015","J. Bukoski, jbukoski@berkeley.edu","fuzzy (by request)",30,NA,NA,NA,3,"core depth limited by length of corer","forested","mangrove"
"1228","Bukoski et al 2017","Vietnam","Vam Rang","M1588",10.1,105,"2015","J. Bukoski, jbukoski@berkeley.edu","fuzzy (by request)",30,NA,NA,NA,3,"core depth limited by length of corer","forested","mangrove"
"1229","Bukoski et al 2017","Vietnam","Vam Rang","M1589",10.1,105,"2015","J. Bukoski, jbukoski@berkeley.edu","fuzzy (by request)",30,NA,NA,NA,3,"core depth limited by length of corer","forested","mangrove"
"1230","Donato et al 2011","Federated States of Micronesia","Yap","M1373",9.6,138.2,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.17,"core depth limited by length of corer","forested","mangrove"
"1231","Donato et al 2011","Federated States of Micronesia","Yap","M1374",9.6,138.2,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.18,"core depth limited by length of corer","forested","mangrove"
"1232","Donato et al 2011","Federated States of Micronesia","Yap","M1375",9.6,138.2,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","marine",NA,1.43,"core depth limited by length of corer","forested","mangrove"
"1233","Donato et al 2011","Federated States of Micronesia","Yap","M1376",9.6,138.2,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.67,"core depth limited by length of corer","forested","mangrove"
"1234","Donato et al 2011","Federated States of Micronesia","Yap","M1377",9.6,138.2,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.67,"core depth limited by length of corer","forested","mangrove"
"1235","Donato et al 2011","Federated States of Micronesia","Yap","M1378",9.6,138.2,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.54,"core depth limited by length of corer","forested","mangrove"
"1236","Donato et al 2011","Bangladesh","Ganges-Brahmaputra Delta","M1379",22.3,89.6,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",62.5,"outer","riverine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1237","Donato et al 2011","Indonesia","Java","M1380",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1238","Donato et al 2011","Indonesia","Java","M1381",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","estuarine",NA,1.23,"core depth represents deposit depth","forested","mangrove"
"1239","Donato et al 2011","Indonesia","Java","M1382",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","estuarine",NA,1.2,"core depth represents deposit depth","forested","mangrove"
"1240","Donato et al 2011","Indonesia","Java","M1383",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","estuarine",NA,1.24,"core depth represents deposit depth","forested","mangrove"
"1241","Donato et al 2011","Indonesia","Java","M1384",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","estuarine",NA,0.82,"core depth represents deposit depth","forested","mangrove"
"1242","Donato et al 2011","Indonesia","Java","M1385",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","estuarine",NA,1,"core depth represents deposit depth","forested","mangrove"
"1243","Donato et al 2011","Indonesia","Java","M1386",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1244","Donato et al 2011","Indonesia","Java","M1387",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,1.86,"core depth represents deposit depth","forested","mangrove"
"1245","Donato et al 2011","Indonesia","Java","M1388",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1246","Donato et al 2011","Indonesia","Java","M1389",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1247","Donato et al 2011","Indonesia","Java","M1390",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1248","Donato et al 2011","Indonesia","Java","M1391",-7.7,109,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1249","Donato et al 2011","Indonesia","Mantehage Island","M1392",1.7,124.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,0.33,"core depth represents deposit depth","forested","mangrove"
"1250","Donato et al 2011","Indonesia","Mantehage Island","M1393",1.7,124.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,0.65,"core depth represents deposit depth","forested","mangrove"
"1251","Donato et al 2011","Indonesia","Mantehage Island","M1394",1.7,124.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,0.9375,"core depth represents deposit depth","forested","mangrove"
"1252","Donato et al 2011","Indonesia","Mantehage Island","M1395",1.7,124.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.06,"core depth represents deposit depth","forested","mangrove"
"1253","Donato et al 2011","Indonesia","Mantehage Island","M1396",1.7,124.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.03,"core depth represents deposit depth","forested","mangrove"
"1254","Donato et al 2011","Indonesia","Mantehage Island","M1397",1.7,124.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.155,"core depth represents deposit depth","forested","mangrove"
"1255","Donato et al 2011","Indonesia","Mantehage Island","M1398",1.7,125,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.775,"core depth represents deposit depth","forested","mangrove"
"1256","Donato et al 2011","Indonesia","Mantehage Island","M1399",1.7,125,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.35,"core depth represents deposit depth","forested","mangrove"
"1257","Donato et al 2011","Indonesia","Mantehage Island","M1400",1.7,125,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.3875,"core depth represents deposit depth","forested","mangrove"
"1258","Donato et al 2011","Indonesia","Mantehage Island","M1401",1.7,125,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.6,"core depth represents deposit depth","forested","mangrove"
"1259","Donato et al 2011","Indonesia","Mantehage Island","M1402",1.7,125,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.355,"core depth represents deposit depth","forested","mangrove"
"1260","Donato et al 2011","Indonesia","Mantehage Island","M1403",1.7,125,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.4325,"core depth represents deposit depth","forested","mangrove"
"1261","Donato et al 2011","Indonesia","Mantehage Island","M1404",1.7,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine/marine",NA,0.89,"core depth represents deposit depth","forested","mangrove"
"1262","Donato et al 2011","Indonesia","Mantehage Island","M1405",1.7,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine/marine",NA,1.2025,"core depth represents deposit depth","forested","mangrove"
"1263","Donato et al 2011","Indonesia","Mantehage Island","M1406",1.7,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine/marine",NA,1.2025,"core depth represents deposit depth","forested","mangrove"
"1264","Donato et al 2011","Indonesia","Mantehage Island","M1407",1.7,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine/marine",NA,1.1,"core depth represents deposit depth","forested","mangrove"
"1265","Donato et al 2011","Indonesia","Mantehage Island","M1408",1.7,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine/marine",NA,1.4933,"core depth represents deposit depth","forested","mangrove"
"1266","Donato et al 2011","Indonesia","Mantehage Island","M1409",1.7,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine/marine",NA,1.4,"core depth represents deposit depth","forested","mangrove"
"1267","Donato et al 2011","Indonesia","Sulawesi","M1410",1.6,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,0.59,"core depth represents deposit depth","forested","mangrove"
"1268","Donato et al 2011","Indonesia","Sulawesi","M1411",1.6,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.0225,"core depth represents deposit depth","forested","mangrove"
"1269","Donato et al 2011","Indonesia","Sulawesi","M1412",1.6,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.19,"core depth represents deposit depth","forested","mangrove"
"1270","Donato et al 2011","Indonesia","Sulawesi","M1413",1.6,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","marine",NA,0.9333,"core depth represents deposit depth","forested","mangrove"
"1271","Donato et al 2011","Indonesia","Sulawesi","M1414",1.6,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.26667,"core depth represents deposit depth","forested","mangrove"
"1272","Donato et al 2011","Indonesia","Sulawesi","M1415",1.6,124.8,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.2,"core depth represents deposit depth","forested","mangrove"
"1273","Donato et al 2011","Federated States of Micronesia","Yap","M1416",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,0.73,"core depth represents deposit depth","forested","mangrove"
"1274","Donato et al 2011","Federated States of Micronesia","Yap","M1417",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1,"core depth represents deposit depth","forested","mangrove"
"1275","Donato et al 2011","Federated States of Micronesia","Yap","M1418",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.2,"core depth represents deposit depth","forested","mangrove"
"1276","Donato et al 2011","Federated States of Micronesia","Yap","M1419",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.65,"core depth represents deposit depth","forested","mangrove"
"1277","Donato et al 2011","Federated States of Micronesia","Yap","M1420",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.17,"core depth represents deposit depth","forested","mangrove"
"1278","Donato et al 2011","Federated States of Micronesia","Yap","M1421",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.66,"core depth represents deposit depth","forested","mangrove"
"1279","Donato et al 2011","Indonesia","Sulawesi","M1422",1.3,124.5,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,0.6966667,"core depth represents deposit depth","forested","mangrove"
"1280","Donato et al 2011","Indonesia","Sulawesi","M1423",1.3,124.5,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,0.71666667,"core depth represents deposit depth","forested","mangrove"
"1281","Donato et al 2011","Indonesia","Sulawesi","M1424",1.3,124.5,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,0.82,"core depth represents deposit depth","forested","mangrove"
"1282","Donato et al 2011","Indonesia","Sulawesi","M1425",1.3,124.5,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,0.96,"core depth represents deposit depth","forested","mangrove"
"1283","Donato et al 2011","Indonesia","Sulawesi","M1426",1.3,124.5,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,0.6,"core depth represents deposit depth","forested","mangrove"
"1284","Donato et al 2011","Indonesia","Sulawesi","M1427",1.3,124.5,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central/outer","marine",NA,1,"core depth represents deposit depth","forested","mangrove"
"1285","Donato et al 2011","Indonesia","Sulawesi","M1428",1.4,124.6,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1286","Donato et al 2011","Indonesia","Sulawesi","M1429",1.4,124.6,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1287","Donato et al 2011","Indonesia","Sulawesi","M1430",1.4,124.6,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1288","Donato et al 2011","Indonesia","Sulawesi","M1431",1.4,124.6,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1289","Donato et al 2011","Indonesia","Sulawesi","M1432",1.4,124.6,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1290","Donato et al 2011","Indonesia","Sulawesi","M1433",1.4,124.6,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1291","Donato et al 2011","Bangladesh","Ganges-Brahmaputra Delta","M1434",22.3,89.6,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",62.5,"outer","riverine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1292","Donato et al 2011","Indonesia","Central Kalimantan","M1435",-2.7,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","riverine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1293","Donato et al 2011","Indonesia","Central Kalimantan","M1436",-2.7,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","riverine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1294","Donato et al 2011","Indonesia","Central Kalimantan","M1437",-2.7,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","riverine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1295","Donato et al 2011","Indonesia","Central Kalimantan","M1438",-2.7,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","riverine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1296","Donato et al 2011","Indonesia","Central Kalimantan","M1439",-2.7,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central/outer","riverine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1297","Donato et al 2011","Indonesia","Central Kalimantan","M1440",-2.7,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","riverine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1298","Donato et al 2011","Federated States of Micronesia","Kosrae","M1441",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,1.4766667,"core depth represents deposit depth","forested","mangrove"
"1299","Donato et al 2011","Federated States of Micronesia","Kosrae","M1442",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.40333333,"core depth represents deposit depth","forested","mangrove"
"1300","Donato et al 2011","Federated States of Micronesia","Kosrae","M1443",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.46,"core depth represents deposit depth","forested","mangrove"
"1301","Donato et al 2011","Federated States of Micronesia","Kosrae","M1444",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.55,"core depth represents deposit depth","forested","mangrove"
"1302","Donato et al 2011","Federated States of Micronesia","Kosrae","M1445",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.9133333,"core depth represents deposit depth","forested","mangrove"
"1303","Donato et al 2011","Federated States of Micronesia","Kosrae","M1446",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine/estuarine",NA,0.64333333,"core depth represents deposit depth","forested","mangrove"
"1304","Donato et al 2011","Federated States of Micronesia","Kosrae","M1447",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,2.6,"core depth represents deposit depth","forested","mangrove"
"1305","Donato et al 2011","Federated States of Micronesia","Kosrae","M1448",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1306","Donato et al 2011","Federated States of Micronesia","Kosrae","M1449",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1307","Donato et al 2011","Federated States of Micronesia","Kosrae","M1450",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1308","Donato et al 2011","Federated States of Micronesia","Kosrae","M1451",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1309","Donato et al 2011","Federated States of Micronesia","Kosrae","M1452",5.3,163,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1310","Donato et al 2011","Federated States of Micronesia","Kosrae","M1453",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine/marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1311","Donato et al 2011","Federated States of Micronesia","Kosrae","M1454",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine/marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1312","Donato et al 2011","Federated States of Micronesia","Kosrae","M1455",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","estuarine/marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1313","Donato et al 2011","Federated States of Micronesia","Kosrae","M1456",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","estuarine/marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1314","Donato et al 2011","Federated States of Micronesia","Kosrae","M1457",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","estuarine/marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1315","Donato et al 2011","Federated States of Micronesia","Kosrae","M1458",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","estuarine/marine",NA,2.91,"core depth represents deposit depth","forested","mangrove"
"1316","Donato et al 2011","Federated States of Micronesia","Kosrae","M1459",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","riverine",NA,1.31,"core depth represents deposit depth","forested","mangrove"
"1317","Donato et al 2011","Federated States of Micronesia","Kosrae","M1460",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central/outer","riverine",NA,0.96,"core depth represents deposit depth","forested","mangrove"
"1318","Donato et al 2011","Federated States of Micronesia","Kosrae","M1461",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central/outer","riverine",NA,1.56,"core depth represents deposit depth","forested","mangrove"
"1319","Donato et al 2011","Federated States of Micronesia","Kosrae","M1462",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","riverine",NA,1.58,"core depth represents deposit depth","forested","mangrove"
"1320","Donato et al 2011","Federated States of Micronesia","Kosrae","M1463",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","riverine",NA,1.84,"core depth represents deposit depth","forested","mangrove"
"1321","Donato et al 2011","Federated States of Micronesia","Kosrae","M1464",5.3,162.9,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","riverine",NA,2.06,"core depth represents deposit depth","forested","mangrove"
"1322","Donato et al 2011","Federated States of Micronesia","Yap","M1465",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.52,"core depth represents deposit depth","forested","mangrove"
"1323","Donato et al 2011","Federated States of Micronesia","Yap","M1466",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.68,"core depth represents deposit depth","forested","mangrove"
"1324","Donato et al 2011","Federated States of Micronesia","Yap","M1467",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","marine",NA,1.79,"core depth represents deposit depth","forested","mangrove"
"1325","Donato et al 2011","Federated States of Micronesia","Yap","M1468",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","marine",NA,1.88,"core depth represents deposit depth","forested","mangrove"
"1326","Donato et al 2011","Federated States of Micronesia","Yap","M1469",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.91,"core depth represents deposit depth","forested","mangrove"
"1327","Donato et al 2011","Federated States of Micronesia","Yap","M1470",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.67,"core depth represents deposit depth","forested","mangrove"
"1328","Donato et al 2011","Federated States of Micronesia","Yap","M1471",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.39,"core depth represents deposit depth","forested","mangrove"
"1329","Donato et al 2011","Federated States of Micronesia","Yap","M1472",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.21,"core depth represents deposit depth","forested","mangrove"
"1330","Donato et al 2011","Federated States of Micronesia","Yap","M1473",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer/central","marine",NA,1.39,"core depth represents deposit depth","forested","mangrove"
"1331","Donato et al 2011","Federated States of Micronesia","Yap","M1474",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.13,"core depth represents deposit depth","forested","mangrove"
"1332","Donato et al 2011","Federated States of Micronesia","Yap","M1475",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.55,"core depth represents deposit depth","forested","mangrove"
"1333","Donato et al 2011","Federated States of Micronesia","Yap","M1476",9.5,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central","marine",NA,1.94,"core depth represents deposit depth","forested","mangrove"
"1334","Donato et al 2011","Federated States of Micronesia","Yap","M1477",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.48,"core depth represents deposit depth","forested","mangrove"
"1335","Donato et al 2011","Federated States of Micronesia","Yap","M1478",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.76,"core depth represents deposit depth","forested","mangrove"
"1336","Donato et al 2011","Federated States of Micronesia","Yap","M1479",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,1.7,"core depth represents deposit depth","forested","mangrove"
"1337","Donato et al 2011","Federated States of Micronesia","Yap","M1480",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,2.45,"core depth represents deposit depth","forested","mangrove"
"1338","Donato et al 2011","Federated States of Micronesia","Yap","M1481",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"outer","marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1339","Donato et al 2011","Federated States of Micronesia","Yap","M1482",9.6,138.1,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",25,"central/outer","marine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1340","Donato et al 2011","Indonesia","Central Kalimantan","M1483",-2.8,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",40,"unknown","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1341","Donato et al 2011","Indonesia","Central Kalimantan","M1484",-2.8,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",40,"unknown","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1342","Donato et al 2011","Indonesia","Central Kalimantan","M1485",-2.8,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",40,"unknown","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1343","Donato et al 2011","Indonesia","Central Kalimantan","M1486",-2.8,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",40,"unknown","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
"1344","Donato et al 2011","Indonesia","Central Kalimantan","M1487",-2.8,111.7,"2009","D. C. Donato, ddonato@wisc.edu","fuzzy (by request)",40,"unknown","estuarine",NA,3,"core depth limited by length of corer","forested","mangrove"
