study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,redox,sand,silt,clay,moisture
Mbense_2019,Nxaxo,Nxaxo-S8BH1D1-surface sample-1,0,5,NA,0.0654,-376,NA,NA,NA,0.2006
Mbense_2019,Nxaxo,Nxaxo-S8BH1D2-surface sample-1,0,5,NA,0.0575,-287,NA,NA,NA,0.19899999999999998
Mbense_2019,Nxaxo,Nxaxo-S8BH2D1-surface sample-1,0,5,NA,0.0664,-310,NA,NA,NA,0.2389
Mbense_2019,Nxaxo,Nxaxo-S8BH2D2-surface sample-1,0,5,NA,0.0642,-305,NA,NA,NA,0.28559999999999997
Mbense_2019,Nxaxo,Nxaxo-S8BH3D1-surface sample-1,0,5,NA,0.0622,-357,NA,NA,NA,0.2887
Mbense_2019,Nxaxo,Nxaxo-S8BH3D2-surface sample-1,0,5,NA,0.0655,-337,NA,NA,NA,0.27899999999999997
Mbense_2019,Nxaxo,Nxaxo-S9AH1D2-surface sample-1,0,5,NA,0.07150000000000001,199,NA,NA,NA,0.2991
Mbense_2019,Nxaxo,Nxaxo-S9AH2D2-surface sample-1,0,5,NA,0.0641,64,NA,NA,NA,0.298
Mbense_2019,Nxaxo,Nxaxo-S9AH3D2-surface sample-1,0,5,NA,0.061399999999999996,-29,NA,NA,NA,0.2721
Mbense_2019,Nxaxo,Nxaxo-S9BH1D1-surface sample-1,0,5,NA,0.07200000000000001,-305,NA,NA,NA,0.1822
Mbense_2019,Nxaxo,Nxaxo-S9BH1D2-surface sample-1,0,5,NA,NA,-308,NA,NA,NA,0.27940000000000004
Mbense_2019,Nxaxo,Nxaxo-S9BH2D1-surface sample-1,0,5,NA,0.073,-312,NA,NA,NA,0.16949999999999998
Mbense_2019,Nxaxo,Nxaxo-S9BH3D1-surface sample-1,0,5,NA,0.0718,-362,NA,NA,NA,0.20620000000000002
Mbense_2019,Nxaxo,Nxaxo-S9BH3D2-surface sample-1,0,5,NA,0.0554,-211,NA,NA,NA,0.16829999999999998
Mbense_2019,Nxaxo,Nxaxo-S9BH3D2-surface sample-2,0,5,NA,0.0559,-349,NA,NA,NA,0.15259999999999999
Mbense_2019,Nxaxo,Nxaxo-10A H1 D1-surface sample-1,0,5,NA,0.0691,NA,NA,NA,NA,0.58
Mbense_2019,Nxaxo,Nxaxo-10A H1 D2-surface sample-1,0,5,NA,0.0675,NA,NA,NA,NA,0.36
Mbense_2019,Nxaxo,Nxaxo-10A H2 D1-surface sample-1,0,5,NA,0.0689,NA,NA,NA,NA,0.57
Mbense_2019,Nxaxo,Nxaxo-10A H2 D2-surface sample-1,0,5,NA,0.0756,NA,NA,NA,NA,0.27
Mbense_2019,Nxaxo,Nxaxo-10A H3 D1-surface sample-1,0,5,NA,0.0674,NA,NA,NA,NA,0.6
Mbense_2019,Nxaxo,Nxaxo-10A H3 D2-surface sample-1,0,5,NA,0.0759,NA,NA,NA,NA,0.3
Mbense_2019,Nxaxo,Nxaxo-6A H1 D2-surface sample-1,0,5,NA,0.0644,NA,NA,NA,NA,0.53
Mbense_2019,Nxaxo,Nxaxo-6A H2 D2-surface sample-1,0,5,NA,0.0587,NA,NA,NA,NA,0.46
Mbense_2019,Nxaxo,Nxaxo-6A H3 D2-surface sample-1,0,5,NA,0.0644,NA,NA,NA,NA,0.5
Mbense_2019,Nxaxo,Nxaxo-7A H1 D1-surface sample-1,0,5,NA,0.0617,NA,NA,NA,NA,0.49
Mbense_2019,Nxaxo,Nxaxo-7A H1 D2-surface sample-1,0,5,NA,0.0703,NA,NA,NA,NA,0.62
Mbense_2019,Nxaxo,Nxaxo-7A H2 D1-surface sample-1,0,5,NA,0.061,NA,NA,NA,NA,0.45
Mbense_2019,Nxaxo,Nxaxo-7A H2 D2-surface sample-1,0,5,NA,0.071,NA,NA,NA,NA,0.64
Mbense_2019,Nxaxo,Nxaxo-7A H3 D1-surface sample-1,0,5,NA,0.0621,NA,NA,NA,NA,0.63
Mbense_2019,Nxaxo,Nxaxo-7A H3 D2-surface sample-1,0,5,NA,0.0724,NA,NA,NA,NA,0.43
Mbense_2019,Nxaxo,Nxaxo-8A H1 D1-surface sample-1,0,5,NA,0.0667,NA,NA,NA,NA,0.61
Mbense_2019,Nxaxo,Nxaxo-8A H1 D2-surface sample-1,0,5,NA,0.0667,NA,NA,NA,NA,0.58
Mbense_2019,Nxaxo,Nxaxo-8A H2 D1-surface sample-1,0,5,NA,0.061799999999999994,NA,NA,NA,NA,0.55
Mbense_2019,Nxaxo,Nxaxo-8A H2 D2-surface sample-1,0,5,NA,0.0623,NA,NA,NA,NA,0.5
Mbense_2019,Nxaxo,Nxaxo-8A H3 D1-surface sample-1,0,5,NA,0.0638,NA,NA,NA,NA,0.55
Mbense_2019,Nxaxo,Nxaxo-8A H3 D2-surface sample-1,0,5,NA,0.0591,NA,NA,NA,NA,0.41
Mbense_2019,Nxaxo,Nxaxo-9A H1 D1-surface sample-1,0,5,NA,0.0737,NA,NA,NA,NA,0.54
Mbense_2019,Nxaxo,Nxaxo-9A H1 D2-surface sample-1,0,5,NA,0.061900000000000004,NA,NA,NA,NA,0.46
Mbense_2019,Nxaxo,Nxaxo-9A H2 D1-surface sample-1,0,5,NA,0.06849999999999999,NA,NA,NA,NA,0.47
Mbense_2019,Nxaxo,Nxaxo-9A H2 D2-surface sample-1,0,5,NA,0.0608,NA,NA,NA,NA,0.46
Mbense_2019,Nxaxo,Nxaxo-9A H3 D1-surface sample-1,0,5,NA,0.0695,NA,NA,NA,NA,0.39
Mbense_2019,Nxaxo,Nxaxo-9A H3 D2-surface sample-1,0,5,NA,0.0565,NA,NA,NA,NA,0.56
Mbense_2019,Nxaxo,Nxaxo-Br S6R1-surface sample-1,0,5,NA,0.041322314049999996,116,0.3759904583,0.4401144,0.1838951414,0.2007
Mbense_2019,Nxaxo,Nxaxo-Br Site 1 rep1-surface sample-1,0,5,NA,0.1033834586,-41,NA,NA,NA,0.46799999999999997
Mbense_2019,Nxaxo,Nxaxo-Br Site 1 rep2-surface sample-1,0,5,NA,0.09584086799,-224,NA,NA,NA,0.44644644640000003
Mbense_2019,Nxaxo,Nxaxo-Br Site 1 rep3-surface sample-1,0,5,NA,0.07986111111,-48,NA,NA,NA,0.424
Mbense_2019,Nxaxo,Nxaxo-Br Site 2 rep 1-surface sample-1,0,5,NA,0.05863708399,-195,0.221237384,0.634309,0.1444535846,0.369
Mbense_2019,Nxaxo,Nxaxo-Br Site 2 rep 2-surface sample-1,0,5,NA,0.05963302752,-199,0.5307435327000001,0.32480289999999995,0.1444535846,0.3453453453
Mbense_2019,Nxaxo,Nxaxo-Br Site 2 rep 3-surface sample-1,0,5,NA,0.05537459282999999,-282,0.2405201945,0.5958796000000001,0.16360022300000002,0.3866133866
Mbense_2019,Nxaxo,Nxaxo-Br Site 4 rep 1-surface sample-1,0,5,NA,0.07167235495,-94,0.3759904583,0.5186901,0.1053194165,0.414
Mbense_2019,Nxaxo,Nxaxo-Br Site 4 rep 2-surface sample-1,0,5,NA,0.06497622821,-138,0.3759904583,0.5575251999999999,0.0664843097,0.369
Mbense_2019,Nxaxo,Nxaxo-Br Site 4 rep 3-surface sample-1,0,5,NA,0.08823529411999999,-183,0.1438608469,0.7508197,0.1053194165,0.42200000000000004
Mbense_2019,Nxaxo,Nxaxo-Br Site 5 rep 1-surface sample-1,0,5,NA,0.09792843691,72,0.4347191628,0.44181,0.12347086089999999,0.4695304695
Mbense_2019,Nxaxo,Nxaxo-Br Site 5 rep2-surface sample-1,0,5,NA,0.11247443759999999,-45,0.0664843097,0.8086671,0.12484860530000001,0.5114885115
Mbense_2019,Nxaxo,Nxaxo-Br Site 5 rep3-surface sample-1,0,5,NA,0.12,72,0.10447534380000001,0.7127760999999999,0.18274855739999998,0.5004995005
Mbense_2019,Nxaxo,Nxaxo-BrS10R1-surface sample-1,0,5,NA,0.05373005801,230,0.2184484462,0.4437527798,0.33779877399999997,0.1478
Mbense_2019,Nxaxo,Nxaxo-BrS10R2-surface sample-1,0,5,NA,0.06610586739,223,0.4249702008,0.2861395144,0.2888902848,0.183
Mbense_2019,Nxaxo,Nxaxo-BrS10R3-surface sample-1,0,5,NA,0.06775982638,242,0.5515444089,0.09516866509,0.35328692599999995,0.22260000000000002
Mbense_2019,Nxaxo,Nxaxo-BrS6R2-surface sample-1,0,5,NA,0.054472644060000006,-97,0.5704674585,0.286074,0.143458575,0.062
Mbense_2019,Nxaxo,Nxaxo-BrS6R3-surface sample-1,0,5,NA,0.07151664612,-73,0.685496607,0.20918399999999998,0.1053194165,0.2614
Mbense_2019,Nxaxo,Nxaxo-BrS7R1-surface sample-1,0,5,NA,0.0593824228,15,0.4151367536,0.4021147,0.18274855739999998,0.209
Mbense_2019,Nxaxo,Nxaxo-BrS7R2-surface sample-1,0,5,NA,0.05451263538,144,0.3955605622,0.4408392,0.16360022300000002,0.21899999999999997
Mbense_2019,Nxaxo,Nxaxo-BrS7R3-surface sample-1,0,5,NA,0.04694610778,97,0.5903433137999999,0.2861858,0.12347086089999999,0.19760000000000003
Mbense_2019,Nxaxo,Nxaxo-BrS8R1-surface sample-1,0,5,NA,0.057142857139999996,169,0.2790950118,0.5974341,0.12347086089999999,0.2299
Mbense_2019,Nxaxo,Nxaxo-BrS8R2-surface sample-1,0,5,NA,0.02946317104,197,0.32578225709999997,0.5116884,0.162529377,0.2584
Mbense_2019,Nxaxo,Nxaxo-BrS8R3-surface sample-1,0,5,NA,0.06230964467,176,0.5704674585,0.246784,0.18274855739999998,0.28809999999999997
Mbense_2019,Nxaxo,Nxaxo-BrS9R1-surface sample-1,0,5,NA,0.060781476120000004,147,0.2790950118,0.5583756000000001,0.162529377,0.2253
Mbense_2019,Nxaxo,Nxaxo-BrS9R2-surface sample-1,0,5,NA,0.1191434222,176,0.2598060487,0.5967354,0.143458575,0.3831
Mbense_2019,Nxaxo,Nxaxo-BrS9R3-surface sample-1,0,5,NA,0.1361592422,174,0.2598060487,0.5967354,0.143458575,0.23870000000000002
Mbense_2019,Nxaxo,Nxaxo-MC 1/5/6 rep 1-surface sample-1,0,5,NA,0.058487874470000006,-394,NA,NA,NA,0.299
Mbense_2019,Nxaxo,Nxaxo-MC 1/5/6 rep 2-surface sample-1,0,5,NA,0.09315589354,-299,NA,NA,NA,0.4745254745
Mbense_2019,Nxaxo,Nxaxo-MC 1/5/6 rep 3-surface sample-1,0,5,NA,0.09459459459,-225,NA,NA,NA,0.48200000000000004
Mbense_2019,Nxaxo,Nxaxo-MC Site 2 rep 1-surface sample-1,0,5,NA,0.08934707904,-194,0.4697730464,0.37172269999999996,0.1585042606,0.418
Mbense_2019,Nxaxo,Nxaxo-MC Site 2 rep 2-surface sample-1,0,5,NA,0.09751434034,-179,0.4843176104,0.410363,0.1053194165,0.4764764765
Mbense_2019,Nxaxo,Nxaxo-MC Site 2 rep 3-surface sample-1,0,5,NA,0.1075697211,-236,0.21684535149999998,0.581256,0.2018986264,0.49850149850000003
Mbense_2019,Nxaxo,Nxaxo-Mc Site 3 rep 1-surface sample-1,0,5,NA,0.021491782549999998,-202,0.2986139212,0.5569324999999999,0.1444535846,0.209
Mbense_2019,Nxaxo,Nxaxo-Mc Site 3 rep 2-surface sample-1,0,5,NA,0.028947368419999998,-227,0.2598060487,0.5889022,0.1512917572,0.24
Mbense_2019,Nxaxo,Nxaxo-Mc Site 3 rep 3-surface sample-1,0,5,NA,0.02875816993,-262,0.2618576817,0.6814859,0.056656465120000006,0.235
Mbense_2019,Nxaxo,Nxaxo-MC Site 4 rep 1-surface sample-1,0,5,NA,0.06600660066,-215,0.4151367536,0.4414047,0.143458575,0.39399999999999996
Mbense_2019,Nxaxo,Nxaxo-MC Site 4 rep 2-surface sample-1,0,5,NA,0.04976671851,-186,0.4151367536,0.3863109,0.1985523839,0.35764235759999996
Mbense_2019,Nxaxo,Nxaxo-MC Site 4 rep 3-surface sample-1,0,5,NA,0.041076487249999995,-187,0.3335444151,0.4712623,0.1951933035,0.294
Mbense_2019,Nxaxo,Nxaxo-MCS1/6 R1-surface sample-1,0,5,NA,0.1033794163,273,0.6799056536000001,0.03199784052,0.2880965058,0.573
Mbense_2019,Nxaxo,Nxaxo-MCS1/6R2-surface sample-1,0,5,NA,0.1079608093,178,0.5916194105,0.01281756049,0.395563029,0.5853
Mbense_2019,Nxaxo,Nxaxo-MCS1/6R3-surface sample-1,0,5,NA,0.07380915284,129,0.5916194105,0.01281756049,0.395563029,0.4462
Mbense_2019,Nxaxo,Nxaxo-MCS2 R1-surface sample-1,0,5,NA,0.09784301977,285,0.5621661153,0.03053811709,0.4072957676,0.5383
Mbense_2019,Nxaxo,Nxaxo-MCS2R2-surface sample-1,0,5,NA,0.08611111111,86,0.43469853540000003,0.28678439699999997,0.2785170676,0.32280000000000003
Mbense_2019,Nxaxo,Nxaxo-MCS2R3-surface sample-1,0,5,NA,0.07521762786,206,0.4541591213,0.2080421047,0.33779877399999997,0.40509999999999996
Mbense_2019,Nxaxo,Nxaxo-MCS3R1-surface sample-1,0,5,NA,0.161489899,248,0.3161709852,0.3267787735,0.35705024129999996,0.2778
Mbense_2019,Nxaxo,Nxaxo-MCS3R2-surface sample-1,0,5,NA,0.051944437419999996,182,0.4335272039,0.08899892839,0.4774738677,0.2828
Mbense_2019,Nxaxo,Nxaxo-MCS3R3-surface sample-1,0,5,NA,0.06254412341,200,0.5621661153,0.03053811709,0.4072957676,0.34
Mbense_2019,Nxaxo,Nxaxo-MCS4R1-surface sample-1,0,5,NA,0.07113180905,236,0.5719820157000001,0.011045969090000001,0.4169720153,0.3618
Mbense_2019,Nxaxo,Nxaxo-MCS4R2-surface sample-1,0,5,NA,0.08351100149,253,0.6112995713,0.09102399157,0.2976764371,0.41159999999999997
Mbense_2019,Nxaxo,Nxaxo-MCS4R3-surface sample-1,0,5,NA,0.07983492244,252,0.5523520509000001,0.1308101462,0.3168378029,0.45439999999999997
Mbense_2019,Nxaxo,Nxaxo-MCS5R1-surface sample-1,0,5,NA,0.056258790440000005,184,0.5523520509000001,0.1308101462,0.3168378029,0.474
Mbense_2019,Nxaxo,Nxaxo-MCSR2-surface sample-1,0,5,NA,0.06077348066,214,0.3466318574,0.4042984035,0.24906973910000002,0.5
Mbense_2019,Nxaxo,Nxaxo-MCSR3-surface sample-1,0,5,NA,0.04575163399,236,0.4055173757,0.3447009713,0.249781653,0.40522875820000004
Mbense_2019,Nxaxo,Nxaxo-S10R1-surface sample-1,0,5,NA,0.08457711443,162,NA,NA,NA,0.37706422019999997
Mbense_2019,Nxaxo,Nxaxo-S10R2-surface sample-1,0,5,NA,0.08660624371,200,NA,NA,NA,0.3948100093
Mbense_2019,Nxaxo,Nxaxo-S10R3-surface sample-1,0,5,NA,0.08075772682,225,NA,NA,NA,0.3948339483
Mbense_2019,Nxaxo,Nxaxo-S2Q1-surface sample-1,0,5,NA,0.08296943231000001,212,NA,NA,NA,0.5221774194000001
Mbense_2019,Nxaxo,Nxaxo-S6R1-surface sample-1,0,5,NA,0.04553264605,117,0.7082341395,0.011702745240000001,0.2800631153,0.2317173377
Mbense_2019,Nxaxo,Nxaxo-S6R2-surface sample-1,0,5,NA,0.04666666667,118,0.5719820157000001,0.09201676997,0.3360012144,0.19904458600000002
Mbense_2019,Nxaxo,Nxaxo-S7R1-surface sample-1,0,5,NA,0.07580174927,113,0.4541591213,0.2481644416,0.2976764371,0.359530262
Mbense_2019,Nxaxo,Nxaxo-S7R2-surface sample-1,0,5,NA,0.07438016529000001,124,0.3659356763,0.3658785934,0.26818573019999997,0.2905982906
Mbense_2019,Nxaxo,Nxaxo-S7R3-surface sample-1,0,5,NA,0.051782682510000004,97,0.47362502900000003,0.2095371681,0.3168378029,0.2179176755
Mbense_2019,Nxaxo,Nxaxo-S8R1-surface sample-1,0,5,NA,0.08883826879000001,82,0.3369812389,0.4432718646,0.21974689649999998,0.5732217573
Mbense_2019,Nxaxo,Nxaxo-S8R2-surface sample-1,0,5,NA,0.07941834452,137,0.6702469102999999,NA,0.4318508197,0.5616580311
Mbense_2019,Nxaxo,Nxaxo-S8R3-surface sample-1,0,5,NA,0.08656036446,143,0.3755888962,0.3067169322,0.3176941716,0.5733752621
Mbense_2019,Nxaxo,Nxaxo-S9R1-surface sample-1,0,5,NA,0.05621033545,164,NA,NA,NA,0.3167381974
Mbense_2019,Nxaxo,Nxaxo-S9R2-surface sample-1,0,5,NA,0.06369426752,151,NA,NA,NA,0.28485885369999997
Mbense_2019,Nxaxo,Nxaxo-S9R3-surface sample-1,0,5,NA,0.08476104598999999,185,NA,NA,NA,0.25935162089999997
Mbense_2019,Nxaxo,Mbense_2019_Nxaxo-core-1,20,30,NA,0.017204301079999998,NA,NA,NA,NA,NA
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-1,0,5,NA,8.419243999999999e-4,66,NA,NA,NA,0.4191616766
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-2,0,5,NA,8.9694656e-4,68,NA,NA,NA,0.47756729810000004
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-3,0,5,NA,0.06610169492,73,NA,NA,NA,0.41058941060000004
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-4,0,5,NA,0.07450331126,70,NA,NA,NA,0.35100000000000003
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-5,0,5,NA,0.0765391015,55,NA,NA,NA,0.353
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-6,0,5,NA,0.08291873964,67,NA,NA,NA,0.3476523477
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-7,0,5,NA,0.08482142857,64,NA,NA,NA,0.32799999999999996
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-8,0,5,NA,0.08819133034,68,NA,NA,NA,0.3316683317
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 1-surface sample-9,0,5,NA,0.10328638500000001,69,NA,NA,NA,0.3616383616
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 2-surface sample-1,0,5,NA,0.05172413793,76,NA,NA,NA,0.304
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 2-surface sample-2,0,5,NA,0.06707317072999999,78,NA,NA,NA,0.34465534470000003
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 2-surface sample-3,0,5,NA,0.071875,72,NA,NA,NA,0.36
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 2-surface sample-4,0,5,NA,0.07614213198,56,NA,NA,NA,0.40959040960000004
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 2-surface sample-5,0,5,NA,0.08018867925,80,NA,NA,NA,0.364
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 2-surface sample-6,0,5,NA,0.09230769231,76,NA,NA,NA,0.35
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 2-surface sample-7,0,5,NA,0.09323308271,109,NA,NA,NA,0.335
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 2-surface sample-8,0,5,NA,0.09465648855,102,NA,NA,NA,0.345
Naidoo_2014,Duiwenhoks,Duiwenhoks-Transect 2-surface sample-9,0,5,NA,0.10771704180000001,109,NA,NA,NA,0.37862137859999995
Peer_et_al_2018,Mntafufu,Peer_et_al_2018_Mntafufu-surface sample-1,0,5,NA,0.0322,NA,NA,NA,NA,0.2366
Peer_et_al_2018,Mntafufu,Mntafufu-surface sample-1_Summer,0,5,NA,0.0322,NA,NA,NA,NA,0.2366
Peer_et_al_2018,Durban Bay,Durban Bay-surface sample-1,0,5,NA,0.177,NA,NA,NA,NA,0.6282
Peer_et_al_2018,Durban Bay,Durban Bay-surface sample-2,0,5,NA,0.0191,NA,NA,NA,NA,0.2126
Peer_et_al_2018,Durban Bay,Durban Bay-surface sample-3,0,5,NA,0.2634,NA,NA,NA,NA,0.6814
Peer_et_al_2018,Kosi,Kosi-surface sample-1,0,5,NA,0.025699999999999997,NA,NA,NA,NA,0.2059
Peer_et_al_2018,Kosi,Kosi-surface sample-2,0,5,NA,0.025699999999999997,NA,NA,NA,NA,0.22579999999999997
Peer_et_al_2018,Kosi,Kosi-surface sample-3,0,5,NA,0.025699999999999997,NA,NA,NA,NA,0.5722999999999999
Peer_et_al_2018,Kosi,Kosi-surface sample-4,0,5,NA,0.025699999999999997,NA,NA,NA,NA,0.198
Peer_et_al_2018,Kosi,Kosi-surface sample-5,0,5,NA,0.025699999999999997,NA,NA,NA,NA,0.1862
Peer_et_al_2018,Mfolozi,Mfolozi-surface sample-1,0,5,NA,0.061399999999999996,NA,NA,NA,NA,0.3678
Peer_et_al_2018,Mfolozi,Mfolozi-surface sample-2,0,5,NA,0.071,NA,0.4957884452,0.2591563576,0.2450551973,0.2606
Peer_et_al_2018,Mfolozi,Mfolozi-surface sample-3,0,5,NA,0.1082,NA,NA,NA,NA,0.3679
Peer_et_al_2018,Mfolozi,Mfolozi-surface sample-4,0,5,NA,0.1338,NA,NA,NA,NA,0.4279
Peer_et_al_2018,Mhlathuze,Mhlathuze-surface sample-1,0,5,NA,0.0358,NA,NA,NA,NA,0.1197
Peer_et_al_2018,Mhlathuze,Mhlathuze-surface sample-2,0,5,NA,0.0579,NA,NA,NA,NA,0.32689999999999997
Peer_et_al_2018,Mhlathuze,Mhlathuze-surface sample-3,0,5,NA,0.0802,NA,NA,NA,NA,0.4008
Peer_et_al_2018,Mlalazi,Mlalazi-surface sample-1,0,5,NA,0.09759999999999999,NA,NA,NA,NA,0.2861
Peer_et_al_2018,Mlalazi,Mlalazi-surface sample-2,0,5,NA,0.0315,NA,NA,NA,NA,0.1852
Peer_et_al_2018,Mlalazi,Mlalazi-surface sample-3,0,5,NA,0.09230000000000001,NA,NA,NA,NA,0.456
Peer_et_al_2018,Mlalazi,Mlalazi-surface sample-4,0,5,NA,0.0962,NA,NA,NA,NA,0.3342
Peer_et_al_2018,Mlalazi,Mlalazi-surface sample-5,0,5,NA,0.1043,NA,NA,NA,NA,0.4449
Peer_et_al_2018,Nahoon,Nahoon-surface sample-1,0,5,NA,0.0584,NA,NA,NA,NA,0.2455
Peer_et_al_2018,Nahoon,Nahoon-surface sample-2,0,5,NA,0.7543000000000001,NA,NA,NA,NA,0.4966
Peer_et_al_2018,Richards Bay,Richards Bay-surface sample-1,0,5,NA,0.3187,NA,NA,NA,NA,0.583
Peer_et_al_2018,Richards Bay,Richards Bay-surface sample-2,0,5,NA,0.6174000000000001,NA,NA,NA,NA,0.7399
Peer_et_al_2018,Richards Bay,Richards Bay-surface sample-3,0,5,NA,0.046799999999999994,NA,NA,NA,NA,0.2576
Peer_et_al_2018,St Lucia,Peer_et_al_2018_St Lucia-surface sample-1,0,5,NA,0.0922,NA,NA,NA,NA,0.2631
Peer_et_al_2018,St Lucia,Peer_et_al_2018_St Lucia-surface sample-2,0,5,NA,0.0909,NA,NA,NA,NA,0.22260000000000002
Peer_et_al_2018,St Lucia,Peer_et_al_2018_St Lucia-surface sample-3,0,5,NA,0.0956,NA,NA,NA,NA,0.2601
Peer_et_al_2018,Umngeni,Umngeni-surface sample-1,0,5,NA,0.2447,NA,NA,NA,NA,0.6344
Peer_et_al_2018,Umngeni,Umngeni-surface sample-2,0,5,NA,0.0351,NA,NA,NA,NA,0.17120000000000002
Peer_et_al_2018,Umngeni,Umngeni-surface sample-3,0,5,NA,0.5457,NA,NA,NA,NA,0.5093
Peer_et_al_2018,Umngeni,Umngeni-surface sample-4,0,5,NA,0.0449,NA,NA,NA,NA,0.2087
Peer_et_al_2018,Mngazana,Mngazana-surface sample-1,0,5,NA,0.028300000000000002,NA,NA,NA,NA,0.3169
Peer_et_al_2018,Mngazana,Mngazana-surface sample-2,0,5,NA,0.047400000000000005,NA,NA,NA,NA,0.316
Peer_et_al_2018,Mntafufu,Peer_et_al_2018_Mntafufu-surface sample-1,0,5,NA,0.0984,NA,NA,NA,NA,0.30219999999999997
Peer_et_al_2018,Mntafufu,Mntafufu-surface sample-1_Summer,0,5,NA,0.0984,NA,NA,NA,NA,0.30219999999999997
Peer_et_al_2018,Nahoon,Nahoon-surface sample-3,0,5,NA,0.0377,NA,NA,NA,NA,0.21559999999999999
Peer_et_al_2018,Nxaxo,Peer_et_al_2018_Nxaxo-surface sample-1,50,70,NA,0.02155172414,NA,NA,NA,NA,NA
Peer_et_al_2018,Nxaxo,Nxaxo-surface sample-1_Summer,50,70,NA,0.02155172414,NA,NA,NA,NA,NA
Peer_et_al_2018,Nxaxo,Peer_et_al_2018_Nxaxo-surface sample-1,70,100,NA,0.023559108119999998,NA,NA,NA,NA,NA
Peer_et_al_2018,Nxaxo,Nxaxo-surface sample-1_Summer,70,100,NA,0.023559108119999998,NA,NA,NA,NA,NA
Peer_et_al_2018,Nxaxo,Peer_et_al_2018_Nxaxo-surface sample-1,30,40,NA,0.006503443,NA,NA,NA,NA,NA
Peer_et_al_2018,Nxaxo,Nxaxo-surface sample-1_Summer,30,40,NA,0.006503443,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,0,3,NA,0.2325268973,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,12,15,NA,0.18694324389999997,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,15,18,NA,0.1687785483,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,18,21,NA,0.1381879372,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,21,24,NA,0.1238300277,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,24,27,NA,0.1413961732,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,27,30,NA,0.1833468451,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,30,33,NA,0.1879555228,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,33,36,NA,0.24548710740000002,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,3,6,NA,0.24259508619999998,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,36,39,NA,0.4543541848,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,6,9,NA,0.23054492769999999,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-core-1,9,12,NA,0.2243332552,NA,NA,NA,NA,NA
Rajkaran_and_Adams_2011,Mngazana,Mngazana-Site 1-surface_sample-1,0,5,NA,0.1013799964,160.2666667,NA,NA,NA,0.1013799964
Rajkaran_and_Adams_2011,Mngazana,Mngazana-Site 7-surface_sample-1,50,55,NA,0.02690057064,84.11666667,NA,NA,NA,0.02690057064
Rajkaran_and_Adams_2011,Mngazana,Mngazana-Site 7-surface_sample-1,0,5,NA,0.02840759722,109.9333333,NA,NA,NA,0.02840759722
Rajkaran_and_Adams_2011,Mngazana,Mngazana-Site 8-surface_sample-1,50,55,NA,0.0476538287,-41.05,NA,NA,NA,0.0476538287
Rajkaran_and_Adams_2011,Mngazana,Mngazana-Site 8-surface_sample-1,0,5,NA,0.09816180334,142.3833333,NA,NA,NA,0.09816180334
Rajkaran_and_Adams_2011,Mngazana,Mngazana-Site 9-surface_sample-1,50,55,NA,0.03484871924,NA,NA,NA,NA,0.03484871924
Rajkaran_and_Adams_2011,Mngazana,Mngazana-Site 9-surface_sample-1,0,5,NA,0.02463911702,NA,NA,NA,NA,0.02463911702
