"study_id","site_id","transect_id","plot_id","subtransect_id","debris_diameter","size_class","diameter_squared","debris_class","debris_transect_length"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","2","4.83","2.5-7.5","23.3289",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","2","3.76","2.5-7.5","14.1376",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","2","3.17","2.5-7.5","10.0489",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","2","2.98","2.5-7.5","8.8804",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","2","2.67","2.5-7.5","7.1289",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","2","1.06","<2.5","1.1236","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","2","1.37","<2.5","1.8769","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","3","3.72","2.5-7.5","13.8384",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","3","0.66","<2.5","0.4356","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","3","0.99","<2.5","0.9801","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","3","2.17","<2.5","4.7089","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","4","9.87",">7.5","97.4169","rotten","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","4","9",">7.5","81","rotten","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","4","6.17","2.5-7.5","38.0689",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","4","4.27","2.5-7.5","18.2329",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","2","4","1.69","<2.5","2.8561","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","2","3.14","2.5-7.5","9.8596",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","2","3.07","2.5-7.5","9.4249",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","2","0.44","<2.5","0.1936","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","2","0.6","<2.5","0.36","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","2","0.83","<2.5","0.6889","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","2","1.3","<2.5","1.69","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","3","4","2.5-7.5","16",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","3","3.24","2.5-7.5","10.4976",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","3","1.01","<2.5","1.0201","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","3","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","3","2.03","<2.5","4.1209","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","3","2.05","<2.5","4.2025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","4","2.53","2.5-7.5","6.4009",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","4","0.14","<2.5","0.0196","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","4","0.91","<2.5","0.8281","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","4","1.35","<2.5","1.8225","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","4","1.37","<2.5","1.8769","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","4","1.94","<2.5","3.7636","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","3","4","2.14","<2.5","4.5796","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","1","3.45","2.5-7.5","11.9025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","1","2.84","2.5-7.5","8.0656",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","1","2.51","2.5-7.5","6.3001",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","1","0.99","<2.5","0.9801","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","1","1.33","<2.5","1.7689","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","1","1.54","<2.5","2.3716","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","2","4.5","2.5-7.5","20.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","2","2.76","2.5-7.5","7.6176",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","2","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","3","1.91","<2.5","3.6481","sound","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","4","8.94",">7.5","79.9236","rotten","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","4","7.03","2.5-7.5","49.4209",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","4","6.76","2.5-7.5","45.6976",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","4","4.94","2.5-7.5","24.4036",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","4","4.75","2.5-7.5","22.5625",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","4","2.85","2.5-7.5","8.1225",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","4","0.94","<2.5","0.8836","sound","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","4","1.05","<2.5","1.1025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","4","1.14","<2.5","1.2996","sound","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","4","4","1.17","<2.5","1.3689","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","5","1","1.55","<2.5","2.4025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","5","3","14.44",">7.5","208.5136","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","5","3","9.05",">7.5","81.9025","rotten","12"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","5","3","3.84","2.5-7.5","14.7456",NA,"10"
"Cifuentes_and_Torres_2024","Boca Sierpe","8","5","4","2.99","2.5-7.5","8.9401",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","19",">7.5","361","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","8",">7.5","64","sound","12"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","7.8",">7.5","60.84","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","7.3","2.5-7.5","53.29",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","6.4","2.5-7.5","40.96",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","6","2.5-7.5","36",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","5.6","2.5-7.5","31.36",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","5.4","2.5-7.5","29.16",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","5","2.5-7.5","25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","3.5","2.5-7.5","12.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","0.5","<2.5","0.25","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","0.6","<2.5","0.36","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","0.7","<2.5","0.49","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","0.7","<2.5","0.49","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","0.9","<2.5","0.81","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","1","1.1","<2.5","1.21","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","2","7.8",">7.5","60.84","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","2","4","2.5-7.5","16",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","2","1.5","<2.5","2.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","3","10.6",">7.5","112.36","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","3","5.2","2.5-7.5","27.04",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","3","2.7","2.5-7.5","7.29",NA,"5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","3","1","<2.5","1","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","3","1.5","<2.5","2.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","3","1.7","<2.5","2.89","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","4","6.2","2.5-7.5","38.44",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","4","0.7","<2.5","0.49","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","4","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","4","0.8","<2.5","0.64","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","4","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","4","1.1","<2.5","1.21","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","4","1.2","<2.5","1.44","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","4","1.8","<2.5","3.24","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","1","4","2","<2.5","4","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","1","6.2","2.5-7.5","38.44",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","1","5.3","2.5-7.5","28.09",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","1","0.9","<2.5","0.81","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","1","0.96","<2.5","0.9216","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","1","1.67","<2.5","2.7889","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","2","4.22","2.5-7.5","17.8084",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","2","0.61","<2.5","0.3721","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","2","0.73","<2.5","0.5329","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","3","10.11",">7.5","102.2121","sound","12"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","3","6.23","2.5-7.5","38.8129",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","3","4.52","2.5-7.5","20.4304",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","3","3.25","2.5-7.5","10.5625",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","3","0.55","<2.5","0.3025","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","3","0.93","<2.5","0.8649","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","3","0.95","<2.5","0.9025","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","4","4.7","2.5-7.5","22.09",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","4","2.5","2.5-7.5","6.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","2","2.8","2.5-7.5","7.84",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","2","1","<2.5","1","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","3","0.7","<2.5","0.49","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","3","0.75","<2.5","0.5625","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","4","9.85",">7.5","97.0225","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","4","5.95","2.5-7.5","35.4025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","4","2.55","2.5-7.5","6.5025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","4","1.5","<2.5","2.25","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","4","2","<2.5","4","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","1","4.15","2.5-7.5","17.2225",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","3","6.7","2.5-7.5","44.89",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","3","3.4","2.5-7.5","11.56",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","3","3.1","2.5-7.5","9.61",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","3","0.6","<2.5","0.36","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","3","0.7","<2.5","0.49","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","3","0.9","<2.5","0.81","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","3","1.1","<2.5","1.21","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","4","0.3","<2.5","0.09","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","1","9.6",">7.5","92.16","rotten","12"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","1","4.2","2.5-7.5","17.64",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","1","0.4","<2.5","0.16","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","1","0.65","<2.5","0.4225","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","1","0.65","<2.5","0.4225","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","1","0.94","<2.5","0.8836","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","1","1.1","<2.5","1.21","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","2","3.95","2.5-7.5","15.6025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","2","0.05","<2.5","0.0025","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","2","0.2","<2.5","0.04","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","2","0.35","<2.5","0.1225","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","2","0.45","<2.5","0.2025","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","2","0.67","<2.5","0.4489","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","2","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","2","1.05","<2.5","1.1025","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","3","1","<2.5","1","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","3","1.3","<2.5","1.69","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","3","1.35","<2.5","1.8225","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","3","1.6","<2.5","2.56","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","4","1.25","<2.5","1.5625","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","4","2.35","<2.5","5.5225","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","1","12.9",">7.5","166.41","intermediate","12"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","1","12.4",">7.5","153.76","sound","12"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","1","5.3","2.5-7.5","28.09",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","1","5.2","2.5-7.5","27.04",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","1","1.5","<2.5","2.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","1","2.4","<2.5","5.76","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","2","17.2",">7.5","295.84","sound","12"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","2","6.3","2.5-7.5","39.69",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","2","4.6","2.5-7.5","21.16",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","2","4","2.5-7.5","16",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","2","3.7","2.5-7.5","13.69",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","2","3.5","2.5-7.5","12.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","2","3.4","2.5-7.5","11.56",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","2","3.2","2.5-7.5","10.24",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","2","1.6","<2.5","2.56","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","3","6.4","2.5-7.5","40.96",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","3","5.1","2.5-7.5","26.01",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","3","2.7","2.5-7.5","7.29",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","3","0.7","<2.5","0.49","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","3","1.2","<2.5","1.44","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","3","2","<2.5","4","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","3","2.2","<2.5","4.84","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","3","2.3","<2.5","5.29","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","4","5.3","2.5-7.5","28.09",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","4","3.8","2.5-7.5","14.44",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","4","3.2","2.5-7.5","10.24",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","4","2.7","2.5-7.5","7.29",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","4","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","4","1.72","<2.5","2.9584","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","4","1.9","<2.5","3.61","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","0.4","<2.5","0.16","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","0.53","<2.5","0.2809","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","0.71","<2.5","0.5041","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","0.73","<2.5","0.5329","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","0.82","<2.5","0.6724","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","0.83","<2.5","0.6889","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","0.94","<2.5","0.8836","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","1.02","<2.5","1.0404","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","1.28","<2.5","1.6384","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","1.94","<2.5","3.7636","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","1.96","<2.5","3.8416","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","1","1.97","<2.5","3.8809","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","2","0.84","<2.5","0.7056","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","2","1.46","<2.5","2.1316","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","3","3.94","2.5-7.5","15.5236",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","3","3.44","2.5-7.5","11.8336",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","3","0.68","<2.5","0.4624","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","3","0.69","<2.5","0.4761","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","3","0.79","<2.5","0.6241","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","3","0.85","<2.5","0.7225","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","4","7.4","2.5-7.5","54.76",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","4","6.7","2.5-7.5","44.89",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","4","0.51","<2.5","0.2601","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","4","0.68","<2.5","0.4624","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","4","0.73","<2.5","0.5329","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","4","0.78","<2.5","0.6084","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","4","0.98","<2.5","0.9604","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","4","1.03","<2.5","1.0609","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","4","1.86","<2.5","3.4596","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","4","2.22","<2.5","4.9284","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","1","4.95","2.5-7.5","24.5025",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","1","0.42","<2.5","0.1764","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","1","0.51","<2.5","0.2601","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","1","0.6","<2.5","0.36","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","1","0.85","<2.5","0.7225","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","1","0.89","<2.5","0.7921","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","1","1.53","<2.5","2.3409","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.4","<2.5","0.16","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.42","<2.5","0.1764","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.55","<2.5","0.3025","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.68","<2.5","0.4624","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.72","<2.5","0.5184","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.78","<2.5","0.6084","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.79","<2.5","0.6241","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.8","<2.5","0.64","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.81","<2.5","0.6561","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.82","<2.5","0.6724","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.82","<2.5","0.6724","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.86","<2.5","0.7396","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.87","<2.5","0.7569","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.88","<2.5","0.7744","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.91","<2.5","0.8281","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.93","<2.5","0.8649","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.94","<2.5","0.8836","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","0.99","<2.5","0.9801","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","1.03","<2.5","1.0609","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","1.41","<2.5","1.9881","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","1.41","<2.5","1.9881","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","2","2.17","<2.5","4.7089","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","3","0.28","<2.5","0.0784","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","3","0.36","<2.5","0.1296","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","3","0.63","<2.5","0.3969","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","3","0.64","<2.5","0.4096","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","3","0.72","<2.5","0.5184","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","3","0.99","<2.5","0.9801","sound","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","3","1.07","<2.5","1.1449","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","3.29","2.5-7.5","10.8241",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","0.47","<2.5","0.2209","intermediate","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","0.64","<2.5","0.4096","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","0.88","<2.5","0.7744","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","0.92","<2.5","0.8464","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","0.94","<2.5","0.8836","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","0.97","<2.5","0.9409","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","1","<2.5","1","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","1.23","<2.5","1.5129","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","1.36","<2.5","1.8496","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","1.44","<2.5","2.0736","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","4","1.8","<2.5","3.24","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","1","3.5","2.5-7.5","12.25",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","1","3","2.5-7.5","9",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","1","2.9","2.5-7.5","8.41",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","1","2.9","2.5-7.5","8.41",NA,"10"
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","1","1.2","<2.5","1.44","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","1","1.4","<2.5","1.96","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","2","0.5","<2.5","0.25","rotten","5"
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","2","0.6","<2.5","0.36","rotten","5"
