"study_id","site_id","core_id","vegetation_class","habitat","core_length_flag","latitude","longitude","position_notes","year","month","day","position_method"
"Vasconcelos_et_al_2014","AFD14 Point 2","M1370","forested","mangrove","core depth limited by length of corer",-7.081431,-34.872431,"estimated from GE",2013,4,8,"other low resolution"
"Vasconcelos_et_al_2014","AFD14 Point 3","M1371","forested","mangrove","core depth limited by length of corer",-7.067292,-34.86505,"estimated from GE",2013,4,8,"other low resolution"
"Vasconcelos_et_al_2014","AFD14 Point 4","M1372","forested","mangrove","core depth limited by length of corer",-7.061822,-34.857701,"estimated from GE",2013,4,8,"other low resolution"
"Gonneea_et_al_2004","MEG04 2CEL12_2000","M1507","forested","mangrove",NA,20.952916666666667,-90.34321666666666,"exact",2001,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 4CEL12_2000","M1508","forested","mangrove",NA,20.928316666666667,-90.35025,"exact",2001,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 6CEL12_2000","M1509","forested","mangrove",NA,20.881883333333334,-90.36466666666666,"exact",2001,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 7CH12_2000","M1510","forested","mangrove",NA,21.26405,-89.68721666666667,"exact",2001,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 6CEL10_2001","M1511","forested","mangrove",NA,20.91335,-90.36721666666666,"exact",2002,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 8-1CEL10_2001","M1512","forested","mangrove",NA,20.873733333333334,-90.35935,"exact",2002,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 13-1CEL10_2001","M1513","forested","mangrove",NA,20.8197,-90.40031666666667,"exact",2002,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 16CEL10_2001","M1514","forested","mangrove",NA,20.790466666666667,-90.39705,"exact",2002,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 1CH10_2001","M1515","forested","mangrove",NA,21.24128333333333,-89.78476666666667,"exact",2002,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 7CH10_2001","M1516","forested","mangrove",NA,21.2675,-89.68218333333333,"exact",2002,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 7TER10_2001","M1517","forested","mangrove",NA,18.643733333333333,-91.76623333333333,"exact",2002,4,8,"other high resolution"
"Gonneea_et_al_2004","MEG04 15TER10_2001","M1518","forested","mangrove",NA,18.658533333333335,-91.81711666666666,"exact",2002,4,8,"other high resolution"
"Gevana_and_Pampolina_2009","GP09 Averaged","M1519","forested","mangrove",NA,13.814167,121.447528,"approximate",2007,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_A","M1520","forested","mangrove",NA,8.210624,98.339469,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_B","M1521","forested","mangrove",NA,8.202915,98.317947,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_C","M1522","forested","mangrove",NA,8.175359,98.624256,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_D","M1523","forested","mangrove",NA,8.126224,98.593558,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_E","M1524","forested","mangrove",NA,8.101655,98.597483,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_F","M1525","forested","mangrove",NA,8.085983,98.559989,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_G","M1526","forested","mangrove",NA,8.064669,98.543226,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_H","M1527","forested","mangrove",NA,8.044226,98.424474,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_I","M1528","forested","mangrove",NA,7.987587,98.58128,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_J","M1529","forested","mangrove",NA,7.914271,98.584573,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_K","M1530","forested","mangrove",NA,7.832793,98.359394,"approximate",2015,4,8,"other low resolution"
"Gillis_et_al_2017","LGG17_L","M1531","forested","mangrove",NA,7.826122,98.380965,"approximate",2015,4,8,"other low resolution"
"Nsombo_et_al_2016","ENN16 Tran1Well1","M0537","forested","mangrove","core depth limited by length of corer",4.457111,8.902583,"approximate",2014,4,8,"other low resolution"
"Nsombo_et_al_2016","ENN16 Tran1Well2","M0538","forested","mangrove","core depth limited by length of corer",4.457111,8.902583,"approximate",2014,4,8,"other low resolution"
"Nsombo_et_al_2016","ENN16 Tran1Well3","M0539","forested","mangrove","core depth limited by length of corer",4.457111,8.902583,"approximate",2014,4,8,"other low resolution"
"Nsombo_et_al_2016","ENN16 Tran2Well2","M0541","forested","mangrove","core depth limited by length of corer",4.457111,8.902583,"approximate",2014,4,8,"other low resolution"
"Nsombo_et_al_2016","ENN16 Tran2Well3","M0542","forested","mangrove","core depth limited by length of corer",4.457111,8.902583,"approximate",2014,4,8,"other low resolution"
"Eid_and_Shaltout_2016_Egypt","EME16 Egypt Station 1","M0638","forested","mangrove","core depth limited by length of corer",27.63166618347168,33.516944885253906,"estimated from GE",2014,4,8,"other low resolution"
"Eid_and_Shaltout_2016_Egypt","EME16 Egypt Station 2","M0639","forested","mangrove","core depth limited by length of corer",27.489999771118164,33.627498626708984,"estimated from GE",2014,4,8,"other low resolution"
"Eid_and_Shaltout_2016_Egypt","EME16 Egypt Station 3","M0640","forested","mangrove","core depth limited by length of corer",27.357500076293945,33.684722900390625,"estimated from GE",2014,4,8,"other low resolution"
"Eid_et_al_2016_Saudi_Arabia","EME16 Saudi Arabia Station 1 Seaward","M0641","forested","mangrove","core depth limited by length of corer",17.801944732666016,41.891387939453125,"estimated from GE",2016,4,8,"other low resolution"
"Eid_et_al_2016_Saudi_Arabia","EME16 Saudi Arabia Station 1 Landward","M0642","forested","mangrove","core depth limited by length of corer",17.801944732666016,41.891387939453125,"estimated from GE",2016,4,8,"other low resolution"
"Eid_et_al_2016_Saudi_Arabia","EME16 Saudi Arabia Station 2 Seaward","M0643","forested","mangrove","core depth limited by length of corer",17.807777404785156,41.86555480957031,"estimated from GE",2016,4,8,"other low resolution"
"Eid_et_al_2016_Saudi_Arabia","EME16 Saudi Arabia Station 2 Landward","M0644","forested","mangrove","core depth limited by length of corer",17.807777404785156,41.86555480957031,"estimated from GE",2016,4,8,"other low resolution"
"Eid_et_al_2016_Saudi_Arabia","EME16 Saudi Arabia Station 3 Seaward","M0645","forested","mangrove","core depth limited by length of corer",17.998056411743164,41.670555114746094,"estimated from GE",2016,4,8,"other low resolution"
"Eid_et_al_2016_Saudi_Arabia","EME16 Saudi Arabia Station 3 Landward","M0646","forested","mangrove","core depth limited by length of corer",17.998056411743164,41.670555114746094,"estimated from GE",2016,4,8,"other low resolution"
"Bukoski_et_al_2017","KB1 Core 1","M1532","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB1 Core 2","M1533","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB2 Core 1","M1534","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB2 Core 2","M1535","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB3 Core 1","M1536","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB3 Core 2","M1537","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB4 Core 1","M1538","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB4 Core 2","M1539","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB5 Core 1","M1540","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB5 Core 2","M1541","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB6 Core 1","M1542","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB6 Core 2","M1543","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB7 Core 1","M1544","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KB7 Core 2","M1545","forested","mangrove","core depth limited by length of corer",8.04,98.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP1 Core 1","M1546","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP1 Core 2","M1547","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP2 Core 1","M1548","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP2 Core 2","M1549","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP3 Core 1","M1550","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP3 Core 2","M1551","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP4 Core 1","M1552","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP4 Core 2","M1553","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP5 Core 1","M1554","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP5 Core 2","M1555","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP6 Core 1","M1556","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP6 Core 2","M1557","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP7 Core 1","M1558","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP7 Core 2","M1559","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP8 Core 1","M1560","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP8 Core 2","M1561","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP9 Core 1","M1562","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP9 Core 2","M1563","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP10 Core 1","M1564","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","PP10 Core 2","M1565","forested","mangrove","core depth limited by length of corer",8.5,100.2,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","QN1 Core 1","M1566","forested","mangrove","core depth limited by length of corer",21.2,107.4,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","QN1 Core 2","M1567","forested","mangrove","core depth limited by length of corer",21.2,107.4,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","QN2 Core 1","M1568","forested","mangrove","core depth limited by length of corer",21.2,107.4,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","QN2 Core 2","M1569","forested","mangrove","core depth limited by length of corer",21.2,107.4,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","QN3 Core 1","M1570","forested","mangrove","core depth limited by length of corer",21.2,107.4,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","QN3 Core 2","M1571","forested","mangrove","core depth limited by length of corer",21.2,107.4,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","HP1 Core 1","M1572","forested","mangrove","core depth limited by length of corer",20.5,106.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","HP1 Core 2","M1573","forested","mangrove","core depth limited by length of corer",20.5,106.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","HP2 Core 1","M1574","forested","mangrove","core depth limited by length of corer",20.5,106.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","HP2 Core 2","M1575","forested","mangrove","core depth limited by length of corer",20.5,106.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","HP3 Core 1","M1576","forested","mangrove","core depth limited by length of corer",20.5,106.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","HP3 Core 2","M1577","forested","mangrove","core depth limited by length of corer",20.5,106.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","ND Core 1","M1578","forested","mangrove","core depth limited by length of corer",20,106,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KL3 Core 1","M1579","forested","mangrove","core depth limited by length of corer",10.2,104.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KL3 Core 2","M1580","forested","mangrove","core depth limited by length of corer",10.2,104.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KL5 Core 1","M1581","forested","mangrove","core depth limited by length of corer",10.2,104.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KL5 Core 2","M1582","forested","mangrove","core depth limited by length of corer",10.2,104.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KL8 Core 1","M1583","forested","mangrove","core depth limited by length of corer",10.2,104.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","KL8 Core 2","M1584","forested","mangrove","core depth limited by length of corer",10.2,104.6,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","AB1 Core 1","M1585","forested","mangrove","core depth limited by length of corer",9.8,104.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","AM1 Core 1","M1586","forested","mangrove","core depth limited by length of corer",9.7,104.9,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","VR2 Core 1","M1587","forested","mangrove","core depth limited by length of corer",10.1,105,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","VR3 Core 1","M1588","forested","mangrove","core depth limited by length of corer",10.1,105,"fuzzy (by request)",2015,4,8,"other low resolution"
"Bukoski_et_al_2017","VR4 Core 1","M1589","forested","mangrove","core depth limited by length of corer",10.1,105,"fuzzy (by request)",2015,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y1 Core 1","M1373","forested","mangrove","core depth limited by length of corer",9.6,138.2,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y1 Core 2","M1374","forested","mangrove","core depth limited by length of corer",9.6,138.2,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y1 Core 3","M1375","forested","mangrove","core depth limited by length of corer",9.6,138.2,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y1 Core 4","M1376","forested","mangrove","core depth limited by length of corer",9.6,138.2,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y1 Core 5","M1377","forested","mangrove","core depth limited by length of corer",9.6,138.2,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y1 Core 6","M1378","forested","mangrove","core depth limited by length of corer",9.6,138.2,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 G1","M1379","forested","mangrove","core depth limited by length of corer",22.3,89.6,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J1 Core 1","M1380","forested","mangrove","core depth limited by length of corer",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J1 Core 2","M1381","forested","mangrove","core depth represents deposit depth",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J1 Core 3","M1382","forested","mangrove","core depth represents deposit depth",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J1 Core 4","M1383","forested","mangrove","core depth represents deposit depth",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J1 Core 5","M1384","forested","mangrove","core depth represents deposit depth",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J1 Core 6","M1385","forested","mangrove","core depth represents deposit depth",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J2 Core 1","M1386","forested","mangrove","core depth limited by length of corer",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J2 Core 2","M1387","forested","mangrove","core depth represents deposit depth",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J2 Core 3","M1388","forested","mangrove","core depth limited by length of corer",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J2 Core 4","M1389","forested","mangrove","core depth limited by length of corer",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J2 Core 5","M1390","forested","mangrove","core depth limited by length of corer",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 J2 Core 6","M1391","forested","mangrove","core depth limited by length of corer",-7.7,109,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S1 Core 1","M1392","forested","mangrove","core depth represents deposit depth",1.7,124.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S1 Core 2","M1393","forested","mangrove","core depth represents deposit depth",1.7,124.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S1 Core 3","M1394","forested","mangrove","core depth represents deposit depth",1.7,124.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S1 Core 4","M1395","forested","mangrove","core depth represents deposit depth",1.7,124.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S1 Core 5","M1396","forested","mangrove","core depth represents deposit depth",1.7,124.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S1 Core 6","M1397","forested","mangrove","core depth represents deposit depth",1.7,124.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S2 Core 1","M1398","forested","mangrove","core depth represents deposit depth",1.7,125,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S2 Core 2","M1399","forested","mangrove","core depth represents deposit depth",1.7,125,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S2 Core 3","M1400","forested","mangrove","core depth represents deposit depth",1.7,125,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S2 Core 4","M1401","forested","mangrove","core depth represents deposit depth",1.7,125,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S2 Core 5","M1402","forested","mangrove","core depth represents deposit depth",1.7,125,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S2 Core 6","M1403","forested","mangrove","core depth represents deposit depth",1.7,125,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S3 Core 1","M1404","forested","mangrove","core depth represents deposit depth",1.7,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S3 Core 2","M1405","forested","mangrove","core depth represents deposit depth",1.7,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S3 Core 3","M1406","forested","mangrove","core depth represents deposit depth",1.7,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S3 Core 4","M1407","forested","mangrove","core depth represents deposit depth",1.7,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S3 Core 5","M1408","forested","mangrove","core depth represents deposit depth",1.7,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S3 Core 6","M1409","forested","mangrove","core depth represents deposit depth",1.7,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S4 Core 1","M1410","forested","mangrove","core depth represents deposit depth",1.6,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S4 Core 2","M1411","forested","mangrove","core depth represents deposit depth",1.6,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S4 Core 3","M1412","forested","mangrove","core depth represents deposit depth",1.6,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S4 Core 4","M1413","forested","mangrove","core depth represents deposit depth",1.6,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S4 Core 5","M1414","forested","mangrove","core depth represents deposit depth",1.6,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S4 Core 6","M1415","forested","mangrove","core depth represents deposit depth",1.6,124.8,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y2 Core 1","M1416","forested","mangrove","core depth represents deposit depth",9.5,138.1,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y2 Core 2","M1417","forested","mangrove","core depth represents deposit depth",9.5,138.1,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y2 Core 3","M1418","forested","mangrove","core depth represents deposit depth",9.5,138.1,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y2 Core 4","M1419","forested","mangrove","core depth represents deposit depth",9.5,138.1,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y2 Core 5","M1420","forested","mangrove","core depth represents deposit depth",9.5,138.1,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 Y2 Core 6","M1421","forested","mangrove","core depth represents deposit depth",9.5,138.1,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S5 Core 1","M1422","forested","mangrove","core depth represents deposit depth",1.3,124.5,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S5 Core 2","M1423","forested","mangrove","core depth represents deposit depth",1.3,124.5,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S5 Core 3","M1424","forested","mangrove","core depth represents deposit depth",1.3,124.5,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S5 Core 4","M1425","forested","mangrove","core depth represents deposit depth",1.3,124.5,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S5 Core 5","M1426","forested","mangrove","core depth represents deposit depth",1.3,124.5,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S5 Core 6","M1427","forested","mangrove","core depth represents deposit depth",1.3,124.5,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S6 Core 1","M1428","forested","mangrove","core depth limited by length of corer",1.4,124.6,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S6 Core 2","M1429","forested","mangrove","core depth limited by length of corer",1.4,124.6,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S6 Core 3","M1430","forested","mangrove","core depth limited by length of corer",1.4,124.6,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S6 Core 4","M1431","forested","mangrove","core depth limited by length of corer",1.4,124.6,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S6 Core 5","M1432","forested","mangrove","core depth limited by length of corer",1.4,124.6,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 S6 Core 6","M1433","forested","mangrove","core depth limited by length of corer",1.4,124.6,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 G2","M1434","forested","mangrove","core depth limited by length of corer",22.3,89.6,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 B1 Core 1","M1435","forested","mangrove","core depth limited by length of corer",-2.7,111.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 B1 Core 2","M1436","forested","mangrove","core depth limited by length of corer",-2.7,111.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 B1 Core 3","M1437","forested","mangrove","core depth limited by length of corer",-2.7,111.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 B1 Core 4","M1438","forested","mangrove","core depth limited by length of corer",-2.7,111.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 B1 Core 5","M1439","forested","mangrove","core depth limited by length of corer",-2.7,111.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 B1 Core 6","M1440","forested","mangrove","core depth limited by length of corer",-2.7,111.7,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 K1 Core 1","M1441","forested","mangrove","core depth represents deposit depth",5.3,163,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 K1 Core 2","M1442","forested","mangrove","core depth represents deposit depth",5.3,163,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 K1 Core 3","M1443","forested","mangrove","core depth represents deposit depth",5.3,163,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 K1 Core 4","M1444","forested","mangrove","core depth represents deposit depth",5.3,163,"fuzzy (by request)",2009,4,8,"other low resolution"
"Donato_et_al_2011","DCD11 K1 Core 5","M1445","forested","mangrove","core depth represents deposit depth",5.3,163,"fuzzy (by request)",2009,4,8,"other low resolution"
