Core_ID,Saltmarsh,Marsh_type,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Dry_bulk_density_g_cm_3,OC_Perc,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,0-1,0.5,Humified Peat - Silt Rich,0.37,4.60,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,1-2,1.5,Humified Peat - Silt Rich,0.25,4.06,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,2-3,2.5,Silt with Organics ,0.34,3.97,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,3-4,3.5,Silt with Organics ,0.45,3.96,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,4-5,4.5,Silt with Organics ,0.36,3.66,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,5-6,5.5,Silt with Organics ,0.42,3.92,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,6-7,6.5,Silt with Organics ,0.45,3.98,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,7-8,7.5,Silt with Organics ,0.40,3.74,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,8-9,8.5,Silt with Organics ,0.43,4.71,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,9-10,9.5,Silt,0.73,3.68,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,10-11,10.5,Silt,0.64,3.37,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,11-12,11.5,Silt,0.89,3.39,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,12-13,12.5,Silt,0.64,3.50,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,13-14,13.5,Silt,0.80,3.69,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,14-15,14.5,Silt,0.71,3.64,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,15-16,15.5,Silt,1.16,3.57,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,16-17,16.5,Silt,0.88,3.41,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,17-18,17.5,Silt,1.18,3.36,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,18-19,18.5,Anoxic Silt,1.04,4.06,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,19-20,19.5,Anoxic Silt,0.90,3.05,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,20-21,20.5,Anoxic Silt,0.68,3.10,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,21-22,21.5,Anoxic Silt,1.13,3.61,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,22-23,22.5,Anoxic Silt,1.00,4.10,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,23-24,23.5,Anoxic Silt,1.00,3.12,,,,,
OR-MR-13,Orplands,Managed Realignment,2019,51.71974493,0.86550284,598028,206222,2.23,24-25,24.5,Anoxic Silt,1.09,2.79,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,0-1,0.5,Humified Peat - Silt Rich,0.35,3.68,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,1-2,1.5,Humified Peat - Silt Rich,0.64,3.43,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,2-3,2.5,Humified Peat - Silt Rich,0.69,3.97,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,3-4,3.5,Humified Peat - Silt Rich,0.69,3.08,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,4-5,4.5,Humified Peat - Silt Rich,0.75,3.76,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,5-6,5.5,Humified Peat - Silt Rich,0.80,3.70,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,6-7,6.5,Silt with Organics ,0.82,2.98,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,7-8,7.5,Silt with Organics ,0.80,2.30,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,8-9,8.5,Silt with Organics ,0.62,2.84,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,9-10,9.5,Silt with Organics ,0.74,2.87,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,10-11,10.5,Silt with Organics ,0.82,3.30,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,11-12,11.5,Silt with Organics ,0.72,3.45,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,12-13,12.5,Silt with Organics ,0.66,2.51,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,13-14,13.5,Silt with Organics ,0.44,2.77,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,14-15,14.5,Silt with Organics ,0.62,2.49,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,15-16,15.5,Silt with Organics ,0.60,2.51,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,16-17,16.5,Silt with Organics ,0.56,2.60,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,17-18,17.5,Silt with Organics ,0.65,3.03,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,18-19,18.5,Silt with Organics ,0.51,3.28,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,19-20,19.5,Silt with Organics ,0.57,2.61,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,20-21,20.5,Silt with Organics ,0.46,3.10,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,21-22,21.5,Silt with Organics ,0.44,2.71,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,22-23,22.5,Silt with Organics ,0.53,2.90,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,23-24,23.5,Silt with Organics ,0.42,2.67,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,24-25,24.5,Silt with Organics ,0.45,2.35,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,25-26,25.5,Silt with Organics ,0.57,2.52,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,26-27,26.5,Silt with Organics ,0.55,2.27,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,27-28,27.5,Silt with Organics ,0.47,2.55,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,28-29,28.5,Silt with Organics ,0.54,2.82,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,29-30,29.5,Silt with Organics ,0.58,2.37,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,30-31,30.5,Silt with Organics ,0.48,2.61,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,31-32,31.5,Silt with Organics ,0.71,2.17,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,32-33,32.5,Silt with Organics ,0.66,2.25,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,33-34,33.5,Silt with Organics ,0.59,2.09,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,34-35,34.5,Silt with Organics ,0.68,2.16,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,35-36,35.5,Silt with Organics ,0.55,2.05,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,36-37,36.5,Silt (Annoxic),0.67,2.15,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,37-38,37.5,Silt (Annoxic),0.80,2.29,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,38-39,38.5,Silt (Annoxic),0.89,2.14,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,39-40,39.5,Silt (Annoxic),0.76,2.04,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,40-41,40.5,Silt (Annoxic),1.32,2.46,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,41-42,41.5,Silt (Annoxic),0.77,2.06,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,42-43,42.5,Silt (Annoxic),0.93,1.88,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,43-44,43.5,Silt (Annoxic),0.92,2.01,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,44-45,44.5,Silt (Annoxic),1.00,2.15,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,45-46,45.5,Silt (Annoxic),1.00,2.35,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,46-47,46.5,Silt (Annoxic),0.87,1.97,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,47-48,47.5,Silt (Annoxic),0.94,1.88,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,48-49,48.5,Silt (Annoxic),1.13,1.92,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,49-50,49.5,Silt (Annoxic),0.95,2.39,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,50-51,50.5,Silt (Annoxic),0.85,1.93,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,51-52,51.5,Silt (Annoxic),0.74,2.21,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,52-53,52.5,Silt (Annoxic),0.76,2.41,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,53-54,53.5,Silt (Annoxic),0.77,2.17,,,,,
NF-H-4,North Fambridge,Historic-Breach,2019,51.63893367,0.66212703,584310,196704,2.575,54-55,54.5,Silt (Annoxic),0.61,2.45,,,,,
NF-N-9,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,0-1,0.5,Silt with Organics ,0.42,5.99,,,,,
NF-N-10,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,1-2,1.5,Silt with Organics ,0.29,5.33,,,,,
NF-N-11,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,2-3,2.5,Silt with Organics ,0.48,8.32,,,,,
NF-N-12,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,3-4,3.5,Silt with Organics ,0.36,6.72,,,,,
NF-N-13,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,4-5,4.5,Silt with Organics ,0.36,6.40,,,,,
NF-N-14,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,5-6,5.5,Silt with Organics ,0.49,5.84,,,,,
NF-N-15,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,6-7,6.5,Silt with Organics ,0.40,5.81,,,,,
NF-N-16,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,7-8,7.5,Silt with Organics ,0.56,4.27,,,,,
NF-N-17,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,8-9,8.5,Silt with Organics ,0.37,6.92,,,,,
NF-N-18,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,9-10,9.5,Silt with Organics ,0.33,7.40,,,,,
NF-N-19,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,10-11,10.5,Silt with Organics ,0.33,7.07,,,,,
NF-N-20,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,11-12,11.5,Silt with Organics ,0.43,6.57,,,,,
NF-N-21,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,12-13,12.5,Silt with Organics ,0.38,9.86,,,,,
NF-N-22,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,13-14,13.5,Silt with Organics ,0.40,9.86,,,,,
NF-N-23,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,14-15,14.5,Silt with Organics ,0.41,7.35,,,,,
NF-N-24,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,15-16,15.5,Silt with Organics ,0.36,7.43,,,,,
NF-N-25,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,16-17,16.5,Silt with Organics ,0.36,8.77,,,,,
NF-N-26,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,17-18,17.5,Silt with Organics ,0.36,8.79,,,,,
NF-N-27,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,18-19,18.5,Silt with Organics ,0.45,7.03,,,,,
NF-N-28,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,19-20,19.5,Silt with Organics ,0.29,9.49,,,,,
NF-N-29,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,20-21,20.5,Silt with Organics ,0.43,7.08,,,,,
NF-N-30,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,21-22,21.5,Silt with Organics ,0.51,6.38,,,,,
NF-N-31,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,22-23,22.5,Silt with Organics ,0.40,3.50,,,,,
NF-N-32,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,23-24,23.5,Silt with Organics ,0.46,3.50,,,,,
NF-N-33,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,24-25,24.5,Silt ,0.42,5.29,,,,,
NF-N-34,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,25-26,25.5,Silt ,0.47,3.90,,,,,
NF-N-35,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,26-27,26.5,Silt ,0.78,3.31,,,,,
NF-N-36,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,27-28,27.5,Silt ,0.66,3.00,,,,,
NF-N-37,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,28-29,28.5,Silt ,0.61,2.40,,,,,
NF-N-38,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,29-30,29.5,Silt ,0.45,4.13,,,,,
NF-N-39,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,30-31,30.5,Silt ,0.59,2.78,,,,,
NF-N-40,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,31-32,31.5,Silt ,0.46,2.58,,,,,
NF-N-41,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,32-33,32.5,Silt ,0.68,2.40,,,,,
NF-N-42,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,33-34,33.5,Silt ,0.87,2.59,,,,,
NF-N-43,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,34-35,34.5,Silt ,0.87,2.93,,,,,
NF-N-44,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,35-36,35.5,Silt ,0.82,1.99,,,,,
NF-N-45,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,36-37,36.5,Silt ,0.72,2.93,,,,,
NF-N-46,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,37-38,37.5,Silt ,0.73,3.05,,,,,
NF-N-47,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,38-39,38.5,Silt ,0.78,2.44,,,,,
NF-N-48,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,39-40,39.5,Silt ,0.67,2.33,,,,,
NF-N-49,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,40-41,40.5,Silt ,0.53,2.19,,,,,
NF-N-50,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,41-42,41.5,Silt ,0.63,2.09,,,,,
NF-N-51,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,42-43,42.5,Silt ,0.64,3.08,,,,,
NF-N-52,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,43-44,43.5,Silt ,0.51,3.13,,,,,
NF-N-53,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,44-45,44.5,Silt ,0.56,3.75,,,,,
NF-N-54,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,45-46,45.5,Silt ,0.51,3.70,,,,,
NF-N-55,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,46-47,46.5,Silt ,0.53,2.83,,,,,
NF-N-56,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,47-48,47.5,Silt ,0.58,2.39,,,,,
NF-N-57,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,48-49,48.5,Silt ,0.61,2.30,,,,,
NF-N-58,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,49-50,49.5,Silt ,0.54,2.75,,,,,
NF-N-59,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,50-51,50.5,Silt ,0.59,3.17,,,,,
NF-N-60,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,51-52,51.5,Silt ,0.73,2.23,,,,,
NF-N-61,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,52-53,52.5,Silt ,0.56,2.60,,,,,
NF-N-62,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,53-54,53.5,Silt ,0.71,3.61,,,,,
NF-N-63,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,54-55,54.5,Silt ,0.71,2.66,,,,,
NF-N-64,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,55-56,55.5,Silt ,0.67,2.07,,,,,
NF-N-65,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,56-57,56.5,Silt ,0.84,2.52,,,,,
NF-N-66,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,57-58,57.5,Silt ,0.79,2.30,,,,,
NF-N-67,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,58-59,58.5,Silt ,0.82,2.35,,,,,
NF-N-68,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,59-60,59.5,Silt ,0.63,2.75,,,,,
NF-N-69,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,60-61,60.5,Silt ,0.61,2.40,,,,,
NF-N-70,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,61-62,61.5,Silt ,0.80,2.86,,,,,
NF-N-71,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,62-63,62.5,Silt ,0.79,2.94,,,,,
NF-N-72,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,63-64,63.5,Silt ,0.89,2.67,,,,,
NF-N-73,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,64-65,64.5,Silt ,0.92,1.99,,,,,
NF-N-74,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,65-66,65.5,Silt ,0.88,1.75,,,,,
NF-N-75,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,66-67,66.5,Silt ,0.88,1.34,,,,,
NF-N-76,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,67-68,67.5,Silt ,0.77,1.50,,,,,
NF-N-77,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,68-69,68.5,Silt ,0.89,1.25,,,,,
NF-N-78,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,69-70,69.5,Silt ,0.72,1.20,,,,,
NF-N-79,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,70-71,70.5,Silt ,0.92,1.27,,,,,
NF-N-80,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,71-72,71.5,Silt ,0.86,1.24,,,,,
NF-N-81,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,72-73,72.5,Silt ,0.69,1.23,,,,,
NF-N-82,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,73-74,73.5,Silt ,0.73,1.15,,,,,
NF-N-83,North Fambridge,Natural,2019,51.63800513,0.66083885,584225,196597,2.691,74-75,74.5,Silt ,0.94,1.09,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,0-1,0.5,Humified Peat (Substantia Humosa),0.39,8.16,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,1-2,1.5,Humified Peat (Substantia Humosa),0.33,6.67,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,2-3,2.5,Humified Peat (Substantia Humosa),0.42,5.15,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,3-4,3.5,Humified Peat (Substantia Humosa),0.57,5.96,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,4-5,4.5,Humified Peat (Substantia Humosa),0.42,5.10,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,5-6,5.5,Humified Peat (Substantia Humosa),0.60,6.27,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,6-7,6.5,Humified Peat (Substantia Humosa),0.52,6.74,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,7-8,7.5,Humified Peat (Substantia Humosa),0.39,5.40,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,8-9,8.5,Humified Peat (Substantia Humosa),0.53,6.39,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,9-10,9.5,Humified Peat (Substantia Humosa),0.41,5.23,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,10-11,10.5,Humified Peat (Substantia Humosa),0.36,7.13,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,11-12,11.5,Humified Peat (Substantia Humosa),0.53,7.03,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,12-13,12.5,Humified Peat (Substantia Humosa),0.49,7.19,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,13-14,13.5,Humified Peat (Substantia Humosa),0.32,6.97,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,14-15,14.5,Humified Peat (Substantia Humosa),0.46,8.01,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,15-16,15.5,Humified Peat (Substantia Humosa),0.41,6.48,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,16-17,16.5,Silt with Organics ,0.72,2.74,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,17-18,17.5,Silt with Organics ,0.78,1.89,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,18-19,18.5,Silt with Organics ,0.93,1.69,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,19-20,19.5,Silt with Organics ,0.83,1.53,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,20-21,20.5,Silt with Organics ,0.90,1.34,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,21-22,21.5,Silt,0.76,1.42,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,22-23,22.5,Silt,0.80,1.70,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,23-24,23.5,Silt,0.99,1.39,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,24-25,24.5,Silt,0.87,1.38,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,25-26,25.5,Silt,0.75,1.69,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,26-27,26.5,Silt,0.94,1.35,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,27-28,27.5,Silt,0.72,1.55,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,28-29,28.5,Silt,0.99,1.39,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,29-30,29.5,Silt,0.77,1.54,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,30-31,30.5,Silt,0.82,1.38,,,,,
WI-N-3,Wallasea Island,Natural,2019,51.62069349,0.81189626,594750,195064,2.519,31-32,31.5,Silt,0.95,1.40,,,,,
