"ID","region","subregion","biome","date","plot_name","tree_number","genus","species","dbh","height","live","tree_notes","use_for_allometry","plot_type","plot_shape","baf","plot_area","lat1","lon1","lat2","lon2","lat3","lon3","lat4","lon4","collected_by","digitized_by"
"sitio_3_tree_27","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","27","Rhizophora","mangle",6.2,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_41","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","41","Rhizophora","mangle",6.2,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_101","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","101","Rhizophora","mangle",6.2,10.4,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_2","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","2","Rhizophora","mangle",6.1,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_135","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","135","Rhizophora","mangle",6,8.3,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_113","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","113","Rhizophora","mangle",6,7.7,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_13","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","13","Rhizophora","mangle",6,5.8,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_120","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","120","Rhizophora","mangle",5.9,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_143","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","143","Rhizophora","mangle",5.9,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_45","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","45","Rhizophora","mangle",5.8,7.2,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_16","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","16","Rhizophora","mangle",5.7,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_109","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","109","Rhizophora","mangle",5.7,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_110","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","110","Rhizophora","mangle",5.7,8.5,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_39","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","39","Rhizophora","mangle",5.6,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_44","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","44","Rhizophora","mangle",5.6,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_10","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","10","Rhizophora","mangle",5.5,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_128","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","128","Rhizophora","mangle",5.5,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_6","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","6","Rhizophora","mangle",5.5,6.5,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_37","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","37","Rhizophora","mangle",5.4,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_47","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","47","Rhizophora","mangle",5.4,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_130","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","130","Rhizophora","mangle",5.4,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_115","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","115","Rhizophora","mangle",5.4,9,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_141","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","141","Rhizophora","mangle",5.3,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_7","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","7","Rhizophora","mangle",5.2,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_104","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","104","Rhizophora","mangle",5.2,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_38","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","38","Rhizophora","mangle",5.2,8.3,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_25","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","25","Rhizophora","mangle",5.1,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_129","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","129","Rhizophora","mangle",5.1,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_127","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","127","Rhizophora","mangle",5,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_136","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","136","Rhizophora","mangle",5,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_137","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","137","Rhizophora","mangle",5,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_117","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","117","Rhizophora","mangle",5,9.3,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_28","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","28","Rhizophora","mangle",5,6.8,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_11","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","11","Rhizophora","mangle",4.8,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_36","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","36","Rhizophora","mangle",4.6,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_5","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","5","Rhizophora","mangle",4.6,8,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_9","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","9","Rhizophora","mangle",4.6,7.2,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_112","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","112","Rhizophora","mangle",4.5,8.9,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_132","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","132","Rhizophora","mangle",4.4,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_134","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","134","Rhizophora","mangle",4.4,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_42","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","42","Rhizophora","mangle",4.4,8.9,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_131","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","131","Rhizophora","mangle",4.2,6.3,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_114","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","114","Rhizophora","mangle",4.1,6.9,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_19","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","19","Rhizophora","mangle",4,6.9,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_123","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","123","Rhizophora","mangle",3.8,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_107","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","107","Rhizophora","mangle",3.8,4.6,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_126","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","126","Rhizophora","mangle",3.7,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_3_tree_111","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_3","111","Rhizophora","mangle",3.1,-9999,1,"",-9999,"f","circular",-9999,314,5.76477,-77.24216,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_62","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","62","Rhizophora","mangle",44.8,33.3,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_16","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","16","Rhizophora","mangle",38,30.1,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_67","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","67","Rhizophora","mangle",35.2,29.9,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_15","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","15","Rhizophora","mangle",29.4,27.1,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_3","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","3","Rhizophora","mangle",27.4,18.1,1,"cortado arrib",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_1","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","1","Rhizophora","mangle",23,28,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_2","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","2","Rhizophora","mangle",21.3,27.6,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_6","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","6","Rhizophora","mangle",19.4,23,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_53","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","53","Rhizophora","mangle",18.8,22.9,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_60","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","60","Rhizophora","mangle",16.9,24.2,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_8","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","8","Rhizophora","mangle",16.3,21.7,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_7","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","7","Rhizophora","mangle",16,20.7,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_13","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","13","Rhizophora","mangle",15,18.9,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_4","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","4","Rhizophora","mangle",14.3,20.2,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_18","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","18","Rhizophora","mangle",13.6,18.1,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_9","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","9","Rhizophora","mangle",13,17.2,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_59","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","59","Rhizophora","mangle",12.8,19.8,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_10","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","10","Rhizophora","mangle",11.2,18.2,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_63","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","63","Rhizophora","mangle",10.3,16.2,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_14","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","14","Rhizophora","mangle",10.2,15.1,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_58","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","58","Rhizophora","mangle",9.8,12.8,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_20","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","20","Rhizophora","mangle",9,13.6,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_50","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","50","Rhizophora","mangle",8.9,13.7,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_19","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","19","Rhizophora","mangle",8.8,14.8,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_61","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","61","Rhizophora","mangle",8.8,11,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_64","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","64","Rhizophora","mangle",8.7,12.8,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_12","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","12","Rhizophora","mangle",6.9,9.1,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_52","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","52","Rhizophora","mangle",6.4,12,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_11","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","11","Rhizophora","mangle",6.4,11.7,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_68","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","68","Rhizophora","mangle",6.1,9.4,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_17","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","17","Rhizophora","mangle",6,9.9,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_66","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","66","Rhizophora","mangle",5.9,10.1,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_57","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","57","Rhizophora","mangle",5.7,10.8,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_5","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","5","Rhizophora","mangle",5.6,8.6,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_65","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","65","Rhizophora","mangle",5.5,7.3,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_54","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","54","Rhizophora","mangle",5.3,8.3,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_56","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","56","Rhizophora","mangle",5.3,5.8,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_51","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","51","Rhizophora","mangle",4.9,13.5,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_21","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","21","Rhizophora","mangle",4.8,6.6,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"sitio_4_tree_55","south_america_tropical","Pacific_Colombia_Ecuador","mangrove","2014-08-03","sitio_4","55","Rhizophora","mangle",4.2,5.2,1,"",-9999,"f","circular",-9999,706,5.81769,-77.252045,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA
"Venezuela_T1B_100_tree_1","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","1","Rhizophora","mangle",10.3,12.5,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_2","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","2","Rhizophora","mangle",27.3,29.9,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_3","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","3","Rhizophora","mangle",74.8,41.4,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_4","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","4","Rhizophora","mangle",41.9,41.7,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_5","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","5","Rhizophora","mangle",11.3,17.2,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_6","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","6","Rhizophora","mangle",28.9,29.8,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_7","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","7","Avicennia","germinans",21.6,23.7,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_8","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","8","Rhizophora","mangle",41.1,24.95,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_9","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","9","Rhizophora","mangle",57.8,52.3,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_10","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","10","Rhizophora","mangle",4.9,42,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_11","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","11","Rhizophora","mangle",7.8,12.3,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_12","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","12","Rhizophora","mangle",54.9,52,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_13","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","13","Rhizophora","mangle",38.5,42,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
"Venezuela_T1B_100_tree_14","south_america","Venezuela","mangrove","2006-06-15","Venezuela_T1B_100","14","Rhizophora","mangle",55.1,46.3,1,"",1,"v",NA,5,-9999,10.133194,-62.624028,-9999,-9999,-9999,-9999,-9999,-9999,"m simard","jm corcoran"
