study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat1,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,country,admin_division
Piazza_et_al_2011,CRMS0135,CRMS0135_Piazza_2,NA,NA,NA,NA,29.68655,-89.760467,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,48,United States,Louisiana
Piazza_et_al_2011,CRMS0147,CRMS0147_H_Piazza_1,NA,NA,NA,NA,29.590083,-89.613383,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,44,United States,Louisiana
Piazza_et_al_2011,CRMS0147,CRMS0147_H_Piazza_2,NA,NA,NA,NA,29.590083,-89.613383,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,44,United States,Louisiana
Piazza_et_al_2011,CRMS0147,CRMS0147_Piazza_1,NA,NA,NA,NA,29.665667,-89.604183,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,52,United States,Louisiana
Piazza_et_al_2011,CRMS0147,CRMS0147_Piazza_2,NA,NA,NA,NA,29.665667,-89.604183,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,34,United States,Louisiana
Piazza_et_al_2011,CRMS0651,CRMS0651_H_Piazza_1,NA,NA,NA,NA,29.945952,-93.524266,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,40,United States,Louisiana
Piazza_et_al_2011,CRMS0651,CRMS0651_H_Piazza_2,NA,NA,NA,NA,29.945952,-93.524266,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,40,United States,Louisiana
Piazza_et_al_2011,CRMS0651,CRMS0651_Piazza_1,NA,NA,NA,NA,29.96235,-93.510567,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,38,United States,Louisiana
Piazza_et_al_2011,CRMS0651,CRMS0651_Piazza_2,NA,NA,NA,NA,29.96235,-93.510567,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,40,United States,Louisiana
Piazza_et_al_2011,CRMS0672,CRMS0672_H_Piazza_1,NA,NA,NA,NA,29.833426,-93.409073,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,36,United States,Louisiana
Piazza_et_al_2011,CRMS0672,CRMS0672_H_Piazza_2,NA,NA,NA,NA,29.833426,-93.409073,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,38,United States,Louisiana
Piazza_et_al_2011,CRMS0672,CRMS0672_Piazza_1,NA,NA,NA,NA,29.831714,-93.416818,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,36,United States,Louisiana
Piazza_et_al_2011,CRMS0672,CRMS0672_Piazza_2,NA,NA,NA,NA,29.831714,-93.416818,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,36,United States,Louisiana
Piazza_et_al_2011,CRMS0610,CRMS0610_H_Piazza_1,NA,NA,NA,NA,29.615303,-92.614936,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,40,United States,Louisiana
Piazza_et_al_2011,CRMS0610,CRMS0610_H_Piazza_2,NA,NA,NA,NA,29.615303,-92.614936,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,40,United States,Louisiana
Piazza_et_al_2011,CRMS0610,CRMS0610_Piazza_1,NA,NA,NA,NA,29.606707,-92.635553,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,38,United States,Louisiana
Piazza_et_al_2011,CRMS0610,CRMS0610_Piazza_2,NA,NA,NA,NA,29.606707,-92.635553,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,40,United States,Louisiana
Piazza_et_al_2011,CRMS0669,CRMS0669_Piazza_1,NA,NA,NA,NA,29.882517,-93.729333,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,38,United States,Louisiana
Piazza_et_al_2011,CRMS0669,CRMS0669_Piazza_2,NA,NA,NA,NA,29.882517,-93.729333,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,40,United States,Louisiana
Piazza_et_al_2011,CRMS2156,CRMS2156_Piazza_1,NA,NA,NA,NA,29.87525,-93.698083,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,30,United States,Louisiana
Piazza_et_al_2011,CRMS2156,CRMS2156_Piazza_2,NA,NA,NA,NA,29.87525,-93.698083,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,40,United States,Louisiana
Piazza_et_al_2011,CRMS0294,CRMS0294_H_Piazza_1,NA,NA,NA,NA,29.44597,-90.95681,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,freshwater,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,46,United States,Louisiana
Piazza_et_al_2011,CRMS0294,CRMS0294_H_Piazza_2,NA,NA,NA,NA,29.44597,-90.95681,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,freshwater,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,32,United States,Louisiana
Piazza_et_al_2011,CRMS0294,CRMS0294_Piazza_1,NA,NA,NA,NA,29.41928,-90.94902,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,freshwater,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,32,United States,Louisiana
Piazza_et_al_2011,CRMS0294,CRMS0294_Piazza_2,NA,NA,NA,NA,29.41928,-90.94902,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,freshwater,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,44,United States,Louisiana
Piazza_et_al_2011,CRMS0312,CRMS0312_H_Piazza_1,NA,NA,NA,NA,29.49233,-90.36175,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,44,United States,Louisiana
Piazza_et_al_2011,CRMS0312,CRMS0312_H_Piazza_2,NA,NA,NA,NA,29.49233,-90.36175,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,44,United States,Louisiana
Piazza_et_al_2011,CRMS0312,CRMS0312_Piazza_1,NA,NA,NA,NA,29.50504,-90.38535,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,38,United States,Louisiana
Piazza_et_al_2011,CRMS0312,CRMS0312_Piazza_2,NA,NA,NA,NA,29.50504,-90.38535,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,intermediate salinity,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,28,United States,Louisiana
Piazza_et_al_2011,CRMS0326,CRMS0326_H_Piazza_1,NA,NA,NA,NA,29.261217,-91.09475,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,48,United States,Louisiana
Piazza_et_al_2011,CRMS0326,CRMS0326_H_Piazza_2,NA,NA,NA,NA,29.261217,-91.09475,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,42,United States,Louisiana
Piazza_et_al_2011,CRMS0326,CRMS0326_H_Piazza_3,NA,NA,NA,NA,29.261217,-91.09475,NA,NA,latitude and longitude represented coarse and general site coordinates,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,NA,NA,NA,46,United States,Louisiana
Piazza_et_al_2011,CRMS0326,CRMS0326_Piazza_1,NA,NA,NA,NA,29.273717,-91.07405,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,46,United States,Louisiana
Piazza_et_al_2011,CRMS0326,CRMS0326_Piazza_2,NA,NA,NA,NA,29.273717,-91.07405,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,48,United States,Louisiana
Radabaugh_et_al_2018,Bishop_Harbor_Mangroves,BISH,NA,NA,NA,NA,27.601827,-82.551637,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,brackish,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,mangrove,determined based on species presence,C2,NA,NA,50,United States,Florida
Radabaugh_et_al_2018,CERF_Donor_Marsh,CERF_Marsh,NA,NA,NA,NA,27.645191,-82.548454,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,low,NA,NA,core depth represents deposit depth,NA,marsh,habitat determined from vegetation_class,C1,NA,NA,13,United States,Florida
Radabaugh_et_al_2018,EG_Simmons_Park_Mangroves,EGS,NA,NA,NA,NA,27.74288,-82.46903,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,brackish,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,mangrove,determined based on species presence,C1,NA,NA,21,United States,Florida
Radabaugh_et_al_2018,Upper_Tampa_Bay,UTB_Marsh,NA,NA,NA,NA,28.016485,-82.626214,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,brackish,NA,NA,emergent,NA,NA,high,NA,NA,core depth represents deposit depth,NA,marsh,habitat determined from vegetation_class,C1,NA,NA,44,United States,Florida
Radabaugh_et_al_2018,Weedon_Island_Salt_Barren,WISB,NA,NA,NA,NA,27.845272,-82.611541,NA,NA,latitude and longitude from handheld GPS or better,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,48,United States,Florida
Windham_Meyers_et_al_2010,Crissy_Field,AH,NA,NA,NA,NA,37.804567,-122.453317,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,high,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,AL,NA,NA,NA,NA,37.804567,-122.453317,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,BH,NA,NA,NA,NA,37.804417,-122.453917,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,high,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,BL,NA,NA,NA,NA,37.804417,-122.453917,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,CH,NA,NA,NA,NA,37.804517,-122.455567,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,high,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,CL,NA,NA,NA,NA,37.804517,-122.455567,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,DH,NA,NA,NA,NA,37.8039,-122.458817,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,high,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,DL,NA,NA,NA,NA,37.8039,-122.458817,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,EH,NA,NA,NA,NA,37.8036,-122.45995,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,high,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,EL,NA,NA,NA,NA,37.8036,-122.45995,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,FH,NA,NA,NA,NA,37.80435,-122.4598,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,high,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,FL,NA,NA,NA,NA,37.80435,-122.4598,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,GH,NA,NA,NA,NA,37.804817,-122.458567,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,high,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,GL,NA,NA,NA,NA,37.804817,-122.458567,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,HH,NA,NA,NA,NA,37.804967,-122.457367,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,high,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Windham_Meyers_et_al_2010,Crissy_Field,HL,NA,NA,NA,NA,37.804967,-122.457367,NA,NA,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,10,United States,California
Gonneea_et_al_2018,Eel_Pond,EPA,2014,8,5,NA,41.55923,-70.54365,NA,NA,NA,0.14,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,68,United States,Massachusetts
Gonneea_et_al_2018,Eel_Pond,EPB,2014,8,5,NA,41.55892,-70.54378,NA,NA,NA,0.14,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,94.25,United States,Massachusetts
Gonneea_et_al_2018,Great_Pond,GPA,2014,6,16,NA,41.55665,-70.58044,NA,NA,NA,0.12,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,92,United States,Massachusetts
Gonneea_et_al_2018,Great_Pond,GPB,2014,6,16,NA,41.55655,-70.58011,NA,NA,NA,0.14,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,66.25,United States,Massachusetts
Gonneea_et_al_2018,Great_Pond,GPC,2014,6,16,NA,41.556,-70.57988,NA,NA,NA,0.16,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,50,United States,Massachusetts
Gonneea_et_al_2018,Hamblin_Pond,HBA,2014,7,1,NA,41.5752,-70.50214,NA,NA,NA,0.13,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,154,United States,Massachusetts
Gonneea_et_al_2018,Hamblin_Pond,HBB,2014,7,1,NA,41.5759,-70.5011,NA,NA,NA,0.15,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,164,United States,Massachusetts
Gonneea_et_al_2018,Hamblin_Pond,HBC,2014,7,1,NA,41.57671,-70.50044,NA,NA,NA,0.18,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,66.5,United States,Massachusetts
Gonneea_et_al_2018,Sage_Log_Pond,SLPA,2013,12,4,NA,41.55445,-70.5069,NA,NA,NA,0.14,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,90,United States,Massachusetts
Gonneea_et_al_2018,Sage_Log_Pond,SLPB,2014,1,17,NA,41.55451,-70.50599,NA,NA,NA,0.24,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,20,United States,Massachusetts
Gonneea_et_al_2018,Sage_Log_Pond,SLPC,2014,6,4,NA,41.55449,-70.50714,NA,NA,NA,0.14,NA,NA,RTK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,study-level habitat manually coded by manager,C1,B1,A1,92,United States,Massachusetts
Giblin_and_Forbrich_2018,Nelson_Island_Creek,Giblin2018Core_1,NA,NA,NA,NA,42.742579,-70.830535,NA,NA,NA,1.36,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,determined based on species presence,C2,B2,A3,40,United States,Massachusetts
Giblin_and_Forbrich_2018,Nelson_Island_Creek,Giblin2018Core_2,NA,NA,NA,NA,42.742317,-70.830782,NA,NA,NA,1.36,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,determined based on species presence,C2,B2,A3,40,United States,Massachusetts
Giblin_and_Forbrich_2018,Nelson_Island_Creek,Giblin2018Core_3,NA,NA,NA,NA,42.742438,-70.830618,NA,NA,NA,1.38,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,determined based on species presence,C2,B2,A3,40,United States,Massachusetts
Giblin_and_Forbrich_2018,Nelson_Island_Creek,Giblin2018Core_4,NA,NA,NA,NA,42.742393,-70.83063,NA,NA,NA,1.38,NAVD88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,marsh,determined based on species presence,C2,B2,A3,40,United States,Massachusetts
Gerlach_et_al_2017,Long_Island,LI_15_5D,2014,NA,NA,NA,26.968293,-82.005617,NA,NA,latitude and longitude from handheld GPS or better,0.099,NAVD88,NA,RTK,Elevation reported in SI relative to MHW. Converted back to NAVD88 using NOAA gauge 8725791.,freshwater,NA,NA,emergent,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,habitat determined from vegetation_class,C1,NA,NA,161,United States,Florida
Gerlach_et_al_2017,Mill_Bayou,LMR_14_9B,2014,NA,NA,NA,27.698092,-82.455872,NA,NA,latitude and longitude from handheld GPS or better,0.04,NAVD88,NA,RTK,Elevation reported in SI relative to MHW. Converted back to NAVD88 using NOAA gauge 8726436. Confirmed conversion with author.,brackish,NA,NA,emergent,NA,NA,NA,NA,NA,core depth represents deposit depth,NA,marsh,habitat determined from vegetation_class,C1,B2,A2,124,United States,Florida
Agawin_et_al_1996,Cape_Bolinao,Agawin_et_al_1996_1,NA,NA,NA,NA,16.4505,119.9225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,NA,International Waters,NA
Agawin_et_al_1996,Cape_Bolinao,Agawin_et_al_1996_2,NA,NA,NA,NA,16.412,119.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,NA,International Waters,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_1,NA,NA,NA,NA,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,International Waters,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_2,NA,NA,NA,NA,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,International Waters,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_3,NA,NA,NA,NA,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,International Waters,NA
Al-Rousan_et_al_2005,Gulf_of_Aqaba,Al-Rousan_et_al_2005_4,NA,NA,NA,NA,29.53,34.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,seagrass,study is from a habitat specific synthesis,NA,NA,NA,5,International Waters,NA
