study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_method,position_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,habitat,inundation_class,inundation_method,inundation_notes,core_length_flag
Vincent_and_Dionne_2023,Little River,Little River45,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River46,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River47,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River48,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River49,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River50,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River51,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River52,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River53,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River54,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River55,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River56,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River57,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River58,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River59,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River60,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River61,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River62,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River63,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River64,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River65,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River66,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River67,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River68,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River69,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River70,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River71,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River72,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River73,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River74,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River75,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River76,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River77,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River78,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River79,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River80,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
Vincent_and_Dionne_2023,Little River,Little River81,1993,August,15,"Cores randomly collected throughout three Maine salt marshes, collected with an Eijkelkamp open-faced hand-held auger; 20 cm depth, divided into 5 cm sections; depth (cm), bulk density (g/cm3), carbon (g/cm3), latitude, longitude, habitat type",43.341182708740234,-70.54179382324219,other moderate resolution,"Three marshes were involved with 100 randomly collected cores per marsh, so these latitude and longitude are simply an estimated representative location; There were 100 cores randomly collected at each of three salt marshes in Maine, so this accuracy measurement is not avialable; latitude and longitude of a central location for reference was determined using google maps zoomed in to the furthest extent for the central point on one of the three marshes.",estuarine,field observation,Hand-held Refractometer,emergent,measurement,Visual estimation using 1 m plots,marsh,high,field observation,"Vegetation community, field observations of tidal inundation, tide charts",not specified
