study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_carbon,cs137_activity,cs137_activity_se,cs137_unit,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,excess_pb210_activity,excess_pb210_activity_se,be7_activity,be7_activity_se,be7_unit,age,age_se,depth_interval_notes
Gonneea_et_al_2018,Great_Pond,GPB,64.25,66.25,0.67044586,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Great_Pond,GPC,0,1,0.070483461,NA,0,0,disintegrations_per_minute_per_gram,11.99705784,0.882983457,disintegrations_per_minute_per_gram,0.438186049,0.191049117,disintegrations_per_minute_per_gram,11.55887179,0.903415492,2.369345479,0.979250486,disintegrations_per_minute_per_gram,1.113101962,0.162725915,cs137 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,1,2,0.065648855,0.2586192042,0.147391543,0.15284503,disintegrations_per_minute_per_gram,15.06589185,1.09077057,disintegrations_per_minute_per_gram,0.137627844,0.318099235,disintegrations_per_minute_per_gram,14.92826401,1.136207534,0,0,disintegrations_per_minute_per_gram,2.610239035,0.161282704,be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,2,3,0.113231552,NA,0,0,disintegrations_per_minute_per_gram,18.29840866,0.644103985,disintegrations_per_minute_per_gram,0.66195835,0.17753723,disintegrations_per_minute_per_gram,17.63645031,0.668123799,0,0,disintegrations_per_minute_per_gram,4.162358267,0.197470782,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,3,4,0.175572519,0.2903983249,0,0,disintegrations_per_minute_per_gram,25.87560344,1.102300707,disintegrations_per_minute_per_gram,0.423474363,0.360291988,disintegrations_per_minute_per_gram,25.45212908,1.159688391,0,0,disintegrations_per_minute_per_gram,8.277116656,0.260122584,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,4,5,0.181933842,NA,0,0,disintegrations_per_minute_per_gram,10.49470023,0.525784482,disintegrations_per_minute_per_gram,0.350526414,0.155213096,disintegrations_per_minute_per_gram,10.14417382,0.548215675,0,0,disintegrations_per_minute_per_gram,10.20304265,0.275246224,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,5,6,0.166157761,0.2762382124,0.134208412,0.103743103,disintegrations_per_minute_per_gram,14.73529116,0.590885175,disintegrations_per_minute_per_gram,0.852708326,0.178983478,disintegrations_per_minute_per_gram,13.88258283,0.617398069,0,0,disintegrations_per_minute_per_gram,12.64821144,0.331312052,be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,6,7,0.146564885,NA,0,0,disintegrations_per_minute_per_gram,11.2299235,0.808554492,disintegrations_per_minute_per_gram,0.8,0.2,disintegrations_per_minute_per_gram,10.4299235,0.83,0,0,disintegrations_per_minute_per_gram,14.39027,0.370641223,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,7,8,0.171501272,0.27652937040000003,0.022703866,0.084814831,disintegrations_per_minute_per_gram,9.449294455,0.534830066,disintegrations_per_minute_per_gram,0.444645761,0.148378291,disintegrations_per_minute_per_gram,9.004648694,0.555030915,0,0,disintegrations_per_minute_per_gram,16.3118812,0.415220125,be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,8,9,0.126463104,NA,0,0,disintegrations_per_minute_per_gram,12.83650031,0.507041762,disintegrations_per_minute_per_gram,0.508631663,0.11261105,disintegrations_per_minute_per_gram,12.32786865,0.519396378,0,0,disintegrations_per_minute_per_gram,18.27536368,0.467464845,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,9,10,0.127989822,0.25878423040000004,0,0,disintegrations_per_minute_per_gram,12.21544748,0.493504078,disintegrations_per_minute_per_gram,0.468161504,0.092742794,disintegrations_per_minute_per_gram,11.74728597,0.502142909,0,0,disintegrations_per_minute_per_gram,20.35260387,0.529656512,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,10,11,0.128753181,NA,0,0,disintegrations_per_minute_per_gram,13.95143405,0.517598203,disintegrations_per_minute_per_gram,0.590284357,0.112980426,disintegrations_per_minute_per_gram,13.36114969,0.529785312,0,0,disintegrations_per_minute_per_gram,22.90622851,0.611707681,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,11,12,0.146819338,0.2400896213,0,0,disintegrations_per_minute_per_gram,11.93737365,0.537181814,disintegrations_per_minute_per_gram,0.8,0.2,disintegrations_per_minute_per_gram,11.13737365,0.57,0,0,disintegrations_per_minute_per_gram,25.52206306,0.701068656,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,12,13,0.127226463,NA,0,0,disintegrations_per_minute_per_gram,11.70609131,0.532627155,disintegrations_per_minute_per_gram,0.581394148,0.116918363,disintegrations_per_minute_per_gram,11.12469717,0.54530871,0,0,disintegrations_per_minute_per_gram,27.93974621,0.786250203,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,13,14,0.188040712,0.24065176480000003,0,0,disintegrations_per_minute_per_gram,11.29935147,0.550278416,disintegrations_per_minute_per_gram,0.8,0.2,disintegrations_per_minute_per_gram,10.49935147,0.59,0,0,disintegrations_per_minute_per_gram,31.70799587,0.937401212,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,14,15,0.139694656,NA,0,0,disintegrations_per_minute_per_gram,11.88677366,0.639508423,disintegrations_per_minute_per_gram,0.8,0.2,disintegrations_per_minute_per_gram,11.08677366,0.67,0,0,disintegrations_per_minute_per_gram,34.96864439,1.078786421,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,15,16,0.118575064,0.2645727347,0,0,disintegrations_per_minute_per_gram,9.427805374,0.626006277,disintegrations_per_minute_per_gram,0.8,0.2,disintegrations_per_minute_per_gram,8.627805374,0.66,0,0,disintegrations_per_minute_per_gram,37.32613352,1.184876383,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,16,17,0.162086514,NA,0.662929222,0.077496426,disintegrations_per_minute_per_gram,8.692563945,0.446797787,disintegrations_per_minute_per_gram,0.511534413,0.095401168,disintegrations_per_minute_per_gram,8.181029532,0.456869396,0,0,disintegrations_per_minute_per_gram,40.68236183,1.353440077,be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,17,18,0.151908397,0.257755245,1.201835756,0.103838609,disintegrations_per_minute_per_gram,9.33392503,0.530166942,disintegrations_per_minute_per_gram,0.878470197,0.116924383,disintegrations_per_minute_per_gram,8.455454833,0.542907264,0,0,disintegrations_per_minute_per_gram,44.29091485,1.553580392,be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,18,19,0.154452926,NA,2.95735131,0.128940517,disintegrations_per_minute_per_gram,10.25435,0.43888618,disintegrations_per_minute_per_gram,0.594932777,0.09965124,disintegrations_per_minute_per_gram,9.659417226,0.450057162,0,0,disintegrations_per_minute_per_gram,49.26006272,1.867921591,be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,19,20,0.195419847,0.1993670766,1.495946203,0.100677179,disintegrations_per_minute_per_gram,7.355380468,0.395719469,disintegrations_per_minute_per_gram,1.027456742,0.112403768,disintegrations_per_minute_per_gram,6.327923726,0.411373924,0,0,disintegrations_per_minute_per_gram,54.36038933,2.242397667,be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,20,21,0.233842239,NA,1.139832672,0.062690797,disintegrations_per_minute_per_gram,6.305994515,0.278094358,disintegrations_per_minute_per_gram,0.945938676,0.083526385,disintegrations_per_minute_per_gram,5.36005584,0.290367231,0,0,disintegrations_per_minute_per_gram,60.50760871,2.771375006,be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,21,22,0.217557252,NA,0.249291791,0.055317848,disintegrations_per_minute_per_gram,6.284126927,0.358195235,disintegrations_per_minute_per_gram,0.611168645,0.088008285,disintegrations_per_minute_per_gram,5.672958282,0.368848593,0,0,disintegrations_per_minute_per_gram,67.94143933,3.567457893,be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,22,23,0.218575064,NA,0.196622261,0.039521074,disintegrations_per_minute_per_gram,4.591484618,0.285590343,disintegrations_per_minute_per_gram,1.066604099,0.092794557,disintegrations_per_minute_per_gram,3.524880519,0.300287652,0,0,disintegrations_per_minute_per_gram,73.56846831,4.29183928,be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,23,24,0.171755725,0.24385238860000003,0,0,disintegrations_per_minute_per_gram,4.134470403,0.301816339,disintegrations_per_minute_per_gram,0.556939845,0.075855207,disintegrations_per_minute_per_gram,3.577530558,0.311202691,0,0,disintegrations_per_minute_per_gram,78.60067478,5.052055456,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,24,25,0.167684478,NA,0,0,disintegrations_per_minute_per_gram,4.316458778,0.267620444,disintegrations_per_minute_per_gram,0.8,0.2,disintegrations_per_minute_per_gram,3.516458778,0.3,0,0,disintegrations_per_minute_per_gram,84.09986589,6.027126427,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,25,26,0.102290076,NA,0,0,disintegrations_per_minute_per_gram,4.493379058,0.387778613,disintegrations_per_minute_per_gram,0.557006102,0.12326545,disintegrations_per_minute_per_gram,3.936372957,0.406898788,0,0,disintegrations_per_minute_per_gram,88.340892,6.855231424,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,26,27,0.137150127,NA,0,0,disintegrations_per_minute_per_gram,4.468955416,0.402205987,disintegrations_per_minute_per_gram,0.8,0.2,disintegrations_per_minute_per_gram,3.668955416,0.45,0,0,disintegrations_per_minute_per_gram,94.48877061,8.305178284,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,27,28,0.130534351,0.2807928487,0,0,disintegrations_per_minute_per_gram,5.283181111,0.381445676,disintegrations_per_minute_per_gram,0.615147796,0.103898463,disintegrations_per_minute_per_gram,4.668033315,0.395342503,0,0,disintegrations_per_minute_per_gram,103.8081163,11.04427227,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,28,29,0.115521628,NA,0,0,disintegrations_per_minute_per_gram,4.463576648,0.536521913,disintegrations_per_minute_per_gram,0.702732508,0.170201813,disintegrations_per_minute_per_gram,3.760844141,0.562871584,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,29,30,0.105597964,NA,0,0,disintegrations_per_minute_per_gram,3.988839239,0.597129234,disintegrations_per_minute_per_gram,1.968207413,0.221620155,disintegrations_per_minute_per_gram,2.020631826,0.636929207,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,30,32,0.118089172,0.2814392792,0,0,disintegrations_per_minute_per_gram,1.221295831,0.228992968,disintegrations_per_minute_per_gram,0.290891266,0.095994118,disintegrations_per_minute_per_gram,0.930404565,0.248299517,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,32,34,0.103312102,NA,0,0,disintegrations_per_minute_per_gram,0.906223688,0.244136662,disintegrations_per_minute_per_gram,0.310471132,0.090036628,disintegrations_per_minute_per_gram,0.595752556,0.260210115,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,34,36,0.120636943,0.26044665370000003,0,0,disintegrations_per_minute_per_gram,1.076189455,0.169930315,disintegrations_per_minute_per_gram,0.510055162,0.066154155,disintegrations_per_minute_per_gram,0.566134293,0.182353185,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,36,38,0.142929936,NA,0,0,disintegrations_per_minute_per_gram,1.589404101,0.224105978,disintegrations_per_minute_per_gram,0.520091711,0.083214674,disintegrations_per_minute_per_gram,1.06931239,0.239056837,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,38,40,0.185987261,0.2394480424,0,0,disintegrations_per_minute_per_gram,0.757941395,0.134458803,disintegrations_per_minute_per_gram,0.545014483,0.054446947,disintegrations_per_minute_per_gram,0.212926912,0.145064261,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,40,42,0.312356688,NA,0,0,disintegrations_per_minute_per_gram,0.768904802,0.101956777,disintegrations_per_minute_per_gram,0.548118501,0.040451145,disintegrations_per_minute_per_gram,0.220786301,0.109688101,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,42,44,0.405859873,0.1381338164,0,0,disintegrations_per_minute_per_gram,0.56352939,0.079063173,disintegrations_per_minute_per_gram,0.500601364,0.030486623,disintegrations_per_minute_per_gram,0.062928026,0.084737356,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,44,46,0.755796178,NA,0,0,disintegrations_per_minute_per_gram,0.617409024,0.070755074,disintegrations_per_minute_per_gram,0.633178434,0.022857741,disintegrations_per_minute_per_gram,-0.01576941,0.074355611,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Great_Pond,GPC,46,48,0.763184713,0.1068565077,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Great_Pond,GPC,48,50,0.654140127,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Hamblin_Pond,HBA,0,1,0.166157761,NA,0,0,disintegrations_per_minute_per_gram,17.49631986,0.393667197,disintegrations_per_minute_per_gram,0.337333084,0.060112756,disintegrations_per_minute_per_gram,17.15898678,0.398230342,1.197335535,0.424814648,disintegrations_per_minute_per_gram,2.737603636,0.178838263,cs137 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,1,2,0.144529262,0.2554326286,0,0,disintegrations_per_minute_per_gram,20.99585432,0.453510453,disintegrations_per_minute_per_gram,0.273510147,0.056452494,disintegrations_per_minute_per_gram,20.72234417,0.45701052,0,0,disintegrations_per_minute_per_gram,5.889216504,0.224893792,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,2,3,0.124427481,NA,0,0,disintegrations_per_minute_per_gram,18.87211619,0.785080034,disintegrations_per_minute_per_gram,0.5,0.1,disintegrations_per_minute_per_gram,18.37211619,0.785080034,0,0,disintegrations_per_minute_per_gram,8.521779416,0.282027555,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,3,4,0.230025445,0.2816621595,0,0,disintegrations_per_minute_per_gram,16.39250391,0.447515357,disintegrations_per_minute_per_gram,0.366139305,0.088971851,disintegrations_per_minute_per_gram,16.02636461,0.456274024,0,0,disintegrations_per_minute_per_gram,12.18505134,0.383964526,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,4,5,0.183715013,NA,0.211979482,0.050663096,disintegrations_per_minute_per_gram,18.07937077,0.560460494,disintegrations_per_minute_per_gram,0.477600268,0.114194224,disintegrations_per_minute_per_gram,17.6017705,0.571975774,0,0,disintegrations_per_minute_per_gram,16.85907965,0.534187039,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,5,6,0.211195929,0.2603033412,0,0,disintegrations_per_minute_per_gram,17.19255844,0.45904131,disintegrations_per_minute_per_gram,0.627738066,0.086878948,disintegrations_per_minute_per_gram,16.56482038,0.467190407,0,0,disintegrations_per_minute_per_gram,21.86955208,0.723182051,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,6,7,0.187277354,NA,0.312431815,0.065048304,disintegrations_per_minute_per_gram,14.69694686,0.498226499,disintegrations_per_minute_per_gram,0.662272514,0.103778103,disintegrations_per_minute_per_gram,14.03467435,0.508919973,0,0,disintegrations_per_minute_per_gram,27.0450836,0.954660587,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,7,8,0.170992366,0.2661847193,0,0,disintegrations_per_minute_per_gram,11.36783218,0.544519162,disintegrations_per_minute_per_gram,0.990799141,0.167048735,disintegrations_per_minute_per_gram,10.37703304,0.56956685,0,0,disintegrations_per_minute_per_gram,31.07948271,1.158846465,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,8,9,0.192875318,NA,0.566368921,0.0721554,disintegrations_per_minute_per_gram,10.50021834,0.46935976,disintegrations_per_minute_per_gram,0.655941411,0.09583304,disintegrations_per_minute_per_gram,9.844276928,0.479043376,0,0,disintegrations_per_minute_per_gram,36.04419684,1.454290219,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,9,10,0.294147583,0.25889879390000003,1.598265884,0.070803179,disintegrations_per_minute_per_gram,7.073192015,0.287878915,disintegrations_per_minute_per_gram,0.564755655,0.06839191,disintegrations_per_minute_per_gram,6.508436359,0.295891404,0,0,disintegrations_per_minute_per_gram,39.54054172,1.686150685,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,10,11,0.187277354,NA,0.763508148,0.077419726,disintegrations_per_minute_per_gram,6.331778421,0.304558542,disintegrations_per_minute_per_gram,0.496150458,0.083899042,disintegrations_per_minute_per_gram,5.835627963,0.315903395,0,0,disintegrations_per_minute_per_gram,43.18564237,1.955499518,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,11,12,0.188804071,0.23556506060000001,0.605156858,0.0648123,disintegrations_per_minute_per_gram,4.644244307,0.326954799,disintegrations_per_minute_per_gram,0.547615255,0.07359949,disintegrations_per_minute_per_gram,4.096629052,0.335136279,0,0,disintegrations_per_minute_per_gram,46.04072558,2.183140298,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,12,13,0.2043257,NA,0,0,disintegrations_per_minute_per_gram,4.73674193,0.333940306,disintegrations_per_minute_per_gram,0.22922013,0.087103649,disintegrations_per_minute_per_gram,4.5075218,0.345113277,0,0,disintegrations_per_minute_per_gram,49.33632391,2.473161674,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,13,14,0.264122137,0.2521870325,0.183626575,0.035384841,disintegrations_per_minute_per_gram,7.064269538,0.291047905,disintegrations_per_minute_per_gram,0.691759433,0.066270554,disintegrations_per_minute_per_gram,6.372510105,0.298497352,0,0,disintegrations_per_minute_per_gram,54.66095926,3.013867918,be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,14,15,0.165648855,NA,0,0,disintegrations_per_minute_per_gram,8.287658552,0.36382821,disintegrations_per_minute_per_gram,0.494641805,0.079192153,disintegrations_per_minute_per_gram,7.793016746,0.372347101,0,0,disintegrations_per_minute_per_gram,61.94603012,3.907496667,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,15,16,0.233842239,0.24069652130000002,0,0,disintegrations_per_minute_per_gram,6.303476232,0.346060845,disintegrations_per_minute_per_gram,0.48375761,0.065113774,disintegrations_per_minute_per_gram,5.819718622,0.352133373,0,0,disintegrations_per_minute_per_gram,71.984565,5.530331309,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,16,17,0.167938931,NA,0,0,disintegrations_per_minute_per_gram,4.975745714,0.398059657,disintegrations_per_minute_per_gram,0.8,0.1,disintegrations_per_minute_per_gram,4.175745714,0.41,0,0,disintegrations_per_minute_per_gram,78.71588159,6.907492211,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,17,18,0.181933842,0.250848222,0,0,disintegrations_per_minute_per_gram,2.833645701,0.292998966,disintegrations_per_minute_per_gram,0.548979425,0.083609566,disintegrations_per_minute_per_gram,2.284666276,0.304694853,0,0,disintegrations_per_minute_per_gram,83.49298693,8.060459629,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,18,19,0.137659033,NA,0,0,disintegrations_per_minute_per_gram,2.121830757,0.258226803,disintegrations_per_minute_per_gram,0.483034517,0.078348199,disintegrations_per_minute_per_gram,1.638796239,0.269850926,0,0,disintegrations_per_minute_per_gram,86.41773292,8.830808616,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,19,20,0.15394402,0.2852941778,0,0,disintegrations_per_minute_per_gram,1.83972421,0.218743209,disintegrations_per_minute_per_gram,0.336038805,0.072685193,disintegrations_per_minute_per_gram,1.503685405,0.230503207,0,0,disintegrations_per_minute_per_gram,89.72426095,9.786528647,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,20,21,0.123664122,NA,0,0,disintegrations_per_minute_per_gram,1.375205994,0.218795274,disintegrations_per_minute_per_gram,0.301034077,0.086758021,disintegrations_per_minute_per_gram,1.074171917,0.23536849,0,0,disintegrations_per_minute_per_gram,91.78773395,10.373916,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,21,22,0.118829517,NA,0,0,disintegrations_per_minute_per_gram,1.1722331,0.220965939,disintegrations_per_minute_per_gram,0.35,0.1,disintegrations_per_minute_per_gram,0.8222331,0.24,0,0,disintegrations_per_minute_per_gram,93.830095,11.01213559,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,22,23,0.178625954,NA,0,0,disintegrations_per_minute_per_gram,1.546116463,0.194037616,disintegrations_per_minute_per_gram,0.287630139,0.068110817,disintegrations_per_minute_per_gram,1.258486324,0.205644547,0,0,disintegrations_per_minute_per_gram,97.92373821,12.44641764,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,23,24,0.140203562,0.2529650099,0,0,disintegrations_per_minute_per_gram,2.247085954,0.35841021,disintegrations_per_minute_per_gram,0.35,0.1,disintegrations_per_minute_per_gram,1.897085954,0.37,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,24,25,0.135368957,NA,0,0,disintegrations_per_minute_per_gram,1.356081225,0.268910907,disintegrations_per_minute_per_gram,0.440876655,0.108543832,disintegrations_per_minute_per_gram,0.91520457,0.289991102,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,25,26,0.150890585,NA,0,0,disintegrations_per_minute_per_gram,1.458164825,0.259553339,disintegrations_per_minute_per_gram,0.609317033,0.09371296,disintegrations_per_minute_per_gram,0.848847792,0.275952993,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,26,27,0.15216285,NA,0,0,disintegrations_per_minute_per_gram,1,0.2615,disintegrations_per_minute_per_gram,0.48346691,0.087845938,disintegrations_per_minute_per_gram,0.51653309,0.27586076,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,27,28,0.109160305,0.2512662665,0,0,disintegrations_per_minute_per_gram,1.32117585,0.33861737,disintegrations_per_minute_per_gram,0.644710123,0.126814481,disintegrations_per_minute_per_gram,0.676465727,0.361584895,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,28,29,0.136895674,NA,0,0,disintegrations_per_minute_per_gram,1.469954895,0.315158329,disintegrations_per_minute_per_gram,0.646229335,0.14275206,disintegrations_per_minute_per_gram,0.82372556,0.345981102,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,29,30,0.114249364,NA,0,0,disintegrations_per_minute_per_gram,1.045584097,0.27812537,disintegrations_per_minute_per_gram,0.627573444,0.118548624,disintegrations_per_minute_per_gram,0.418010653,0.302336729,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,30,32,0.344783715,NA,0,0,disintegrations_per_minute_per_gram,0.730583434,0.119815683,disintegrations_per_minute_per_gram,0.546011304,0.063446514,disintegrations_per_minute_per_gram,0.18457213,0.135577498,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,32,34,0.328244275,NA,0,0,disintegrations_per_minute_per_gram,0.800153778,0.223963042,disintegrations_per_minute_per_gram,0.396407479,0.069767716,disintegrations_per_minute_per_gram,0.403746299,0.2345783,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,34,36,0.286513995,NA,0,0,disintegrations_per_minute_per_gram,0.963602592,0.179326442,disintegrations_per_minute_per_gram,0.378162026,0.066102722,disintegrations_per_minute_per_gram,0.585440565,0.191121801,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,36,38,0.244529262,NA,0,0,disintegrations_per_minute_per_gram,0.706491853,0.187502938,disintegrations_per_minute_per_gram,0.45177797,0.063023027,disintegrations_per_minute_per_gram,0.254713884,0.197811156,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,38,40,0.228753181,0.21022714539999998,0,0,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,0.35,0.1,disintegrations_per_minute_per_gram,0.2,0.15,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,40,42,0.221882952,NA,0,0,disintegrations_per_minute_per_gram,0.734012142,0.157445604,disintegrations_per_minute_per_gram,0.345197455,0.067900339,disintegrations_per_minute_per_gram,0.388814687,0.171463041,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,42,44,0.269211196,NA,0,0,disintegrations_per_minute_per_gram,0.472127019,0.152685878,disintegrations_per_minute_per_gram,0.288529251,0.063649553,disintegrations_per_minute_per_gram,0.183597768,0.16542141,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,44,46,0.360559796,NA,0,0,disintegrations_per_minute_per_gram,0.470188849,0.15897085,disintegrations_per_minute_per_gram,0.332223719,0.065879964,disintegrations_per_minute_per_gram,0.137965129,0.172081088,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Hamblin_Pond,HBA,46,48,0.384478372,NA,0,0,disintegrations_per_minute_per_gram,0.754148066,0.154449524,disintegrations_per_minute_per_gram,0.398982404,0.056176723,disintegrations_per_minute_per_gram,0.355165662,0.164348653,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
