study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
CRMS_Database,CRMS0383,CRMS0383_2,NA,NA,NA,NA,29.207497,-90.948878,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0383,CRMS0383_3,NA,NA,NA,NA,29.207497,-90.948878,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0385,CRMS0385_1,NA,NA,NA,NA,29.410728,-90.604251,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0385,CRMS0385_2,NA,NA,NA,NA,29.410728,-90.604251,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0385,CRMS0385_3,NA,NA,NA,NA,29.410728,-90.604251,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0390,CRMS0390_1,NA,NA,NA,NA,29.468792,-90.666753,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,16
CRMS_Database,CRMS0390,CRMS0390_2,NA,NA,NA,NA,29.468792,-90.666753,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,16
CRMS_Database,CRMS0390,CRMS0390_3,NA,NA,NA,NA,29.468792,-90.666753,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,16
CRMS_Database,CRMS0392,CRMS0392_1,NA,NA,NA,NA,29.454277,-90.666753,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0392,CRMS0392_2,NA,NA,NA,NA,29.454277,-90.666753,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0392,CRMS0392_3,NA,NA,NA,NA,29.454277,-90.666753,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0394,CRMS0394_1,NA,NA,NA,NA,29.359919,-90.854257,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0394,CRMS0394_2,NA,NA,NA,NA,29.359919,-90.854257,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0394,CRMS0394_3,NA,NA,NA,NA,29.359919,-90.854257,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0395,CRMS0395_1,NA,NA,NA,NA,29.359918,-90.885508,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0395,CRMS0395_2,NA,NA,NA,NA,29.359918,-90.885508,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0395,CRMS0395_3,NA,NA,NA,NA,29.359918,-90.885508,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0396,CRMS0396_1,NA,NA,NA,NA,29.345401,-90.885508,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0396,CRMS0396_2,NA,NA,NA,NA,29.345401,-90.885508,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0396,CRMS0396_3,NA,NA,NA,NA,29.345401,-90.885508,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0398,CRMS0398_1,NA,NA,NA,NA,29.388952,-90.916759,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0398,CRMS0398_2,NA,NA,NA,NA,29.388952,-90.916759,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0398,CRMS0398_3,NA,NA,NA,NA,29.388952,-90.916759,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0399,CRMS0399_1,NA,NA,NA,NA,29.301853,-91.104266,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0399,CRMS0399_2,NA,NA,NA,NA,29.301853,-91.104266,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0399,CRMS0399_3,NA,NA,NA,NA,29.301853,-91.104266,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0409,CRMS0409_1,NA,NA,NA,NA,29.476048,-90.916759,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0409,CRMS0409_2,NA,NA,NA,NA,29.476048,-90.916759,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0409,CRMS0409_3,NA,NA,NA,NA,29.476048,-90.916759,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0411,CRMS0411_1,NA,NA,NA,NA,29.497822,-90.94801,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0411,CRMS0411_2,NA,NA,NA,NA,29.497822,-90.94801,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0411,CRMS0411_3,NA,NA,NA,NA,29.497822,-90.94801,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0421,CRMS0421_1,NA,NA,NA,NA,29.171219,-90.824389,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0421,CRMS0421_2,NA,NA,NA,NA,29.171219,-90.824389,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0421,CRMS0421_3,NA,NA,NA,NA,29.171219,-90.824389,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0434,CRMS0434_1,NA,NA,NA,NA,29.323631,-90.729254,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0434,CRMS0434_2,NA,NA,NA,NA,29.323631,-90.729254,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0434,CRMS0434_3,NA,NA,NA,NA,29.323631,-90.729254,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2785,CRMS2785_1,NA,NA,NA,NA,29.50508,-91.041763,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2785,CRMS2785_2,NA,NA,NA,NA,29.50508,-91.041763,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2785,CRMS2785_3,NA,NA,NA,NA,29.50508,-91.041763,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2862,CRMS2862_1,NA,NA,NA,NA,29.548629,-91.073014,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2862,CRMS2862_2,NA,NA,NA,NA,29.548629,-91.073014,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2862,CRMS2862_3,NA,NA,NA,NA,29.548629,-91.073014,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2881,CRMS2881_1,NA,NA,NA,NA,29.476049,-91.010511,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2881,CRMS2881_2,NA,NA,NA,NA,29.476049,-91.010511,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2881,CRMS2881_3,NA,NA,NA,NA,29.476049,-91.010511,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2887,CRMS2887_1,NA,NA,NA,NA,29.519598,-90.916759,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2887,CRMS2887_2,NA,NA,NA,NA,29.519598,-90.916759,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS2887,CRMS2887_3,NA,NA,NA,NA,29.519598,-90.916759,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS3296,CRMS3296_1,NA,NA,NA,NA,29.388955,-90.479249,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS3296,CRMS3296_2,NA,NA,NA,NA,29.388955,-90.479249,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS3296,CRMS3296_3,NA,NA,NA,NA,29.388955,-90.479249,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,NA,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4045,CRMS4045_1,NA,NA,NA,NA,29.381693,-91.010512,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4045,CRMS4045_2,NA,NA,NA,NA,29.381693,-91.010512,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4045,CRMS4045_3,NA,NA,NA,NA,29.381693,-91.010512,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4455,CRMS4455_1,NA,NA,NA,NA,29.258304,-90.948011,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4455,CRMS4455_2,NA,NA,NA,NA,29.258304,-90.948011,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS4455,CRMS4455_3,NA,NA,NA,NA,29.258304,-90.948011,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,polyhaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS5035,CRMS5035_1,NA,NA,NA,NA,29.621209,-91.039661,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,forested to shrub,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,swamp,C2,NA,NA,24
CRMS_Database,CRMS5035,CRMS5035_2,NA,NA,NA,NA,29.621209,-91.039661,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,forested to shrub,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,swamp,C2,NA,NA,24
CRMS_Database,CRMS5035,CRMS5035_3,NA,NA,NA,NA,29.621209,-91.039661,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,fresh,NA,NA,forested to shrub,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,swamp,C2,NA,NA,24
CRMS_Database,CRMS0501,CRMS0501_1,NA,NA,NA,NA,29.635734,-92.260545,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0501,CRMS0501_2,NA,NA,NA,NA,29.635734,-92.260545,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0501,CRMS0501_3,NA,NA,NA,NA,29.635734,-92.260545,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0507,CRMS0507_1,NA,NA,NA,NA,29.584925,-92.229294,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0507,CRMS0507_2,NA,NA,NA,NA,29.584925,-92.229294,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0507,CRMS0507_3,NA,NA,NA,NA,29.584925,-92.229294,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0508,CRMS0508_1,NA,NA,NA,NA,29.642992,-92.229294,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0508,CRMS0508_2,NA,NA,NA,NA,29.642992,-92.229294,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0508,CRMS0508_3,NA,NA,NA,NA,29.642992,-92.229294,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,oligohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0535,CRMS0535_1,NA,NA,NA,NA,29.642989,-92.166793,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0535,CRMS0535_2,NA,NA,NA,NA,29.642989,-92.166793,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0535,CRMS0535_3,NA,NA,NA,NA,29.642989,-92.166793,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0536,CRMS0536_1,NA,NA,NA,NA,29.584925,-92.260545,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0536,CRMS0536_2,NA,NA,NA,NA,29.584925,-92.260545,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
CRMS_Database,CRMS0536,CRMS0536_3,NA,NA,NA,NA,29.584925,-92.260545,NA,other low resolution,latitude and longitude were likely high quality but may refer to a general area rather than individual core location,NA,NA,NA,NA,NA,mesohaline,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,NA,NA,NA,NA,United States,Louisiana,marsh,C2,NA,NA,24
