study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Osland_et_al_2016,Grand_Bay,grand_bay_64,2013,9,26,'JURO dominant',30.38165116,-88.43940773,NA,NA,NA,0.259,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_65,2013,9,26,JURO/SPPA transition - 1st dom,30.38170192,-88.43944622,NA,NA,NA,0.383,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_67,2013,9,26,JURO/SPPA transition - 2nd dom,30.38172336,-88.43946182,NA,NA,NA,0.626,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_68,2013,9,26,SPPA/woody transition - 1st dom,30.38172899,-88.439463,NA,NA,NA,0.594,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_69,2013,9,26,SPPA/woody transition - mixed,30.38173488,-88.4394671,NA,NA,NA,0.674,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_73,2013,9,27,SPAL/JURO transition - mixed,30.38292082,-88.43363076,NA,NA,NA,0.197,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_74,2013,9,27,SPAL/JURO transition - 2nd dom,30.38291109,-88.43364519,NA,NA,NA,0.345,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_75,2013,9,27,20 m into JURO zone,30.38275642,-88.433747640000007,NA,NA,NA,0.354,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_76,2013,9,27,JURO/DISP transition - 1st dom,30.38271076,-88.43378178,NA,NA,NA,0.392,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_78,2013,9,27,JURO/DISP transition - 2nd dom,30.38267054,-88.43381153,NA,NA,NA,0.411,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_79,2013,9,27,DISP/unvegetated transition - 1st dom,30.38260859,-88.43385411,NA,NA,NA,0.589,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_82,2013,9,27,20 m into unvegetated zone,30.38240502,-88.43400135,NA,NA,NA,0.591,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_84,2013,9,27,unvegetated/DISP transition - mixed,30.38224094,-88.43413245,NA,NA,NA,0.513,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_85,2013,9,27,unvegetated/DISP transition - 2nd dom,30.38222195,-88.43414545,NA,NA,NA,0.506,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_86,2013,9,27,DISP/JURO transition - 1st dom,30.38209356,-88.43424657,NA,NA,NA,0.48,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_88,2013,9,27,DISP/JURO transition - 2nd dom,30.38201179,-88.43430858,NA,NA,NA,0.476,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_89,2013,9,27,20 m into JURO zone,30.38186664,-88.43443402,NA,NA,NA,0.527,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Grand_Bay,grand_bay_90,2013,9,27,40 m into JURO zone,30.38172161,-88.43455288,NA,NA,NA,0.515,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Mississippi,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_7,2013,12,3,AVGE/succulent transition - mixed,26.3541963,-97.36338298,NA,NA,NA,0.18,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_8,2013,12,3,AVGE/succulent transition - 2nd dom,26.35406638,-97.3633227,NA,NA,NA,0.252,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_9,2013,12,3,20 m into succulent zone,26.35392023,-97.36324154,NA,NA,NA,0.238,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_10,2013,12,3,succulent/MOLI transition - 1st dom,26.35390823,-97.36323329,NA,NA,NA,0.293,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_11,2013,12,3,succulent/MOLI transition - mixed,26.35389727,-97.36322653,NA,NA,NA,0.302,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_12,2013,12,3,succulent/MOLI transition - 2nd dom,26.35388895,-97.3632216,NA,NA,NA,0.308,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_13,2013,12,3,MOLI/mud flat transition - 1st dom,26.35388198,-97.36321734,NA,NA,NA,0.355,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_14,2013,12,3,MOLI/mud flat transition - mixed extra,26.3538753,-97.36321279,NA,NA,NA,0.354,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_21,2013,12,3,flat/MOLI+succulent transition - mixed,26.35357257,-97.36304177,NA,NA,NA,0.378,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_22,2013,12,3,flat/MOLI+succulent transition - 2nd dom,26.3535617,-97.36303609,NA,NA,NA,0.435,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_35,2013,12,3,flat/upland mix transition - mixed,26.35728803,-97.34920299,NA,NA,NA,0.4875,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_36,2013,12,3,FLIP - flat/upland mix transition - 2nd dom,26.35728156,-97.34920095,NA,NA,NA,0.8885,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_57,2013,12,4,AVGE/succulent transition - mixed,26.04645916,-97.18504495,NA,NA,NA,0.39,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_58,2013,12,4,AVGE/succulent transition - 2nd dom (flip),26.0464602,-97.18505253,NA,NA,NA,0.338,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_72,2013,12,4,AVGE/succulent transition - 2nd dom,26.04801346,-97.18113353,NA,NA,NA,0.221,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_83,2013,12,5,flat+succulent/algal mat transition - 1st dom,26.17128176,-97.30353977,NA,NA,NA,0.217,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_88,2013,12,5,algal mat/BAMA transition - 2nd dom,26.17129311,-97.30367484,NA,NA,NA,0.404,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_91,2013,12,5,BAMA/mixed succulent transition - 2nd dom,26.17129766,-97.30372949,NA,NA,NA,0.62,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_97,2013,12,5,AVGE/AVGE+BAMA transition - mixed,26.20144325,-97.29822159,NA,NA,NA,0.119,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_106,2013,12,5,sand flat/succulent transition - mixed,26.20152528,-97.29736708,NA,NA,NA,0.591,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_107,2013,12,5,sand flat/succulent transition - 2nd dom,26.2015281,-97.29735748,NA,NA,NA,0.674,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_12,2013,11,12,AVGE short/AVGE+succulent transition - 2nd dom,27.87697332,-97.05065025,NA,NA,NA,0.331,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_13,2013,11,12,20 m into AVGE+succulent zone,27.87696256,-97.05085036,NA,NA,NA,0.273,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_42,2013,11,14,water/SPAL transition - 2nd dom,28.0610008,-97.23429651,NA,NA,NA,0.295,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_43,2013,11,14,SPAL/mixed succulent transition - 1st dom,28.06099702,-97.23428801,NA,NA,NA,0.322,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_47,2013,11,14,mixed succulent/SPAL transition - 1st dom,28.06077415,-97.23409655,NA,NA,NA,0.391,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_49,2013,11,14,mixed succulent/SPAL transition - 2nd dom,28.06075448,-97.23408206,NA,NA,NA,0.363,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_51,2013,11,14,SPAL/mixed succulent transition - mixed,28.06072494,-97.23405323,NA,NA,NA,0.366,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_52,2013,11,14,SPAL/mixed succulent transition - 2nd dom,28.06069906,-97.23403383,NA,NA,NA,0.393,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_54,2013,11,14,mixed succulent/MOLI transition - mixed,28.06057202,-97.23392358,NA,NA,NA,0.455,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_55,2013,11,14,mixed succulent/MOLI transition - 2nd dom,28.06055797,-97.23391247,NA,NA,NA,0.507,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_56,2013,11,14,MOLI/mud flat transition - 1st dom,28.06054519,-97.23390097,NA,NA,NA,0.494,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_61,2013,11,14,mud flat/mixed succulent transition - 2nd dom,28.06046564,-97.23382173,NA,NA,NA,0.685,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_62,2013,11,14,mixed succulent/SPSP transition - 1st dom,28.06045831,-97.23381483,NA,NA,NA,0.71,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_68,2013,11,14,water/mixed succulent transition - 2nd dom,28.0600653,-97.23658347,NA,NA,NA,0.51,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_70,2013,11,14,mixed succulent/MOLI transition - 1st dom,28.06031705,-97.23678418,NA,NA,NA,0.468,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_71,2013,11,14,mixed succulent/MOLI transition - mixed,28.06035501,-97.23681232,NA,NA,NA,0.611,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_72,2013,11,14,mixed succulent/MOLI transition - 2nd dom,28.06034174,-97.23680211,NA,NA,NA,0.571,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_73,2013,11,14,MOLI/mud flat transition - 1st dom,28.06036325,-97.23681956,NA,NA,NA,0.634,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_76,2013,11,14,mud flat/upland transition - 1st dom,28.06038783,-97.23683873,NA,NA,NA,0.698,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_77,2013,11,14,mud flat/upland transition - mixed,28.06039594,-97.23684691,NA,NA,NA,0.74,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_78,2013,11,14,mud flat/upland transition - 2nd dom,28.06040462,-97.23684821,NA,NA,NA,1.086,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_84,2013,11,14,dense succulent/sparse succulent transition - mixed,28.05989542,-97.23696656,NA,NA,NA,0.392,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_86,2013,11,14,20 m into sparse succulent zone,28.06000565,-97.23717417,NA,NA,NA,0.352,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_10,2014,5,20,20 m,28.25102298,-96.78701058,NA,NA,NA,0.754,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_11,2014,5,20,20 m,28.25103004,-96.78709692,NA,NA,NA,0.586,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_12,2014,5,20,20 m,28.25103106,-96.78730208,NA,NA,NA,0.571,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_13,2014,5,20,20 m,28.25103828,-96.78750506,NA,NA,NA,0.455,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_16,2014,5,20,succulent/shrub transition - 1st dom,28.25106127,-96.78812384,NA,NA,NA,0.58,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_17,2014,5,20,succulent/shrub transition - mixed,28.25106482,-96.7882456,NA,NA,NA,0.762,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_18,2014,5,20,succulent/shrub transition - 2nd dom,28.25106529,-96.78826088,NA,NA,NA,0.774,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_20,2014,5,20,shrub/upland transition - 2nd dom,28.25106478,-96.78828475,NA,NA,NA,0.962,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_21,2014,5,20,15 cm upland,28.2510083,-96.78834257,NA,NA,NA,0.945,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_25,2014,5,20,water/SPAL transition - 2nd dom,28.20083987,-96.8299655,NA,NA,NA,0.504,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_27,2014,5,20,SPAL/succulent transition - 2nd dom,28.20085497,-96.82997746,NA,NA,NA,0.527,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_28,2014,5,20,BOFR/no BOFR transition - mixed,28.20097607,-96.83006043,NA,NA,NA,0.578,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_29,2014,5,20,20 m,28.20100988,-96.83008438,NA,NA,NA,0.554,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_30,2014,5,20,20 m,28.20116669,-96.83018063,NA,NA,NA,0.499,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_33,2014,5,20,water/SPAL transition - 2nd dom,28.19734197,-96.83518481,NA,NA,NA,0.187,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_34,2014,5,20,SPAL/succulent transition - 1st dom,28.19736104,-96.83517869,NA,NA,NA,0.441,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_35,2014,5,20,SPAL/succulent transition - mixed,28.19738339,-96.83517938,NA,NA,NA,0.491,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_36,2014,5,20,SPAL/succulent transition - 2nd dom,28.19740501,-96.83517489,NA,NA,NA,0.614,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_37,2014,5,20,20 m,28.19757625,-96.83512834,NA,NA,NA,0.458,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_38,2014,5,20,20 m,28.1977502,-96.83508032,NA,NA,NA,0.412,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_44,2014,5,21,mudflat/SPAL transition - 2nd dom,28.42591097,-96.85081664,NA,NA,NA,0.759,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_45,2014,5,21,SPAL/succulent transition - 1st dom,28.42592309,-96.85083726,NA,NA,NA,0.738,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_46,2014,5,21,SPAL/succulent transition - mixed,28.42593453,-96.85085029,NA,NA,NA,0.755,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_47,2014,5,21,SPAL/succulent transition - 2nd dom,28.42593936,-96.85085881,NA,NA,NA,0.78,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_48,2014,5,21,succulent/BAHA transition - mixed,28.42594802,-96.85086832,NA,NA,NA,0.753,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_52,2014,5,21,BAHA/succulent transition - mixed,28.42606856,-96.85106783,NA,NA,NA,0.881,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_53,2014,5,21,BAHA/succulent transition - 2nd dom,28.42608083,-96.85108787,NA,NA,NA,0.883,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_55,2014,5,21,succulent/succ+BAHA transition - 1st dom,28.42612068,-96.85115326,NA,NA,NA,0.782,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
Osland_et_al_2016,San_Antonio_Bay,san_antonio_bay_57,2014,5,21,succulent/succ+BAHA transition - 2nd dom,28.42614228,-96.85119657,NA,NA,NA,0.716,"NAVD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,Texas,marsh,C2,NA,NA,15
