study_id,site_id,core_id,core_latitude,core_longitude,core_position_notes,core_elevation,salinity_class,vegetation_class,inundation_class,core_length_flag,core_date,core_notes,core_elevation_datum,core_position_accuracy,vegetation_notes,core_position_method,core_elevation_method,aboveground_stem_length,aboveground_mass
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0628,-5.523937,105.246833,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2006-04-03,NA,NA,100,mangrove,NA,NA,NA,NA
Alongi_et_al_2008,"Hurun Bay, Gulf of Lampung, Sumatra",M0629,-5.527842,105.250128,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2006-04-03,NA,NA,100,mangrove,NA,NA,NA,NA
Alongi_et_al_2008,"Awerange Bay, Sulawesi",M0630,-4.235904,119.599433,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2006-04-03,NA,NA,100,mangrove,NA,NA,NA,NA
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",M0631,10.40178,106.876838,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,100,mangrove,NA,NA,NA,NA
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",M0632,10.401772,106.879812,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,100,mangrove,NA,NA,NA,NA
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",M0633,10.402675,106.883761,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,100,mangrove,NA,NA,NA,NA
Dung_et_al_2016,"Khe Vinh Creek, Can Gio",M0634,10.386039,106.884468,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,100,mangrove,NA,NA,NA,NA
Phang_et_al_2016,Chek Jawa,M0635,1.410706,103.990168,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,150,mangrove,NA,NA,NA,NA
Andreetta_et_al_2016,"Tande, Cacheu",M0636,12.314825,-15.862166666666667,exact,NA,NA,forested,NA,core depth limited by length of corer,2013-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Andreetta_et_al_2016,"Blaftchur, Oio",M0637,12.038566666666666,-15.456299999999999,exact,NA,NA,forested,NA,core depth limited by length of corer,2013-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Breithaupt_et_al_2014,"Shark River, Everglades National Park, Florida",M0647,25.363829,-81.07877,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2009-04-03,NA,NA,15,mangrove,NA,NA,NA,NA
Breithaupt_et_al_2014,"Shark River, Everglades National Park, Florida",M0648,25.363643,-81.078785,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2010-04-03,NA,NA,15,mangrove,NA,NA,NA,NA
Breithaupt_et_al_2014,"Shark River, Everglades National Park, Florida",M0649,25.363845,-81.076752,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2011-04-03,NA,NA,15,mangrove,NA,NA,NA,NA
Breithaupt_et_al_2014,"Shark River, Everglades National Park, Florida",M0650,25.36285,-81.078073,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2011-04-03,NA,NA,15,mangrove,NA,NA,NA,NA
Breithaupt_et_al_2014,"Shark River, Everglades National Park, Florida",M0651,25.36268,-81.07793,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2011-04-03,NA,NA,15,mangrove,NA,NA,NA,NA
Sanders_et_al_2008,Ilha Grande,M0652,-23.170919444444447,-44.286027777777775,exact,NA,NA,forested,NA,core depth represents deposit depth,2005-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Sanders_et_al_2010_ECSS,Tamandare,M0653,-8.674178,-35.107894,exact,NA,NA,forested,NA,core depth represents deposit depth,2005-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Sanders_et_al_2010_ECSS,Tamandare,M0654,-8.674492,-35.107394,exact,NA,NA,forested,NA,core depth represents deposit depth,2005-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Sanders_et_al_2014,Cubatao,M0655,-23.877,-46.36049722,exact,NA,NA,forested,NA,core depth represents deposit depth,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Sanders_et_al_2014,Cubatao,M0656,-23.877230555555556,-46.36051944444445,exact,NA,NA,forested,NA,core depth represents deposit depth,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Lang'at_et_al_2014,Gazi Bay,M0657,-4.408888888888889,39.52305555555555,exact,NA,NA,forested,NA,core depth limited by length of corer,2013-04-03,NA,NA,10,mangrove,NA,NA,NA,NA
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",M0658,4.960799,115.213913,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,200,mangrove,NA,NA,NA,NA
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",M0659,4.919276,115.227187,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,200,mangrove,NA,NA,NA,NA
Pazi_et_al_2016,"Awat-Awat Mangrove Forest Reserve, Lawas, Sarawak",M0660,4.900083,115.262638,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,200,mangrove,NA,NA,NA,NA
Szczygielski_et_al_2015,Parnaiba Delta,M0661,-2.7683833333333334,-41.933616666666666,exact,NA,NA,forested,NA,core depth represents deposit depth,2011-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Yang_et_al_2013,Waitemata Harbour,M0662,-36.881775,174.691967,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2010-04-03,NA,NA,75,mangrove,NA,NA,NA,NA
Yang_et_al_2013,Waitemata Harbour,M0663,-36.881878,174.693384,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2010-04-03,NA,NA,75,mangrove,NA,NA,NA,NA
Yang_et_al_2013,Waitemata Harbour,M0664,-36.881982,174.694514,estimated from GE,NA,NA,forested,NA,core depth represents deposit depth,2010-04-03,NA,NA,75,mangrove,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0665,7.515981,79.812103,approximate,NA,NA,forested,NA,core depth limited by length of corer,2002-04-03,NA,NA,1000,mangrove,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0666,7.515981,79.812103,approximate,NA,NA,forested,NA,core depth limited by length of corer,2002-04-03,NA,NA,1000,mangrove,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0667,7.515981,79.812103,approximate,NA,NA,forested,NA,core depth limited by length of corer,2002-04-03,NA,NA,1000,mangrove,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0668,7.515981,79.812103,approximate,NA,NA,forested,NA,core depth limited by length of corer,2002-04-03,NA,NA,1000,mangrove,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0669,7.515981,79.812103,approximate,NA,NA,forested,NA,core depth limited by length of corer,2002-04-03,NA,NA,1000,mangrove,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pambala-Chilaw Lagoon,M0670,7.515981,79.812103,approximate,NA,NA,forested,NA,core depth limited by length of corer,2002-04-03,NA,NA,1000,mangrove,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pichavaram,M0671,11.429268,79.796647,approximate,NA,NA,forested,NA,core depth limited by length of corer,2002-04-03,NA,NA,2250,mangrove,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Pichavaram,M0672,11.430675,79.794792,approximate,NA,NA,forested,NA,core depth limited by length of corer,2002-04-03,NA,NA,2250,mangrove,NA,NA,NA,NA
Bouillon_et_al_2004_FEMS,Chunnambar River,M0673,11.882689,79.809209,approximate,NA,NA,forested,NA,core depth limited by length of corer,2002-04-03,NA,NA,3000,mangrove,NA,NA,NA,NA
Mfilinge_et_al_2002,"Oura Bay, Okinawa",M0674,26.559805,128.042999,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2001-04-03,NA,NA,25,mangrove,NA,NA,NA,NA
Mfilinge_et_al_2002,"Oura Bay, Okinawa",M0675,26.558829,128.042985,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2001-04-03,NA,NA,25,mangrove,NA,NA,NA,NA
Kazungu_1996,Gazi Bay,M0676,-4.418928,39.516306,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1992-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Kazungu_1996,Gazi Bay,M0677,-4.411442,39.511226,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1992-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0678,-4.403743,39.511676,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0679,-4.407974,39.513338,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0680,-4.415513,39.513057,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0681,-4.417376,39.51694,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,20,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0682,-4.411624,39.511157,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0683,-4.406407,39.511799,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0684,-4.414806,39.511467,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0685,-4.410506,39.515387,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0686,-4.418581,39.50889,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0687,-4.409493,39.512136,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0688,-4.424827,39.512832,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Middelburg_et_al_1996,Gazi Bay,M0689,-4.419403,39.513112,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1993-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Smoak_et_al_2013,"Harney River, Everglades National Park, Florida",M0690,25.423486111111114,-81.06044722222222,exact,NA,NA,forested,NA,core depth represents deposit depth,2009-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Ferreira_et_al_2007,"Guarujá, Sao Paulo",M0691,-23.955556,-46.24423,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2003-04-03,NA,NA,100,mangrove,NA,NA,NA,NA
Ferreira_et_al_2007,"Guarujá, Sao Paulo",M0692,-23.951287,-46.242704,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2003-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Ferreira_et_al_2007,"Guarujá, Sao Paulo",M0693,-23.944459,-46.239924,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2003-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Ferreira_et_al_2007,"Guarujá, Sao Paulo",M0694,-23.934983,-46.2311,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2003-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Sanders_et_al_2015,Moreton Bay,M0695,-27.780347,153.380732,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,15,mangrove,NA,NA,NA,NA
Sanders_et_al_2015,Moreton Bay,M0696,-27.778775,153.381251,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,15,mangrove,NA,NA,NA,NA
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0697,1.781153,109.781222,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0698,1.7812,109.780644,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0699,1.781219,109.780126,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0700,1.781226,109.779571,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0701,1.781226,109.779029,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0702,1.792314,109.797062,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0703,1.792775,109.797051,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0704,1.793204,109.79704,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Ashton_and_Macintosh_2002,"Sematan Mangrove Forest, Sarawak",M0705,1.793651,109.797038,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Giani_et_al_1996,Balandra Bay,M0706,24.318026,-110.315749,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1995-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Giani_et_al_1996,Balandra Bay,M0707,24.318057,-110.315362,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1995-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Giani_et_al_1996,Balandra Bay,M0708,24.314934,-110.31532,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1995-04-03,NA,NA,30,mangrove,NA,NA,NA,NA
Giani_et_al_1996,Balandra Bay,M0709,24.31459,-110.314858,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1995-04-03,NA,NA,50,mangrove,NA,NA,NA,NA
Giani_et_al_1996,Ensenada La Paz,M0710,24.15134,-110.368257,approximate,NA,NA,forested,NA,core depth limited by length of corer,1995-04-03,NA,NA,7500,mangrove,NA,NA,NA,NA
Penha-Lopes_et_al_2009,Inhaca Island,M0711,-26.046572,32.964403,approximate,NA,NA,forested,NA,core depth limited by length of corer,2007-04-03,NA,NA,9000,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0712,-36.803404,174.753531,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0713,-36.802564,174.752844,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0714,-36.801846,174.752468,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0715,-36.803387,174.754604,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0716,-36.801134,174.752204,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0717,-36.800369,174.751975,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0718,-36.80032,174.752585,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0719,-36.800258,174.753207,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0720,-36.800176,174.753726,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0721,-36.801083,174.753794,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0722,-36.801744,174.753917,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0723,-36.802065,174.753952,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0724,-36.80214,174.753939,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0725,-36.802301,174.753898,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0726,-36.802906,174.753884,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0727,-36.803557,174.753658,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0728,-36.803224,174.755648,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0729,-36.803208,174.756543,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0730,-36.803092,174.756618,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Woodroffe_1985,Tuff Crater,M0731,-36.802945,174.756641,estimated from GE,NA,NA,forested,NA,core depth limited by length of corer,1982-04-03,NA,NA,40,mangrove,NA,NA,NA,NA
Alongi_et_al_2001,Sawi Bay,M0732,10.280598,99.162639,approximate,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,2000,mangrove,NA,NA,NA,NA
Alongi_et_al_2001,Sawi Bay,M0733,10.280598,99.162639,approximate,NA,NA,forested,NA,core depth represents deposit depth,2000-04-03,NA,NA,2000,mangrove,NA,NA,NA,NA
Alongi_et_al_2001,Sawi Bay,M0734,10.373296,99.217642,approximate,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,2000,mangrove,NA,NA,NA,NA
Alongi_et_al_2001,Sawi Bay,M0735,10.373296,99.217642,approximate,NA,NA,forested,NA,core depth limited by length of corer,2000-04-03,NA,NA,2000,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0736,8.818258796,-83.53426988,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0737,8.814530027,-83.54374387,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0738,8.814241926,-83.55880307,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0739,8.80743436,-83.56216801,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0740,8.797127441,-83.55525307,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0741,8.802090003,-83.58087585,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0742,8.789726334,-83.61536552,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0743,8.801040216,-83.59125289,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0744,8.856647652,-83.55970798,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0745,8.855912236,-83.54906575,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0746,8.859803544,-83.56526226,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0747,8.863611019,-83.57763709,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0748,8.839257569,-83.56291533,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0749,8.849115189,-83.58110716,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0750,8.844692625,-83.57555079,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0751,8.843765687,-83.58083329,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0752,8.884906969,-83.5653801,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0753,8.876532405,-83.55656893,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0754,8.885416931,-83.56134893,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0755,8.894129795,-83.56374024,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0756,8.902283282,-83.56010908,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0757,8.891387807,-83.57363123,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0758,8.885447738,-83.57285635,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0759,8.884432917,-83.58000999,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0760,8.935316779,-83.612962,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0761,8.926068601,-83.61280416,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0762,8.933538125,-83.60578451,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Térraba-Sierpe,M0763,8.932730483,-83.60741183,exact,NA,NA,forested,NA,core depth limited by length of corer,2012-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Gulf of Nicoya,M0764,10.14305195,-85.07767206,exact,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Gulf of Nicoya,M0765,10.16559049,-85.14657557,exact,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Gulf of Nicoya,M0766,10.17507684,-85.19369366,exact,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Gulf of Nicoya,M0767,10.25281155,-85.24883639,exact,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Gulf of Nicoya,M0768,10.13402766,-85.24456028,exact,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Gulf of Nicoya,M0769,9.98592079,-84.81743661,exact,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Gulf of Nicoya,M0770,10.00047152,-84.85550677,exact,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Gulf of Nicoya,M0771,10.10631377,-85.14943931,exact,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Gulf of Nicoya,M0772,10.10090134,-85.12775331,exact,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
Cifuentes_Unpublished,Gulf of Nicoya,M0773,10.08447159,-85.20061074,exact,NA,NA,forested,NA,core depth limited by length of corer,2014-04-03,NA,NA,5,mangrove,NA,NA,NA,NA
