study_id,core_id,species_code
Drake_et_al_2015,WM03,Baccharis halimifolia
Drake_et_al_2015,WM03,Phragmites australis
Drake_et_al_2015,WM03,Spartina alterniflora
Drake_et_al_2015,WM03,Spartina patens
Drake_et_al_2015,WM04,Baccharis halimifolia
Drake_et_al_2015,WM04,Phragmites australis
Drake_et_al_2015,WM04,Spartina alterniflora
Drake_et_al_2015,WM04,Spartina patens
Drake_et_al_2015,WM05,Baccharis halimifolia
Drake_et_al_2015,WM05,Phragmites australis
Drake_et_al_2015,WM05,Spartina alterniflora
Drake_et_al_2015,WM05,Spartina patens
Drake_et_al_2015,WM06,Baccharis halimifolia
Drake_et_al_2015,WM06,Phragmites australis
Drake_et_al_2015,WM06,Spartina alterniflora
Drake_et_al_2015,WM06,Spartina patens
Drake_et_al_2015,WM07,Baccharis halimifolia
Drake_et_al_2015,WM07,Phragmites australis
Drake_et_al_2015,WM07,Spartina alterniflora
Drake_et_al_2015,WM07,Spartina patens
Drake_et_al_2015,WM08,Baccharis halimifolia
Drake_et_al_2015,WM08,Phragmites australis
Drake_et_al_2015,WM08,Spartina alterniflora
Drake_et_al_2015,WM08,Spartina patens
Drake_et_al_2015,WM09,Baccharis halimifolia
Drake_et_al_2015,WM09,Phragmites australis
Drake_et_al_2015,WM09,Spartina alterniflora
Drake_et_al_2015,WM09,Spartina patens
Drake_et_al_2015,WM10,Baccharis halimifolia
Drake_et_al_2015,WM10,Phragmites australis
Drake_et_al_2015,WM10,Spartina alterniflora
Drake_et_al_2015,WM10,Spartina patens
Drake_et_al_2015,WU01,Baccharis halimifolia
Drake_et_al_2015,WU01,Phragmites australis
Drake_et_al_2015,WU01,Spartina alterniflora
Drake_et_al_2015,WU01,Spartina patens
Drake_et_al_2015,WU02,Baccharis halimifolia
Drake_et_al_2015,WU02,Phragmites australis
Drake_et_al_2015,WU02,Spartina alterniflora
Drake_et_al_2015,WU02,Spartina patens
Drake_et_al_2015,WU03,Baccharis halimifolia
Drake_et_al_2015,WU03,Phragmites australis
Drake_et_al_2015,WU03,Spartina alterniflora
Drake_et_al_2015,WU03,Spartina patens
Drake_et_al_2015,WU04,Baccharis halimifolia
Drake_et_al_2015,WU04,Phragmites australis
Drake_et_al_2015,WU04,Spartina alterniflora
Drake_et_al_2015,WU04,Spartina patens
Drake_et_al_2015,WU05,Baccharis halimifolia
Drake_et_al_2015,WU05,Phragmites australis
Drake_et_al_2015,WU05,Spartina alterniflora
Drake_et_al_2015,WU05,Spartina patens
Drake_et_al_2015,WU06,Baccharis halimifolia
Drake_et_al_2015,WU06,Phragmites australis
Drake_et_al_2015,WU06,Spartina alterniflora
Drake_et_al_2015,WU06,Spartina patens
Drake_et_al_2015,WU07,Baccharis halimifolia
Drake_et_al_2015,WU07,Phragmites australis
Drake_et_al_2015,WU07,Spartina alterniflora
Drake_et_al_2015,WU07,Spartina patens
Drake_et_al_2015,WU08,Baccharis halimifolia
Drake_et_al_2015,WU08,Phragmites australis
Drake_et_al_2015,WU08,Spartina alterniflora
Drake_et_al_2015,WU08,Spartina patens
Drake_et_al_2015,WU09,Baccharis halimifolia
Drake_et_al_2015,WU09,Phragmites australis
Drake_et_al_2015,WU09,Spartina alterniflora
Drake_et_al_2015,WU09,Spartina patens
Drake_et_al_2015,WU10,Baccharis halimifolia
Drake_et_al_2015,WU10,Phragmites australis
Drake_et_al_2015,WU10,Spartina alterniflora
Drake_et_al_2015,WU10,Spartina patens
Drexler_et_al_2009,BACHI,Salix lasiolepis
Drexler_et_al_2009,BACHI,Cornus sericea
Drexler_et_al_2009,BACHI,Phragmites australis
Drexler_et_al_2009,BACHI,Rosa californica
Drexler_et_al_2009,FW,Cornus sericea
Drexler_et_al_2009,FW,Salix lasiolepis
Drexler_et_al_2009,FW,Athyrium filix-femina
Drexler_et_al_2009,TT,Cornus sericea
Drexler_et_al_2009,TT,Salix lasiolepis
Elsey_Quirk_et_al_2011,Juncus_roemerianus_core,Juncus roemerianus
Elsey_Quirk_et_al_2011,Spartina_alterniflora_core,Spartina alterniflora
Ensign_et_al_2015,Choptank_River_head_of_tide,NA
Ensign_et_al_2015,Choptank_River_marsh,NA
Ensign_et_al_2015,Choptank_River_tidal_forest,NA
Ensign_et_al_2015,Pocomoke_River_head_of_tide,NA
Ensign_et_al_2015,Pocomoke_River_marsh,NA
Ensign_et_al_2015,Pocomoke_River_tidal_forest,NA
Gerlach_et_al_2017,LI_15_5D,Juncus roemerianus
Gerlach_et_al_2017,LMR_14_9B,Juncus roemerianus
Hill_and_Anisfeld_2015,EBD,Spartina alterniflora
Hill_and_Anisfeld_2015,CIC,Spartina alterniflora
Hill_and_Anisfeld_2015,GF,Spartina alterniflora
Hill_and_Anisfeld_2015,GPE,Spartina alterniflora
Hill_and_Anisfeld_2015,AND,Spartina alterniflora
Hill_and_Anisfeld_2015,HV1,Spartina patens
Hill_and_Anisfeld_2015,HV2,Spartina alterniflora
Hill_and_Anisfeld_2015,HV4,Spartina alterniflora
Hill_and_Anisfeld_2015,MC,Spartina alterniflora
Hill_and_Anisfeld_2015,OC,Spartina patens
Hill_and_Anisfeld_2015,OC,Distichlis spicata
Hill_and_Anisfeld_2015,PBA,Spartina patens
Hill_and_Anisfeld_2015,PBA,Distichlis spicata
Hill_and_Anisfeld_2015,PBB,Spartina patens
Hill_and_Anisfeld_2015,PBB,Distichlis spicata
Hill_and_Anisfeld_2015,SMC,Spartina patens
Hill_and_Anisfeld_2015,SMC,Distichlis spicata
Hill_and_Anisfeld_2015,SWD,Spartina alterniflora
Hill_and_Anisfeld_2015,SPR,Spartina patens
Hill_and_Anisfeld_2015,SPR,Distichlis spicata
Hill_and_Anisfeld_2015,VCR,Spartina alterniflora
Johnson_et_al_2007,SM02_VC1,Distichlis spicata
Kemp_et_al_2012,BB,Spartina patens
Kemp_et_al_2012,BB,Distichlis spicata
Kulawardhana_et_al_2015,Kulawardhana_PM_01,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_02,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_03,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_04,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_05,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_06,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_07,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_08,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_09,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_10,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_11,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_12,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_13,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_14,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_15,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_16,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_17,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_18,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_19,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_20,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_21,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_22,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_23,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_24,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_25,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_26,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_27,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_28,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_29,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_30,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_31,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_32,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_33,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_34,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_35,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_36,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_37,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_38,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_39,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_40,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_41,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_42,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_43,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_44,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_45,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_46,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_47,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_48,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_49,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_50,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_51,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_52,Spartina alterniflora
Kulawardhana_et_al_2015,Kulawardhana_PM_53,Spartina alterniflora
Merrill_1999,Choptank_River_1,NA
Merrill_1999,Choptank_River_2,NA
Merrill_1999,Choptank_River_3,NA
Merrill_1999,Tivoli_North_1,Nuphar advena
Merrill_1999,Tivoli_North_2,Nuphar advena
Merrill_1999,Tivoli_North_3,Nuphar advena
Merrill_1999,Tivoli_North_4_subtidal,Nuphar advena
Merrill_1999,Tivoli_South_1_subtidal,Trapa natis
Merrill_1999,Tivoli_South_2_fringe_marsh,Trapa natis
Merrill_1999,Monie_Bay_1,Spartina alterniflora
Merrill_1999,Monie_Bay_1,Spartina patens
Merrill_1999,Monie_Bay_1,Spartina cynosuroides
Merrill_1999,Monie_Bay_1,Amaranthus cannabinus
Merrill_1999,Monie_Bay_1,Juncus roemerianus
Merrill_1999,Monie_Bay_1,Distichlis spicata
Merrill_1999,Monie_Bay_1,Phragmites australis
Merrill_1999,Monie_Bay_3,Spartina alterniflora
Merrill_1999,Monie_Bay_3,Spartina patens
Merrill_1999,Monie_Bay_3,Spartina cynosuroides
Merrill_1999,Monie_Bay_3,Amaranthus cannabinus
Merrill_1999,Monie_Bay_3,Juncus roemerianus
Merrill_1999,Monie_Bay_3,Distichlis spicata
Merrill_1999,Monie_Bay_3,Phragmites australis
Merrill_1999,Monie_Bay_4,Spartina alterniflora
Merrill_1999,Monie_Bay_4,Spartina patens
Merrill_1999,Monie_Bay_4,Spartina cynosuroides
Merrill_1999,Monie_Bay_4,Amaranthus cannabinus
Merrill_1999,Monie_Bay_4,Juncus roemerianus
Merrill_1999,Monie_Bay_4,Distichlis spicata
Merrill_1999,Monie_Bay_4,Phragmites australis
Merrill_1999,Monie_Bay_5,Spartina alterniflora
Merrill_1999,Monie_Bay_5,Spartina patens
Merrill_1999,Monie_Bay_5,Spartina cynosuroides
Merrill_1999,Monie_Bay_5,Amaranthus cannabinus
Merrill_1999,Monie_Bay_5,Juncus roemerianus
Merrill_1999,Monie_Bay_5,Distichlis spicata
Merrill_1999,Monie_Bay_5,Phragmites australis
Merrill_1999,Monie_Bay_6,Spartina alterniflora
Merrill_1999,Monie_Bay_6,Spartina patens
Merrill_1999,Monie_Bay_6,Spartina cynosuroides
Merrill_1999,Monie_Bay_6,Amaranthus cannabinus
Merrill_1999,Monie_Bay_6,Juncus roemerianus
Merrill_1999,Monie_Bay_6,Distichlis spicata
Merrill_1999,Monie_Bay_6,Phragmites australis
Merrill_1999,Monie_Bay_7,Spartina alterniflora
Merrill_1999,Monie_Bay_7,Spartina patens
Merrill_1999,Monie_Bay_7,Spartina cynosuroides
Merrill_1999,Monie_Bay_7,Amaranthus cannabinus
Merrill_1999,Monie_Bay_7,Juncus roemerianus
Merrill_1999,Monie_Bay_7,Distichlis spicata
Merrill_1999,Monie_Bay_7,Phragmites australis
Merrill_1999,Otter_Point_Creek_1,NA
Merrill_1999,Otter_Point_Creek_2,NA
Merrill_1999,Otter_Point_Creek_3,NA
Merrill_1999,Jug_Bay_1,Typha spp.
Merrill_1999,Jug_Bay_1,Hibiscus spp.
Merrill_1999,Jug_Bay_3,Nuphar advena
Merrill_1999,Patuxent_River_01,Spartina spp.
Merrill_1999,Patuxent_River_01,Peltandra virginica
Merrill_1999,Patuxent_River_01,Nuphar advena
Merrill_1999,Patuxent_River_01,Arrow arum.
Merrill_1999,Patuxent_River_01,Typha spp.
Merrill_1999,Patuxent_River_01,Scirpus americanus
Merrill_1999,Patuxent_River_01,Hibiscus spp.
Merrill_1999,Patuxent_River_01,Impatiens capensis
Merrill_1999,Patuxent_River_01,Zizania aquatica
Merrill_1999,Patuxent_River_02,Spartina spp.
Merrill_1999,Patuxent_River_02,Peltandra virginica
Merrill_1999,Patuxent_River_02,Nuphar advena
Merrill_1999,Patuxent_River_02,Arrow arum.
Merrill_1999,Patuxent_River_02,Typha spp.
Merrill_1999,Patuxent_River_02,Scirpus americanus
Merrill_1999,Patuxent_River_02,Hibiscus spp.
Merrill_1999,Patuxent_River_02,Impatiens capensis
Merrill_1999,Patuxent_River_02,Zizania aquatica
Merrill_1999,Patuxent_River_03,Spartina spp.
Merrill_1999,Patuxent_River_03,Peltandra virginica
Merrill_1999,Patuxent_River_03,Nuphar advena
Merrill_1999,Patuxent_River_03,Arrow arum.
Merrill_1999,Patuxent_River_03,Typha spp.
Merrill_1999,Patuxent_River_03,Scirpus americanus
Merrill_1999,Patuxent_River_03,Hibiscus spp.
Merrill_1999,Patuxent_River_03,Impatiens capensis
Merrill_1999,Patuxent_River_03,Zizania aquatica
Merrill_1999,Patuxent_River_04,Spartina spp.
Merrill_1999,Patuxent_River_04,Peltandra virginica
Merrill_1999,Patuxent_River_04,Nuphar advena
Merrill_1999,Patuxent_River_04,Arrow arum.
Merrill_1999,Patuxent_River_04,Typha spp.
Merrill_1999,Patuxent_River_04,Scirpus americanus
Merrill_1999,Patuxent_River_04,Hibiscus spp.
Merrill_1999,Patuxent_River_04,Impatiens capensis
Merrill_1999,Patuxent_River_04,Zizania aquatica
Merrill_1999,Patuxent_River_05,Spartina spp.
Merrill_1999,Patuxent_River_05,Peltandra virginica
Merrill_1999,Patuxent_River_05,Nuphar advena
Merrill_1999,Patuxent_River_05,Arrow arum.
Merrill_1999,Patuxent_River_05,Typha spp.
Merrill_1999,Patuxent_River_05,Scirpus americanus
Merrill_1999,Patuxent_River_05,Hibiscus spp.
Merrill_1999,Patuxent_River_05,Impatiens capensis
Merrill_1999,Patuxent_River_05,Zizania aquatica
Merrill_1999,Patuxent_River_06,Spartina spp.
Merrill_1999,Patuxent_River_06,Peltandra virginica
Merrill_1999,Patuxent_River_06,Nuphar advena
Merrill_1999,Patuxent_River_06,Arrow arum.
Merrill_1999,Patuxent_River_06,Typha spp.
Merrill_1999,Patuxent_River_06,Scirpus americanus
Merrill_1999,Patuxent_River_06,Hibiscus spp.
Merrill_1999,Patuxent_River_06,Impatiens capensis
Merrill_1999,Patuxent_River_06,Zizania aquatica
Merrill_1999,Patuxent_River_07,Spartina spp.
Merrill_1999,Patuxent_River_07,Peltandra virginica
Merrill_1999,Patuxent_River_07,Nuphar advena
Merrill_1999,Patuxent_River_07,Arrow arum.
Merrill_1999,Patuxent_River_07,Typha spp.
Merrill_1999,Patuxent_River_07,Scirpus americanus
Merrill_1999,Patuxent_River_07,Hibiscus spp.
Merrill_1999,Patuxent_River_07,Impatiens capensis
Merrill_1999,Patuxent_River_07,Zizania aquatica
Merrill_1999,Patuxent_River_08,Spartina spp.
Merrill_1999,Patuxent_River_08,Peltandra virginica
Merrill_1999,Patuxent_River_08,Nuphar advena
Merrill_1999,Patuxent_River_08,Arrow arum.
Merrill_1999,Patuxent_River_08,Typha spp.
Merrill_1999,Patuxent_River_08,Scirpus americanus
Merrill_1999,Patuxent_River_08,Hibiscus spp.
Merrill_1999,Patuxent_River_08,Impatiens capensis
Merrill_1999,Patuxent_River_08,Zizania aquatica
Merrill_1999,Patuxent_River_09,Spartina spp.
Merrill_1999,Patuxent_River_09,Peltandra virginica
Merrill_1999,Patuxent_River_09,Nuphar advena
Merrill_1999,Patuxent_River_09,Arrow arum.
Merrill_1999,Patuxent_River_09,Typha spp.
Merrill_1999,Patuxent_River_09,Scirpus americanus
Merrill_1999,Patuxent_River_09,Hibiscus spp.
Merrill_1999,Patuxent_River_09,Impatiens capensis
Merrill_1999,Patuxent_River_09,Zizania aquatica
Merrill_1999,Patuxent_River_11,Spartina spp.
Merrill_1999,Patuxent_River_11,Peltandra virginica
Merrill_1999,Patuxent_River_11,Nuphar advena
Merrill_1999,Patuxent_River_11,Arrow arum.
Merrill_1999,Patuxent_River_11,Typha spp.
Merrill_1999,Patuxent_River_11,Scirpus americanus
Merrill_1999,Patuxent_River_11,Hibiscus spp.
Merrill_1999,Patuxent_River_11,Impatiens capensis
Merrill_1999,Patuxent_River_11,Zizania aquatica
Merrill_1999,Patuxent_River_12,Spartina spp.
Merrill_1999,Patuxent_River_12,Peltandra virginica
Merrill_1999,Patuxent_River_12,Nuphar advena
Merrill_1999,Patuxent_River_12,Arrow arum.
Merrill_1999,Patuxent_River_12,Typha spp.
Merrill_1999,Patuxent_River_12,Scirpus americanus
Merrill_1999,Patuxent_River_12,Hibiscus spp.
Merrill_1999,Patuxent_River_12,Impatiens capensis
Merrill_1999,Patuxent_River_12,Zizania aquatica
Merrill_1999,Transect_A_11m,Nuphar advena
Merrill_1999,Transect_A_30m,Spartina cynosuroides
Merrill_1999,Transect_A_50m_1,Spartina cynosuroides
Merrill_1999,Transect_A_50m_2,Spartina cynosuroides
Merrill_1999,Transect_B_11m,NA
Merrill_1999,Transect_B_2m,NA
Merrill_1999,Transect_B_30m,NA
Merrill_1999,Transect_B_60m,NA
Merrill_1999,Transect_C_0m,NA
Merrill_1999,Transect_C_30m,NA
Merrill_1999,Transect_C_60m,NA
Merrill_1999,Transect_C_90m,NA
Neubauer_2002,Sweet_Hall_marsh_dissertation_01,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_02,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_03,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_04,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_05,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_06,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_07,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_08,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_09,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_10,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_11,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_12,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_13,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_14,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_15,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_16,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_17,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_18,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_19,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_20,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_21,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_22,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_23,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_24,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_25,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_26,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_27,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_28,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_29,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_30,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_31,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_32,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_33,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_34,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_35,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_36,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_37,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_38,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_39,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_40,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_41,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_42,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_43,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_44,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_45,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_46,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_47,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_48,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_49,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_50,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_51,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_52,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_53,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_54,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_55,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_56,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_57,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_58,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_59,Spartina cynosuroides
Neubauer_2002,Sweet_Hall_marsh_dissertation_60,Spartina cynosuroides
Noe_et_al_2016,W2,Taxodium distichum
Noe_et_al_2016,W1,Taxodium distichum
Noe_et_al_2016,W1,Nyssa aquatica
Noe_et_al_2016,W3,Taxodium distichum
Noe_et_al_2016,W4,NA
Nuttle_1996,bee,NA
Nuttle_1996,dis,NA
Nuttle_1996,jun,NA
Nuttle_1996,juna,NA
Nuttle_1996,junb,NA
Nuttle_1996,lsc,NA
Nuttle_1996,lsp,NA
Nuttle_1996,pan,NA
Nuttle_1996,pat,NA
Nuttle_1996,pc,NA
Nuttle_1996,rm,NA
Nuttle_1996,sal,NA
Nuttle_1996,ssp,NA
Nyman_et_al_1993,barre1,Spartina alterniflora
Nyman_et_al_1993,barre2,Spartina alterniflora
Nyman_et_al_1993,bgoat1,Spartina alterniflora
Nyman_et_al_1993,bgoat2,Spartina alterniflora
Nyman_et_al_1993,charles1,Spartina alterniflora
Nyman_et_al_1993,charles2,Spartina alterniflora
Nyman_et_al_1993,dow1,Spartina alterniflora
Nyman_et_al_1993,dow2,Spartina alterniflora
Nyman_et_al_1993,dufrene1,Spartina alterniflora
Nyman_et_al_1993,dufrene2,Spartina alterniflora
Nyman_et_al_1993,grand1,Spartina alterniflora
Nyman_et_al_1993,grand2,Spartina alterniflora
Nyman_et_al_1993,lapeur1,Spartina alterniflora
Nyman_et_al_1993,lapeur2,Spartina alterniflora
Nyman_et_al_1993,mdeMangu1,Spartina alterniflora
Nyman_et_al_1993,mdeMangu2,Spartina alterniflora
Nyman_et_al_1993,mid1,Spartina alterniflora
Nyman_et_al_1993,mid2,Spartina alterniflora
Nyman_et_al_1993,ndeMangu1,Spartina alterniflora
Nyman_et_al_1993,ndeMangu2,Spartina alterniflora
Nyman_et_al_1993,nmadbay1,Spartina alterniflora
Nyman_et_al_1993,nmadbay2,Spartina alterniflora
Nyman_et_al_1993,sdeMangu1,Spartina alterniflora
Nyman_et_al_1993,sdeMangu2,Spartina alterniflora
Nyman_et_al_1993,semad1,Spartina alterniflora
Nyman_et_al_1993,semad2,Spartina alterniflora
Nyman_et_al_1993,ups1,Spartina alterniflora
Nyman_et_al_1993,ups2,Spartina alterniflora
Nyman_et_al_1993,wmadbay1,Spartina alterniflora
Nyman_et_al_1993,wmadbay2,Spartina alterniflora
Orson_1990,WC1A_15,Zizania aquatica
Orson_1990,WC1A_15,Peltandra virginica
Orson_1990,WC1A_15,Bidens laevis
Orson_1990,WC1A_15,Sagittaria latifolia
Orson_1990,WC1A_15,Amaranthus cannabinus
Orson_1990,WC1A_15,Impatiens capensis
Orson_1990,WC1A_15,Ambrosia trifida
Orson_1990,WC1A_15,Polygonum arifolium
Orson_1990,WC1A_15,Polygonum sagittatum
Orson_1990,WC1A_15,Polygonum punctatum
Orson_1990,WC1A_30,Zizania aquatica
Orson_1990,WC1A_30,Peltandra virginica
Orson_1990,WC1A_30,Bidens laevis
Orson_1990,WC1A_30,Sagittaria latifolia
Orson_1990,WC1A_30,Amaranthus cannabinus
Orson_1990,WC1A_30,Impatiens capensis
Orson_1990,WC1A_30,Ambrosia trifida
Orson_1990,WC1A_30,Polygonum arifolium
Orson_1990,WC1A_30,Polygonum sagittatum
Orson_1990,WC1A_30,Polygonum punctatum
Orson_1990,WC1A_45,Zizania aquatica
Orson_1990,WC1A_45,Peltandra virginica
Orson_1990,WC1A_45,Bidens laevis
Orson_1990,WC1A_45,Sagittaria latifolia
Orson_1990,WC1A_45,Amaranthus cannabinus
Orson_1990,WC1A_45,Impatiens capensis
Orson_1990,WC1A_45,Ambrosia trifida
Orson_1990,WC1A_45,Polygonum arifolium
Orson_1990,WC1A_45,Polygonum sagittatum
Orson_1990,WC1A_45,Polygonum punctatum
Orson_1990,WC2A_15,Zizania aquatica
Orson_1990,WC2A_15,Peltandra virginica
Orson_1990,WC2A_15,Bidens laevis
Orson_1990,WC2A_15,Sagittaria latifolia
Orson_1990,WC2A_15,Amaranthus cannabinus
Orson_1990,WC2A_15,Impatiens capensis
Orson_1990,WC2A_15,Ambrosia trifida
Orson_1990,WC2A_15,Polygonum arifolium
Orson_1990,WC2A_15,Polygonum sagittatum
Orson_1990,WC2A_15,Polygonum punctatum
Pastore_et_al_2017,CH01,Scirpus americanus
Pastore_et_al_2017,CH01,Spartina patens
Pastore_et_al_2017,CH02,Scirpus americanus
