study_id,site_id,core_id,core_latitude,core_longitude,core_position_notes,core_elevation,salinity_class,vegetation_class,inundation_class,core_length_flag
Drake_et_al_2015,Wertheim,WU04,40.769967,-72.887117,latitude and longitude from handheld GPS or better,3.9624,brackish,emergent,NA,core depth limited by length of corer
Drake_et_al_2015,Wertheim,WU05,40.770017,-72.88725,latitude and longitude from handheld GPS or better,3.9624,brackish,emergent,NA,core depth limited by length of corer
Drake_et_al_2015,Wertheim,WU06,40.769733,-72.88685,latitude and longitude from handheld GPS or better,3.6576,brackish,emergent,NA,core depth limited by length of corer
Drake_et_al_2015,Wertheim,WU07,40.769683,-72.88655,latitude and longitude from handheld GPS or better,0.9144,brackish,emergent,NA,core depth limited by length of corer
Drake_et_al_2015,Wertheim,WU08,40.769717,-72.886433,latitude and longitude from handheld GPS or better,6.7056,brackish,emergent,NA,core depth limited by length of corer
Drake_et_al_2015,Wertheim,WU09,40.76975,-72.886867,latitude and longitude from handheld GPS or better,5.1816,brackish,emergent,NA,core depth limited by length of corer
Drake_et_al_2015,Wertheim,WU10,40.769767,-72.887167,latitude and longitude from handheld GPS or better,3.6576,brackish,emergent,NA,core depth limited by length of corer
Elsey_Quirk_et_al_2011,Little_Assawoman,Juncus_roemerianus_core,38.510181,-75.065441,latitude and longitude were extracted from a relatively high quality map figure,NA,saline,emergent,high,core depth limited by length of corer
Elsey_Quirk_et_al_2011,Little_Assawoman,Spartina_alterniflora_core,38.51016,-75.066547,latitude and longitude were extracted from a relatively high quality map figure,NA,saline,emergent,low,core depth limited by length of corer
Hill_and_Anisfeld_2015,Banca_marsh,EBD,41.26998,-72.75692,latitude and longitude were likely from a high quality source,0.832,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Canfield_Island_Cove,CIC,41.09998,-73.38623,latitude and longitude were likely from a high quality source,NA,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Greens_Farms,GF,41.11897,-73.316286,latitude and longitude were likely from a high quality source,NA,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Gulf_Pond_East,GPE,41.21171,-73.02796,latitude and longitude were likely from a high quality source,0.805,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Gulf_Pond_West,AND,41.23522,-72.99081,latitude and longitude were likely from a high quality source,0.893,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Harborview,HV1,41.073511,-73.427268,latitude and longitude were likely from a high quality source,1.131,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Harborview,HV2,41.081117,-73.41315,latitude and longitude were likely from a high quality source,1.095,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Harborview,HV4,41.08076,-73.41272,latitude and longitude were likely from a high quality source,1.099,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Marshlands_Conservancy,MC,40.95388,-73.69877,latitude and longitude were likely from a high quality source,NA,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Otter_Creek,OC,40.94637,-73.72143,latitude and longitude were likely from a high quality source,NA,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Pelham_Bay_Park,PBA,40.86972,-73.808658,latitude and longitude were likely from a high quality source,1.274,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Pelham_Bay_Park,PBB,40.873621,-73.820246,latitude and longitude were likely from a high quality source,NA,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Saw_Mill_Creek,SMC,40.607461,-74.196042,latitude and longitude were likely from a high quality source,0.959,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Sherwood_Millpond,SWD,41.11673,-73.32429,latitude and longitude were likely from a high quality source,1.006,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Spring_Creek,SPR,40.659572,-73.856128,latitude and longitude were likely from a high quality source,0.766,saline,emergent,NA,core depth limited by length of corer
Hill_and_Anisfeld_2015,Village_Creek,VCR,41.083,-73.41898,latitude and longitude were likely from a high quality source,NA,saline,emergent,NA,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_01,29.19829277,-94.97495865,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_02,29.19839079,-94.97490583,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_03,29.19823772,-94.97469776,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_04,29.19832444,-94.97468918,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_05,29.19839939,-94.97465169,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_06,29.19693942,-94.96525245,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_07,29.19687216,-94.96527582,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_08,29.20622138,-94.96796136,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_09,29.20634292,-94.96790796,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_10,29.2046195,-94.96636131,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_11,29.20474964,-94.96655477,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_12,29.20490461,-94.966823,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_13,29.19953932,-94.96816366,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_14,29.19972759,-94.96818571,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_15,29.1999206,-94.968210439999993,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_16,29.20927225,-94.97394968,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_17,29.20910943,-94.97397908,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_18,29.20894643,-94.9740222,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_19,29.20272014,-94.96754999,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_20,29.20264036,-94.96784372,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_21,29.20271613,-94.96810591,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_22,29.20134607,-94.96495414,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_23,29.20123136,-94.9652987,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_24,29.19955266,-94.96960223,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_25,29.19966201,-94.96962331,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_26,29.19945822,-94.97324542,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_27,29.19954677,-94.97316664,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_28,29.22227109,-94.94092029,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_29,29.22238484,-94.94015571,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_30,29.22223375,-94.94013196,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_31,29.22207279,-94.94010416,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_32,29.22760581,-94.93565638,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_33,29.22781651,-94.93610263,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_34,29.22796292,-94.9364551,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_35,29.22803077,-94.93674441,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_36,29.22839069,-94.93703577,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_37,29.22821317,-94.93633262,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_38,29.22849983,-94.93510645,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_39,29.23470383,-94.92547891,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_40,29.23485216,-94.92545464,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_41,29.23495481,-94.92491538,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_42,29.23461263,-94.9247896,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_43,29.23513587,-94.92926815,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_44,29.23515192,-94.92964839,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_45,29.23533995,-94.92994101,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_46,29.20726451,-94.95720413,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_47,29.20733555,-94.95744151,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_48,29.207428319999998,-94.95776813,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_49,29.20873675,-94.95692242,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_50,29.20867729,-94.95719077,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_51,29.20845834,-94.95733955,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_52,29.21188766,-94.95534468,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Kulawardhana_et_al_2015,Galveston_Bay,Kulawardhana_PM_53,29.21185135,-94.95563094,latitude and longitude from handheld GPS or better,NA,saline,emergent,low,core depth limited by length of corer
Merrill_1999,Choptank_River,Choptank_River_1,38.7699,-75.9788,latitude and longitude were extracted from a map figure,NA,brackish,emergent,NA,not specified
Merrill_1999,Choptank_River,Choptank_River_2,38.7309,-76.009,latitude and longitude were extracted from a map figure,NA,brackish,emergent,NA,not specified
Merrill_1999,Choptank_River,Choptank_River_3,38.6267,-75.9705,latitude and longitude were extracted from a map figure,NA,brackish,emergent,NA,not specified
Merrill_1999,Hudson_River,Tivoli_North_1,42.0362,-73.9236,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Hudson_River,Tivoli_North_2,42.0362,-73.9236,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Hudson_River,Tivoli_North_3,42.0362,-73.9236,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Hudson_River,Tivoli_North_4_subtidal,42.0362,-73.9236,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Hudson_River,Tivoli_South_1_subtidal,42.0289,-73.9221,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Hudson_River,Tivoli_South_2_fringe_marsh,42.0289,-73.9221,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Monie_Bay,Monie_Bay_1,38.2281,-75.7822,latitude and longitude were extracted from a map figure,NA,brackish,emergent,NA,not specified
Merrill_1999,Monie_Bay,Monie_Bay_3,38.23,-75.8116,latitude and longitude were extracted from a map figure,NA,brackish,emergent,NA,not specified
Merrill_1999,Monie_Bay,Monie_Bay_4,38.2199,-75.8242,latitude and longitude were extracted from a map figure,NA,brackish,emergent,NA,not specified
Merrill_1999,Monie_Bay,Monie_Bay_5,38.2085,-75.8036,latitude and longitude were extracted from a map figure,NA,brackish,emergent,NA,not specified
Merrill_1999,Monie_Bay,Monie_Bay_6,38.1971,-75.8291,latitude and longitude were extracted from a map figure,NA,brackish,emergent,NA,not specified
Merrill_1999,Monie_Bay,Monie_Bay_7,38.2286,-75.7959,latitude and longitude were extracted from a map figure,NA,brackish,emergent,NA,not specified
Merrill_1999,Otter_Point_Creek,Otter_Point_Creek_1,39.4385,-76.2828,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Otter_Point_Creek,Otter_Point_Creek_2,39.4385,-76.2828,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Otter_Point_Creek,Otter_Point_Creek_3,39.4385,-76.2828,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Jug_Bay_1,38.7816,-76.708,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,high,not specified
Merrill_1999,Patuxent_River,Jug_Bay_3,38.7808,-76.7081,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,river's edge,not specified
Merrill_1999,Patuxent_River,Patuxent_River_01,38.8122,-76.7117,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Patuxent_River_02,38.7895,-76.7176,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Patuxent_River_03,38.8114,-76.7368,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Patuxent_River_04,38.782,-76.7106,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Patuxent_River_05,38.748,-76.6985,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Patuxent_River_06,38.689,-76.6895,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Patuxent_River_07,38.6782,-76.6901,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Patuxent_River_08,38.6755,-76.694,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Patuxent_River_09,38.6668,-76.6897,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Patuxent_River_11,38.6343,-76.6854,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Patuxent_River_12,38.6227,-76.6794,latitude and longitude were extracted from a map figure,NA,brackish to fresh,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_A_11m,38.7402,-76.6864,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_A_30m,38.7402,-76.6864,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_A_50m_1,38.7402,-76.6864,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_A_50m_2,38.7402,-76.6864,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_B_11m,38.6886,-76.6891,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_B_2m,38.6886,-76.6891,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_B_30m,38.6886,-76.6891,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_B_60m,38.6886,-76.6891,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_C_0m,38.6168,-76.6747,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_C_30m,38.6168,-76.6747,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_C_60m,38.6168,-76.6747,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Merrill_1999,Patuxent_River,Transect_C_90m,38.6168,-76.6747,latitude and longitude were extracted from a map figure,NA,freshwater,emergent,NA,not specified
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_01,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_02,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_03,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_04,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_05,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_06,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_07,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_08,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_09,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_10,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_11,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_12,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_13,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_14,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_15,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_16,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_17,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_18,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_19,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_20,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_21,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_22,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_23,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_24,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_25,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_26,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_27,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_28,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_29,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_30,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_31,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_32,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_33,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_34,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_35,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_36,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_37,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_38,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_39,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_40,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_41,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
Neubauer_2002,Pamunkey_River,Sweet_Hall_marsh_dissertation_42,37.550599,-76.889072,latitude and longitude were extracted from a map figure,NA,oligohaline,emergent,NA,core depth limited by length of corer
